ID;cpu;sys;inter;ctxsw;KBRead;Reads;KBWrit;Writes;KBIn;PktIn;KBOut;PktOut;Data_original;Unix_time
67;1;0;74;288;0;0;24;2;0;1;0;2;2022-04-30-3:32:41;1,65129E+15
68;0;0;66;273;0;0;0;0;0;2;0;2;2022-04-30-3:32:42;1,65129E+15
69;1;0;82;302;0;0;0;0;0;1;0;2;2022-04-30-3:32:43;1,65129E+15
70;0;0;71;277;0;0;0;0;0;1;0;2;2022-04-30-3:32:44;1,65129E+15
71;0;0;81;295;0;0;0;0;0;2;0;2;2022-04-30-3:32:45;1,65129E+15
72;1;0;70;275;0;0;12;2;0;1;0;2;2022-04-30-3:32:46;1,65129E+15
73;0;0;82;294;0;0;0;0;0;1;0;2;2022-04-30-3:32:47;1,65129E+15
74;1;0;78;292;0;0;0;0;0;2;0;2;2022-04-30-3:32:48;1,65129E+15
75;0;0;74;269;0;0;0;0;0;1;0;2;2022-04-30-3:32:49;1,65129E+15
76;0;0;73;283;0;0;0;0;0;1;0;2;2022-04-30-3:32:50;1,65129E+14
77;0;0;86;304;0;0;12;2;0;2;0;2;2022-04-30-3:32:51;1,65129E+15
78;0;0;67;261;0;0;0;0;0;1;0;2;2022-04-30-3:32:52;1,65129E+15
79;0;0;77;297;0;0;0;0;0;1;0;2;2022-04-30-3:32:53;1,65129E+15
80;1;0;71;281;0;0;0;0;0;2;0;2;2022-04-30-3:32:54;1,65129E+15
81;0;0;76;283;0;0;0;0;1;3;0;2;2022-04-30-3:32:55;1,65129E+15
82;0;0;81;298;0;0;12;2;0;1;0;2;2022-04-30-3:32:56;1,65129E+15
83;0;0;74;281;0;0;0;0;0;2;0;2;2022-04-30-3:32:57;1,65129E+15
84;2;0;111;362;0;0;0;0;0;1;0;2;2022-04-30-3:32:58;1,65129E+15
85;0;0;74;285;0;0;0;0;0;1;0;2;2022-04-30-3:32:59;1,65129E+15
86;1;0;79;289;0;0;0;0;0;2;0;2;2022-04-30-3:33:0;16512895800
87;9;0;94;352;0;0;12;2;0;1;0;2;2022-04-30-3:33:1;1,65129E+15
88;0;0;72;278;0;0;0;0;0;1;0;2;2022-04-30-3:33:2;1,65129E+15
89;0;0;79;300;0;0;0;0;0;2;0;2;2022-04-30-3:33:3;1,65129E+15
90;0;0;71;284;0;0;0;0;0;1;0;2;2022-04-30-3:33:4;1,65129E+15
