ID;cpu;sys;inter;ctxsw;KBRead;Reads;KBWrit;Writes;KBIn;PktIn;KBOut;PktOut;Data_original;Unix_time
67;0;0;106;473;0;0;0;0;0;2;0;2;2022-04-30-3:32:42;1,65129E+15
68;0;0;100;467;0;0;0;0;0;1;0;2;2022-04-30-3:32:43;1,65129E+15
69;0;0;110;478;0;0;8;1;0;1;0;2;2022-04-30-3:32:44;1,65129E+15
70;1;0;136;537;0;0;20;2;0;2;0;2;2022-04-30-3:32:45;1,65129E+15
71;1;0;110;475;0;0;0;0;0;1;0;2;2022-04-30-3:32:46;1,65129E+15
72;0;0;104;463;0;0;0;0;0;1;0;2;2022-04-30-3:32:47;1,65129E+15
73;0;0;106;467;0;0;0;0;0;2;0;2;2022-04-30-3:32:48;1,65129E+15
74;0;0;104;476;0;0;36;8;0;1;0;2;2022-04-30-3:32:49;1,65129E+15
75;0;0;108;471;0;0;12;2;0;1;0;2;2022-04-30-3:32:50;1,65129E+14
76;0;0;97;460;0;0;0;0;0;2;0;2;2022-04-30-3:32:51;1,65129E+15
77;0;0;102;458;0;0;0;0;0;1;0;2;2022-04-30-3:32:52;1,65129E+15
78;0;0;103;469;0;0;0;0;0;1;0;2;2022-04-30-3:32:53;1,65129E+15
79;0;0;110;479;0;0;0;0;0;2;0;2;2022-04-30-3:32:54;1,65129E+15
80;0;0;102;457;0;0;12;2;0;1;0;2;2022-04-30-3:32:55;1,65129E+15
81;0;0;105;469;0;0;0;0;1;3;0;2;2022-04-30-3:32:56;1,65129E+15
82;0;0;99;446;0;0;0;0;0;2;0;2;2022-04-30-3:32:57;1,65129E+15
83;0;0;107;476;0;0;0;0;0;1;0;2;2022-04-30-3:32:58;1,65129E+15
84;0;0;104;480;0;0;0;0;0;1;0;2;2022-04-30-3:32:59;1,65129E+15
85;0;0;106;471;0;0;12;2;0;2;0;2;2022-04-30-3:33:0;16512895800
86;10;1;130;558;0;0;0;0;0;1;0;2;2022-04-30-3:33:1;1,65129E+15
87;1;0;109;467;0;0;0;0;0;2;0;3;2022-04-30-3:33:2;1,65129E+15
88;0;0;101;473;0;0;0;0;0;2;0;2;2022-04-30-3:33:3;1,65129E+15
89;0;0;113;482;0;0;0;0;0;1;0;2;2022-04-30-3:33:4;1,65129E+15
90;0;0;106;494;0;0;16;2;0;1;0;2;2022-04-30-3:33:5;1,65129E+15
