ID;cpu;sys;inter;ctxsw;KBRead;Reads;KBWrit;Writes;KBIn;PktIn;KBOut;PktOut;Data_original;Unix_time
202;4;2;1965;3742;4;1;104;8;0;2;0;1;2022-04-30-3:34:55;1,65129E+15
203;3;2;1764;3154;8;2;0;0;0;2;0;1;2022-04-30-3:34:56;1,65129E+15
204;5;2;2693;5272;16;4;0;0;0;2;0;1;2022-04-30-3:34:57;1,65129E+15
205;3;2;2244;3939;4;1;201;6;0;4;0;3;2022-04-30-3:34:58;1,65129E+15
206;3;1;2019;3723;8;2;0;0;0;2;0;1;2022-04-30-3:34:59;1,65129E+15
207;5;2;2893;5331;0;0;1796;67;0;3;0;1;2022-04-30-3:35:0;16512897000
208;4;1;2281;4215;8;2;0;0;0;1;0;1;2022-04-30-3:35:1;1,65129E+15
209;3;2;2117;3678;4;1;1672;58;0;1;0;1;2022-04-30-3:35:2;1,65129E+15
210;4;2;2202;3921;24;6;0;0;1;6;1;5;2022-04-30-3:35:3;1,65129E+15
211;3;1;1885;3366;4;1;0;0;0;2;0;1;2022-04-30-3:35:4;1,65129E+15
212;6;2;2359;4234;376;90;124;11;0;2;0;1;2022-04-30-3:35:5;1,65129E+15
213;3;1;1964;3459;12;3;0;0;0;2;0;1;2022-04-30-3:35:6;1,65129E+15
214;6;2;2282;4147;4;1;816;47;0;1;0;1;2022-04-30-3:35:7;1,65129E+15
215;5;2;2883;5471;12;3;136;6;0;1;0;1;2022-04-30-3:35:8;1,65129E+15
216;4;2;2042;3852;8;2;984;32;0;2;0;1;2022-04-30-3:35:9;1,65129E+15
217;6;3;2619;4730;4;1;1872;146;0;1;0;1;2022-04-30-3:35:10;1,65129E+14
218;3;1;2409;4402;0;0;0;0;0;2;0;1;2022-04-30-3:35:11;1,65129E+15
219;7;4;3146;5630;4;1;0;0;0;3;0;1;2022-04-30-3:35:12;1,65129E+15
220;4;2;2141;3942;0;0;0;0;0;4;0;3;2022-04-30-3:35:13;1,65129E+15
221;3;1;1840;3178;4;1;0;0;0;1;0;1;2022-04-30-3:35:14;1,65129E+15
222;5;3;2221;4023;8;2;160;7;0;2;0;1;2022-04-30-3:35:15;1,65129E+15
223;3;2;1848;3223;0;0;0;0;0;1;0;1;2022-04-30-3:35:16;1,65129E+15
224;3;2;2132;4000;4;1;0;0;0;1;0;2;2022-04-30-3:35:17;1,65129E+15
225;6;4;2968;5732;0;0;204;6;0;2;0;1;2022-04-30-3:35:18;1,65129E+15
226;4;3;2059;3791;16;4;0;0;0;1;0;1;2022-04-30-3:35:19;1,65129E+15
227;4;2;2588;4873;0;0;456;22;0;1;0;1;2022-04-30-3:35:20;1,65129E+14
228;8;2;2415;4553;16;4;0;0;0;2;0;1;2022-04-30-3:35:21;1,65129E+15
229;3;1;2075;3631;0;0;0;0;0;1;0;1;2022-04-30-3:35:22;1,65129E+15
230;4;2;2229;4079;4;1;0;0;0;3;0;3;2022-04-30-3:35:23;1,65129E+15
231;3;1;1961;3448;0;0;0;0;0;2;0;1;2022-04-30-3:35:24;1,65129E+15
232;5;3;2284;4064;12;3;576;87;0;1;0;1;2022-04-30-3:35:25;1,65129E+15
233;4;2;2026;3350;8;2;0;0;0;1;0;1;2022-04-30-3:35:26;1,65129E+15
234;4;2;2378;4404;4;1;0;0;0;2;0;1;2022-04-30-3:35:27;1,65129E+15
235;6;3;2666;4982;88;22;284;9;1;5;1;5;2022-04-30-3:35:28;1,65129E+15
236;3;1;2195;3856;132;33;48;3;0;2;0;1;2022-04-30-3:35:29;1,65129E+15
237;6;3;2478;4762;0;0;507;19;0;3;0;1;2022-04-30-3:35:30;1,65129E+14
238;3;1;2321;4373;0;0;0;0;0;1;0;1;2022-04-30-3:35:31;1,65129E+15
239;3;2;2086;3753;0;0;0;0;0;1;0;1;2022-04-30-3:35:32;1,65129E+15
240;3;2;2099;4041;8;2;0;0;0;2;0;1;2022-04-30-3:35:33;1,65129E+15
241;2;1;1807;3146;12;3;0;0;0;1;0;1;2022-04-30-3:35:34;1,65129E+15
242;5;3;2318;4263;60;15;412;75;1;8;1;6;2022-04-30-3:35:35;1,65129E+15
243;9;5;3418;6739;72;14;328;29;3;13;2;10;2022-04-30-3:35:36;1,65129E+15
244;5;3;2287;4124;4;1;0;0;0;1;0;1;2022-04-30-3:35:37;1,65129E+15
245;6;3;2795;5111;8;2;172;6;0;2;0;2;2022-04-30-3:35:38;1,65129E+15
246;4;2;2082;3735;4;1;0;0;0;2;0;1;2022-04-30-3:35:39;1,65129E+15
247;4;1;2080;3640;4;1;412;10;0;1;0;1;2022-04-30-3:35:40;1,65129E+14
248;6;2;2685;4893;76;18;32;5;0;1;0;1;2022-04-30-3:35:41;1,65129E+15
249;5;2;2292;4025;0;0;0;0;0;2;0;1;2022-04-30-3:35:42;1,65129E+15
250;3;1;2281;4113;0;0;0;0;0;1;0;1;2022-04-30-3:35:43;1,65129E+15
251;19;9;2432;6753;12;3;36;5;0;1;0;1;2022-04-30-3:35:44;1,65129E+15
252;5;2;2193;3881;8;2;252;11;0;2;0;1;2022-04-30-3:35:45;1,65129E+15
253;4;2;2236;3850;12;3;0;0;0;2;0;2;2022-04-30-3:35:46;1,65129E+15
254;3;1;2290;4235;12;3;0;0;0;1;0;1;2022-04-30-3:35:47;1,65129E+15
255;6;3;3178;5812;28;2;156;6;0;3;0;2;2022-04-30-3:35:48;1,65129E+15
256;4;2;2187;3837;8;2;0;0;0;1;0;1;2022-04-30-3:35:49;1,65129E+15
257;6;2;2599;4825;0;0;527;19;0;1;0;1;2022-04-30-3:35:50;1,65129E+14
258;6;2;2831;5041;20;5;2124;80;0;2;0;1;2022-04-30-3:35:51;1,65129E+15
259;3;2;2118;3974;0;0;0;0;0;1;0;1;2022-04-30-3:35:52;1,65129E+15
260;4;2;2210;4126;24;6;0;0;1;4;1;5;2022-04-30-3:35:53;1,65129E+15
261;5;2;2223;3778;8;2;3864;149;0;2;0;1;2022-04-30-3:35:54;1,65129E+15
262;4;1;2264;4163;0;0;104;8;0;1;0;1;2022-04-30-3:35:55;1,65129E+15
263;3;1;1987;3438;0;0;0;0;0;1;0;1;2022-04-30-3:35:56;1,65129E+15
264;4;2;2462;4469;8;2;0;0;0;2;0;1;2022-04-30-3:35:57;1,65129E+15
265;5;3;2684;5261;84;5;192;6;0;1;0;1;2022-04-30-3:35:58;1,65129E+15
266;3;1;2066;3713;8;2;0;0;0;1;0;1;2022-04-30-3:35:59;1,65129E+15
267;10;5;3513;6515;16;4;2248;100;0;1;0;1;2022-04-30-3:36:0;16512897600
268;4;2;2281;4236;4;1;0;0;0;2;0;1;2022-04-30-3:36:1;1,65129E+15
269;4;1;2024;3547;16;4;2396;93;0;1;0;1;2022-04-30-3:36:2;1,65129E+15
270;3;2;2073;3825;4;1;0;0;0;4;0;3;2022-04-30-3:36:3;1,65129E+15
271;3;2;1775;3175;0;0;0;0;0;1;0;1;2022-04-30-3:36:4;1,65129E+15
272;3;2;2140;3897;4;1;80;3;0;1;0;1;2022-04-30-3:36:5;1,65129E+15
273;3;2;2019;3586;0;0;52;10;0;2;0;1;2022-04-30-3:36:6;1,65129E+15
274;5;2;2340;4317;8;2;1688;74;0;1;0;1;2022-04-30-3:36:7;1,65129E+15
275;5;2;2766;5260;0;0;128;6;0;1;0;1;2022-04-30-3:36:8;1,65129E+15
276;3;1;2070;3649;4;1;0;0;0;1;0;1;2022-04-30-3:36:9;1,65129E+15
277;5;2;2581;4782;8;2;2980;102;0;1;0;1;2022-04-30-3:36:10;1,65129E+14
278;3;1;2412;4460;4;1;573;105;0;1;0;1;2022-04-30-3:36:11;1,65129E+15
279;3;1;2183;3895;0;0;0;0;0;2;0;1;2022-04-30-3:36:12;1,65129E+15
280;4;2;2092;3939;12;3;0;0;0;3;0;3;2022-04-30-3:36:13;1,65129E+15
281;3;2;1667;3140;0;0;0;0;0;1;0;1;2022-04-30-3:36:14;1,65129E+15
282;3;1;2047;3798;180;42;200;6;0;3;0;1;2022-04-30-3:36:15;1,65129E+15
