ID;cpu;sys;inter;ctxsw;KBRead;Reads;KBWrit;Writes;KBIn;PktIn;KBOut;PktOut;Data_original;Unix_time
22;3;2;2125;3808;32;8;24;5;0;1;0;1;2022-04-30-20:27:19;1,65135E+15
23;6;3;2512;4653;0;0;1191;144;0;2;0;1;2022-04-30-20:27:20;1,65135E+14
24;8;3;2144;3746;68;17;0;0;0;1;0;1;2022-04-30-20:27:21;1,65135E+15
25;3;1;1873;3226;0;0;0;0;0;1;0;1;2022-04-30-20:27:22;1,65135E+15
26;8;6;4167;8433;7952;309;1416;193;0;2;0;1;2022-04-30-20:27:23;1,65135E+15
27;4;2;1967;3323;4;1;0;0;0;1;0;1;2022-04-30-20:27:24;1,65135E+15
28;3;1;2156;3801;20;5;344;54;0;1;0;1;2022-04-30-20:27:25;1,65135E+15
29;3;2;1998;3517;104;25;0;0;0;4;0;3;2022-04-30-20:27:26;1,65135E+15
30;5;2;2591;4826;224;38;0;0;0;1;0;1;2022-04-30-20:27:27;1,65135E+15
31;2;1;2202;4038;12;3;0;0;0;1;0;1;2022-04-30-20:27:28;1,65135E+15
32;3;1;2101;3955;24;6;0;0;0;2;0;1;2022-04-30-20:27:29;1,65135E+15
33;6;2;2040;3488;4;1;598;13;1;8;1;6;2022-04-30-20:27:30;1,65135E+14
34;8;3;3227;6476;124;31;289;29;3;13;3;14;2022-04-30-20:27:31;1,65135E+15
35;2;1;2088;3712;48;2;0;0;0;2;0;1;2022-04-30-20:27:32;1,65135E+15
36;8;5;3559;5679;284;18;6703;646;0;1;0;1;2022-04-30-20:27:33;1,65135E+15
37;3;1;1943;3373;0;0;0;0;0;1;0;1;2022-04-30-20:27:34;1,65135E+15
38;2;1;2047;3749;12;3;96;3;0;2;0;1;2022-04-30-20:27:35;1,65135E+15
39;7;4;2642;4539;1244;306;0;0;0;1;0;1;2022-04-30-20:27:36;1,65135E+15
40;5;2;2659;4995;20;5;0;0;0;1;0;1;2022-04-30-20:27:37;1,65135E+15
41;4;2;2323;4072;40;10;0;0;0;2;0;1;2022-04-30-20:27:38;1,65135E+15
42;4;3;2375;4244;12;3;0;0;0;1;0;1;2022-04-30-20:27:39;1,65135E+15
43;6;2;2040;3537;4;1;643;17;0;1;0;1;2022-04-30-20:27:40;1,65135E+14
44;4;2;2365;4440;64;15;0;0;0;4;0;3;2022-04-30-20:27:41;1,65135E+15
45;4;2;1936;3527;4;1;0;0;0;1;0;1;2022-04-30-20:27:42;1,65135E+15
46;7;4;3242;5788;276;12;7279;414;0;1;0;1;2022-04-30-20:27:43;1,65135E+15
47;3;1;1935;3490;92;23;36;5;0;2;0;1;2022-04-30-20:27:44;1,65135E+15
48;3;1;2163;3934;12;3;224;9;0;1;0;1;2022-04-30-20:27:45;1,65135E+15
49;2;0;2133;3923;48;12;0;0;0;1;0;1;2022-04-30-20:27:46;1,65135E+15
50;3;2;2616;4840;44;11;0;0;0;2;0;1;2022-04-30-20:27:47;1,65135E+15
51;4;2;2364;4036;40;10;2250;91;0;1;0;1;2022-04-30-20:27:48;1,65135E+15
52;13;7;2781;6265;104;3;13750;227;0;1;0;1;2022-04-30-20:27:49;1,65135E+15
53;18;11;2717;5376;180;16;12380;145;0;2;0;1;2022-04-30-20:27:50;1,65135E+14
54;5;3;2360;4136;196;36;3548;144;0;3;0;3;2022-04-30-20:27:51;1,65135E+15
55;4;3;2258;3797;1063;107;683;115;0;1;0;1;2022-04-30-20:27:52;1,65135E+15
56;6;3;2816;5385;288;20;172;6;0;2;0;1;2022-04-30-20:27:53;1,65135E+15
57;2;1;1877;3423;4;1;44;5;0;1;0;1;2022-04-30-20:27:54;1,65135E+15
58;4;2;2119;3886;8;2;128;3;0;1;0;1;2022-04-30-20:27:55;1,65135E+15
59;3;1;2000;3459;132;29;52;10;1;5;1;5;2022-04-30-20:27:56;1,65135E+15
60;4;2;2767;5029;164;37;2955;125;0;1;0;1;2022-04-30-20:27:57;1,65135E+15
61;4;2;2295;3934;40;9;2454;97;0;1;0;1;2022-04-30-20:27:58;1,65135E+15
62;4;2;2363;4323;4;1;0;0;1;9;1;6;2022-04-30-20:27:59;1,65135E+15
63;11;6;3492;7391;40;10;856;48;2;10;2;10;2022-04-30-20:28:0;16513504800
64;5;3;2317;3991;112;28;564;95;0;1;0;1;2022-04-30-20:28:1;1,65135E+15
65;3;2;2010;3477;8;2;0;0;0;2;0;1;2022-04-30-20:28:2;1,65135E+15
66;6;3;3352;6257;84;11;192;8;0;1;0;1;2022-04-30-20:28:3;1,65135E+15
67;4;2;1873;3236;8;2;0;0;0;1;0;1;2022-04-30-20:28:4;1,65135E+15
68;5;2;2379;4304;24;5;1776;83;0;2;0;1;2022-04-30-20:28:5;1,65135E+15
69;4;1;2139;3473;128;26;2548;96;0;4;0;4;2022-04-30-20:28:6;1,65135E+15
70;4;2;2542;4747;28;7;0;0;0;1;0;1;2022-04-30-20:28:7;1,65135E+15
71;4;1;2239;3949;28;7;0;0;0;2;0;1;2022-04-30-20:28:8;1,65135E+15
72;3;2;2234;4031;4;1;28;5;0;1;0;1;2022-04-30-20:28:9;1,65135E+15
73;6;2;2118;3842;72;18;560;10;0;2;0;2;2022-04-30-20:28:10;1,65135E+14
74;7;3;2586;4580;1444;287;40;4;0;3;0;2;2022-04-30-20:28:11;1,65135E+15
75;3;1;1773;3365;16;4;0;0;0;1;0;1;2022-04-30-20:28:12;1,65135E+15
76;5;2;2537;5050;4;1;188;6;0;1;0;1;2022-04-30-20:28:13;1,65135E+15
77;3;1;1619;2960;8;2;0;0;0;2;0;1;2022-04-30-20:28:14;1,65135E+15
78;4;2;1892;3569;0;0;84;3;0;1;0;1;2022-04-30-20:28:15;1,65135E+15
79;3;1;1721;3047;84;20;0;0;0;2;0;2;2022-04-30-20:28:16;1,65135E+15
80;3;1;2260;4313;12;3;0;0;0;2;0;1;2022-04-30-20:28:17;1,65135E+15
81;3;1;1913;3456;8;2;0;0;0;1;0;1;2022-04-30-20:28:18;1,65135E+15
82;4;2;2095;3715;16;4;24;5;0;1;0;1;2022-04-30-20:28:19;1,65135E+15
83;6;2;2310;4553;116;11;598;17;0;3;0;2;2022-04-30-20:28:20;1,65135E+14
84;8;2;2183;3778;60;15;12;3;1;4;1;5;2022-04-30-20:28:21;1,65135E+15
85;3;1;1808;3235;0;0;0;0;0;1;0;1;2022-04-30-20:28:22;1,65135E+15
86;6;3;2852;5584;24;6;208;6;0;2;0;1;2022-04-30-20:28:23;1,65135E+15
87;2;1;1643;3135;0;0;0;0;0;1;0;1;2022-04-30-20:28:24;1,65135E+15
88;4;2;2042;3958;8;2;84;3;0;1;0;1;2022-04-30-20:28:25;1,65135E+15
89;4;2;1862;3331;92;22;60;12;0;2;0;1;2022-04-30-20:28:26;1,65135E+15
90;4;2;2366;4575;24;6;0;0;0;1;0;1;2022-04-30-20:28:27;1,65135E+15
91;5;2;2113;3821;24;6;0;0;1;8;1;6;2022-04-30-20:28:28;1,65135E+15
92;8;5;3038;6406;48;11;344;33;2;11;2;10;2022-04-30-20:28:29;1,65135E+15
93;5;0;1842;3247;12;3;528;10;0;1;0;1;2022-04-30-20:28:30;1,65135E+14
94;4;2;2081;3819;96;24;16;4;0;2;0;2;2022-04-30-20:28:31;1,65135E+15
95;4;2;1822;3474;4;1;0;0;0;2;0;1;2022-04-30-20:28:32;1,65135E+15
96;5;2;3065;5934;624;21;200;7;0;1;0;1;2022-04-30-20:28:33;1,65135E+15
97;3;2;1981;3697;16;4;0;0;0;1;0;1;2022-04-30-20:28:34;1,65135E+15
98;4;2;1992;3682;12;3;88;3;0;2;0;1;2022-04-30-20:28:35;1,65135E+15
99;4;1;1845;3174;80;20;400;81;0;1;0;1;2022-04-30-20:28:36;1,65135E+15
100;5;3;2574;4699;168;10;0;0;0;1;0;1;2022-04-30-20:28:37;1,65135E+15
101;5;2;2196;3793;56;14;0;0;0;2;0;1;2022-04-30-20:28:38;1,65135E+15
102;6;3;2258;4048;8;2;0;0;0;2;0;2;2022-04-30-20:28:39;1,65135E+15
103;7;2;2386;4456;64;16;792;29;0;1;0;1;2022-04-30-20:28:40;1,65135E+14
104;6;3;2297;3961;112;21;8;2;0;2;0;2;2022-04-30-20:28:41;1,65135E+15
105;4;1;1947;3538;0;0;0;0;0;1;0;1;2022-04-30-20:28:42;1,65135E+15
106;6;3;2947;5589;300;17;172;6;0;1;0;1;2022-04-30-20:28:43;1,65135E+15
107;4;2;1913;3302;8;2;36;5;0;2;0;1;2022-04-30-20:28:44;1,65135E+15
108;4;1;2171;4150;12;3;208;9;0;1;0;1;2022-04-30-20:28:45;1,65135E+15
109;3;1;2010;3463;104;26;4;1;1;5;1;7;2022-04-30-20:28:46;1,65135E+15
110;6;2;2774;5073;104;25;0;0;0;2;0;1;2022-04-30-20:28:47;1,65135E+15
111;4;2;2378;3999;72;16;2056;73;0;1;0;1;2022-04-30-20:28:48;1,65135E+15
112;15;6;2812;6955;757;48;0;0;0;1;0;1;2022-04-30-20:28:49;1,65135E+15
113;12;7;2981;9187;64;16;2410;272;0;2;0;1;2022-04-30-20:28:50;1,65135E+14
114;5;3;2714;4495;732;175;2208;82;0;1;0;1;2022-04-30-20:28:51;1,65135E+15
115;5;2;2125;3829;496;8;1640;63;0;1;0;1;2022-04-30-20:28:52;1,65135E+15
116;5;2;2578;4776;24;6;0;0;0;2;0;1;2022-04-30-20:28:53;1,65135E+15
117;3;1;2305;4170;4;1;192;11;0;1;0;2;2022-04-30-20:28:54;1,65135E+15
118;3;1;2269;4031;4;1;116;3;0;1;0;1;2022-04-30-20:28:55;1,65135E+15
119;2;1;1827;3237;76;19;52;9;0;3;0;2;2022-04-30-20:28:56;1,65135E+15
120;6;3;2720;5046;164;20;2857;105;1;8;1;6;2022-04-30-20:28:57;1,65135E+15
121;8;4;3046;6203;68;17;2524;113;2;10;2;10;2022-04-30-20:28:58;1,65135E+15
122;4;3;2490;4444;4;1;0;0;0;2;0;1;2022-04-30-20:28:59;1,65135E+15
123;4;1;1814;3066;96;9;148;3;0;1;0;1;2022-04-30-20:29:0;16513505400
124;4;2;2171;3826;100;25;36;4;0;1;0;1;2022-04-30-20:29:1;1,65135E+15
125;3;2;1799;3193;16;4;0;0;0;2;0;1;2022-04-30-20:29:2;1,65135E+15
126;3;2;2225;4158;8;2;0;0;0;1;0;1;2022-04-30-20:29:3;1,65135E+15
127;5;2;2645;5145;188;17;196;6;0;1;0;1;2022-04-30-20:29:4;1,65135E+15
128;3;2;2431;4220;20;5;1702;79;0;2;0;1;2022-04-30-20:29:5;1,65135E+15
129;3;1;2006;3361;88;21;2406;90;0;1;0;1;2022-04-30-20:29:6;1,65135E+15
130;3;1;2614;4810;24;6;0;0;0;1;0;1;2022-04-30-20:29:7;1,65135E+15
131;2;1;2276;4108;28;7;0;0;0;3;0;2;2022-04-30-20:29:8;1,65135E+15
132;4;2;2230;3987;16;4;28;5;0;1;0;1;2022-04-30-20:29:9;1,65135E+15
133;3;1;2253;4408;4;1;416;17;0;1;0;1;2022-04-30-20:29:10;1,65135E+14
134;4;1;2553;4380;1353;189;549;103;1;7;1;6;2022-04-30-20:29:11;1,65135E+15
135;3;1;1920;3509;104;5;0;0;0;1;0;1;2022-04-30-20:29:12;1,65135E+15
136;3;2;2097;3886;16;4;0;0;0;1;0;1;2022-04-30-20:29:13;1,65135E+15
137;4;2;2535;4833;16;4;244;10;0;2;0;1;2022-04-30-20:29:14;1,65135E+15
138;3;1;2058;3952;12;3;76;3;0;1;0;1;2022-04-30-20:29:15;1,65135E+15
139;4;2;1810;3344;128;22;8;2;0;1;0;1;2022-04-30-20:29:16;1,65135E+15
140;4;3;2653;5075;12;3;0;0;0;2;0;2;2022-04-30-20:29:17;1,65135E+15
141;2;1;2083;3657;16;4;0;0;0;1;0;1;2022-04-30-20:29:18;1,65135E+15
142;4;2;2253;4010;28;7;24;5;0;1;0;1;2022-04-30-20:29:19;1,65135E+15
143;4;2;2438;4658;12;3;536;23;0;2;0;1;2022-04-30-20:29:20;1,65135E+14
144;6;1;2151;3981;88;22;416;12;0;3;0;3;2022-04-30-20:29:21;1,65135E+15
145;3;1;1957;3399;256;32;0;0;0;1;0;1;2022-04-30-20:29:22;1,65135E+15
146;5;3;2632;4645;1125;276;0;0;0;2;0;1;2022-04-30-20:29:23;1,65135E+15
147;3;1;2302;4398;4;1;244;7;0;1;0;1;2022-04-30-20:29:24;1,65135E+15
148;3;1;2014;3893;24;6;72;3;0;1;0;1;2022-04-30-20:29:25;1,65135E+15
149;4;2;2038;3671;96;22;64;12;1;9;1;6;2022-04-30-20:29:26;1,65135E+15
150;7;3;3280;6932;40;10;312;31;2;10;2;10;2022-04-30-20:29:27;1,65135E+15
151;3;1;2054;3634;12;3;0;0;0;1;0;1;2022-04-30-20:29:28;1,65135E+15
152;4;2;2165;4035;8;2;0;0;0;2;0;1;2022-04-30-20:29:29;1,65135E+15
153;4;1;1845;3158;0;0;376;10;0;1;0;1;2022-04-30-20:29:30;1,65135E+14
154;3;1;2088;3625;132;25;531;99;0;2;0;2;2022-04-30-20:29:31;1,65135E+15
155;4;2;2016;3727;0;0;0;0;0;2;0;1;2022-04-30-20:29:32;1,65135E+15
156;3;1;2028;3857;20;5;0;0;0;1;0;1;2022-04-30-20:29:33;1,65135E+15
157;5;3;2394;4636;24;6;248;7;0;1;0;1;2022-04-30-20:29:34;1,65135E+15
158;4;3;2062;3949;24;6;72;3;0;2;0;1;2022-04-30-20:29:35;1,65135E+15
159;3;1;1769;3131;116;21;0;0;1;4;1;5;2022-04-30-20:29:36;1,65135E+15
160;4;2;2659;4910;20;5;0;0;0;1;0;1;2022-04-30-20:29:37;1,65135E+15
161;4;2;2271;4000;148;36;0;0;0;2;0;1;2022-04-30-20:29:38;1,65135E+15
162;3;1;2340;4343;116;15;0;0;0;1;0;1;2022-04-30-20:29:39;1,65135E+15
163;5;2;2432;4587;28;3;488;24;0;1;0;1;2022-04-30-20:29:40;1,65135E+14
164;3;1;2271;4042;16;4;328;71;0;2;0;1;2022-04-30-20:29:41;1,65135E+15
165;2;1;1751;3207;20;5;0;0;0;1;0;1;2022-04-30-20:29:42;1,65135E+15
166;4;2;2110;3905;36;9;0;0;0;1;0;1;2022-04-30-20:29:43;1,65135E+15
167;5;2;2741;5086;2664;129;292;11;0;2;0;1;2022-04-30-20:29:44;1,65135E+15
168;4;2;2068;3966;0;0;180;9;0;1;0;1;2022-04-30-20:29:45;1,65135E+15
169;3;1;1806;3222;68;16;0;0;0;3;0;3;2022-04-30-20:29:46;1,65135E+15
170;3;2;2394;4530;28;7;0;0;0;2;0;1;2022-04-30-20:29:47;1,65135E+15
171;4;1;2211;3818;16;4;2152;81;0;1;0;1;2022-04-30-20:29:48;1,65135E+15
172;20;11;2943;6755;12;3;9428;1341;0;1;0;1;2022-04-30-20:29:49;1,65135E+15
173;7;3;2516;4783;48;12;412;17;0;2;0;2;2022-04-30-20:29:50;1,65135E+14
174;4;2;2297;4011;108;18;2072;76;0;1;0;1;2022-04-30-20:29:51;1,65135E+15
175;4;2;2070;3786;1324;17;1632;69;0;1;0;1;2022-04-30-20:29:52;1,65135E+15
176;4;1;2038;3915;20;5;0;0;0;2;0;1;2022-04-30-20:29:53;1,65135E+15
177;4;1;2325;4463;100;5;196;11;0;1;0;1;2022-04-30-20:29:54;1,65135E+15
178;5;2;2223;4284;8;2;104;3;1;8;1;6;2022-04-30-20:29:55;1,65135E+15
179;8;4;2975;5823;1940;121;296;29;2;13;2;12;2022-04-30-20:29:56;1,65135E+15
180;4;2;2651;4768;52;13;2751;100;0;1;0;1;2022-04-30-20:29:57;1,65135E+15
181;10;6;3125;5021;2222;551;2358;83;0;1;0;1;2022-04-30-20:29:58;1,65135E+15
182;4;2;2165;3845;4;1;0;0;0;2;0;1;2022-04-30-20:29:59;1,65135E+15
183;4;1;1782;3157;0;0;384;10;0;1;0;1;2022-04-30-20:30:0;16513506000
184;4;1;2216;4184;132;17;0;0;1;4;1;5;2022-04-30-20:30:1;1,65135E+15
185;3;2;1802;3272;4;1;0;0;0;2;0;1;2022-04-30-20:30:2;1,65135E+15
186;3;2;2150;3844;24;6;0;0;0;1;0;1;2022-04-30-20:30:3;1,65135E+15
187;5;2;2514;4733;176;12;188;6;0;1;0;1;2022-04-30-20:30:4;1,65135E+15
188;3;1;2288;3972;16;4;1644;68;0;2;0;1;2022-04-30-20:30:5;1,65135E+15
189;4;2;2047;3730;108;18;0;0;0;1;0;1;2022-04-30-20:30:6;1,65135E+15
190;6;3;2611;4773;88;22;2322;72;0;1;0;1;2022-04-30-20:30:7;1,65135E+15
191;4;2;2190;3921;8;2;0;0;0;2;0;1;2022-04-30-20:30:8;1,65135E+15
192;4;2;2104;3930;4;1;28;5;0;1;0;1;2022-04-30-20:30:9;1,65135E+15
193;6;3;2573;4768;160;40;507;19;0;1;0;1;2022-04-30-20:30:10;1,65135E+14
194;4;1;2247;4082;124;21;44;8;0;4;0;3;2022-04-30-20:30:11;1,65135E+15
195;4;2;1980;3660;8;2;0;0;0;1;0;1;2022-04-30-20:30:12;1,65135E+15
196;3;2;2173;3980;32;8;0;0;0;1;0;1;2022-04-30-20:30:13;1,65135E+15
197;6;3;2573;4888;20;5;188;6;0;2;0;1;2022-04-30-20:30:14;1,65135E+15
198;4;2;2126;3925;8;2;68;3;0;1;0;1;2022-04-30-20:30:15;1,65135E+15
199;3;2;1828;3234;96;11;492;90;0;1;0;1;2022-04-30-20:30:16;1,65135E+15
200;4;2;2380;4607;32;6;0;0;0;2;0;1;2022-04-30-20:30:17;1,65135E+15
201;3;2;2093;3787;8;2;0;0;0;1;0;1;2022-04-30-20:30:18;1,65135E+15
202;3;2;2103;3869;16;4;24;5;0;1;0;1;2022-04-30-20:30:19;1,65135E+15
203;5;2;2319;4381;20;5;600;25;0;2;0;1;2022-04-30-20:30:20;1,65135E+14
204;8;2;2213;3952;76;18;28;3;0;3;0;3;2022-04-30-20:30:21;1,65135E+15
205;4;2;1850;3230;0;0;0;0;0;1;0;1;2022-04-30-20:30:22;1,65135E+15
206;4;2;2116;3999;28;7;0;0;0;2;0;1;2022-04-30-20:30:23;1,65135E+15
207;6;3;2811;5262;116;13;180;7;1;8;1;6;2022-04-30-20:30:24;1,65135E+15
208;9;5;3444;6843;2322;78;332;28;2;10;2;10;2022-04-30-20:30:25;1,65135E+15
209;4;2;1985;3369;156;26;8;2;1;5;1;5;2022-04-30-20:30:26;1,65135E+15
210;4;2;2462;4570;4;1;0;0;0;1;0;1;2022-04-30-20:30:27;1,65135E+15
211;6;4;2672;4311;2777;298;124;6;0;1;0;1;2022-04-30-20:30:28;1,65135E+15
212;4;2;2169;3904;8;2;0;0;0;2;0;1;2022-04-30-20:30:29;1,65135E+15
213;5;1;2061;3628;112;18;412;10;0;1;0;1;2022-04-30-20:30:30;1,65135E+14
214;5;2;2233;3815;48;12;488;94;0;1;0;1;2022-04-30-20:30:31;1,65135E+15
215;4;2;1994;3591;0;0;0;0;0;2;0;1;2022-04-30-20:30:32;1,65135E+15
216;4;2;2111;3843;24;6;0;0;0;1;0;1;2022-04-30-20:30:33;1,65135E+15
217;8;4;2761;4995;1418;315;0;0;0;1;0;1;2022-04-30-20:30:34;1,65135E+15
218;4;2;2323;4530;8;2;337;13;0;2;0;1;2022-04-30-20:30:35;1,65135E+15
219;3;2;1668;3006;4;1;0;0;0;3;0;3;2022-04-30-20:30:36;1,65135E+15
220;5;3;2257;4323;0;0;0;0;0;1;0;1;2022-04-30-20:30:37;1,65135E+15
221;4;1;2032;3871;20;5;0;0;1;4;0;1;2022-04-30-20:30:38;1,65135E+15
222;3;1;2018;3852;4;1;0;0;0;1;0;1;2022-04-30-20:30:39;1,65135E+15
223;6;2;2269;4340;0;0;501;22;0;1;0;1;2022-04-30-20:30:40;1,65135E+14
224;5;2;2033;3729;16;4;0;0;0;2;0;1;2022-04-30-20:30:41;1,65135E+15
225;4;1;1726;3139;0;0;0;0;0;1;0;1;2022-04-30-20:30:42;1,65135E+15
226;5;2;2000;3756;20;5;0;0;0;1;0;1;2022-04-30-20:30:43;1,65135E+15
227;3;1;1751;3170;4;1;36;5;0;2;0;1;2022-04-30-20:30:44;1,65135E+15
228;6;3;2837;5536;8;2;388;15;0;1;0;1;2022-04-30-20:30:45;1,65135E+15
229;3;1;1825;3222;0;0;0;0;0;3;0;3;2022-04-30-20:30:46;1,65135E+15
230;3;2;2360;4521;8;2;0;0;0;2;0;1;2022-04-30-20:30:47;1,65135E+15
231;4;1;2164;3903;8;2;2004;68;0;1;0;1;2022-04-30-20:30:48;1,65135E+15
232;22;12;3399;8402;20;5;7088;1354;0;1;0;1;2022-04-30-20:30:49;1,65135E+15
233;5;1;2352;4556;8;2;524;21;0;2;0;1;2022-04-30-20:30:50;1,65135E+14
234;5;3;2552;4642;28;7;2016;72;1;4;1;5;2022-04-30-20:30:51;1,65135E+15
235;4;2;1958;3487;212;9;1668;61;0;1;0;1;2022-04-30-20:30:52;1,65135E+15
236;4;2;2080;4017;16;3;0;0;1;9;1;6;2022-04-30-20:30:53;1,65135E+15
237;8;4;2680;5740;124;19;408;36;2;10;2;10;2022-04-30-20:30:54;1,65135E+15
238;6;4;2774;5412;92;5;184;9;0;1;0;1;2022-04-30-20:30:55;1,65135E+15
239;3;1;1793;3383;0;0;0;0;0;2;0;1;2022-04-30-20:30:56;1,65135E+15
240;3;2;2525;4651;32;8;2784;98;0;1;0;1;2022-04-30-20:30:57;1,65135E+15
241;3;1;2084;3753;4;1;0;0;0;1;0;1;2022-04-30-20:30:58;1,65135E+15
242;5;3;2581;4713;160;20;2320;84;0;2;0;1;2022-04-30-20:30:59;1,65135E+15
243;4;1;1752;3126;4;1;416;10;0;1;0;1;2022-04-30-20:31:0;16513506600
244;3;1;2050;3704;0;0;44;8;0;2;0;2;2022-04-30-20:31:1;1,65135E+15
245;3;1;1779;3229;4;1;0;0;0;2;0;1;2022-04-30-20:31:2;1,65135E+15
246;3;1;2020;3643;0;0;0;0;0;1;0;1;2022-04-30-20:31:3;1,65135E+15
247;3;1;1795;3279;8;2;0;0;0;2;0;2;2022-04-30-20:31:4;1,65135E+15
248;5;2;2915;5567;16;4;1852;83;0;2;0;1;2022-04-30-20:31:5;1,65135E+15
249;4;1;1729;3088;4;1;536;99;0;1;0;1;2022-04-30-20:31:6;1,65135E+15
250;5;2;2440;4665;52;13;2412;77;0;1;0;1;2022-04-30-20:31:7;1,65135E+15
251;4;2;1979;3706;12;3;0;0;0;2;0;1;2022-04-30-20:31:8;1,65135E+15
252;4;2;2153;4109;4;1;28;5;0;1;0;1;2022-04-30-20:31:9;1,65135E+15
253;7;3;2693;4905;1172;293;496;18;0;1;0;1;2022-04-30-20:31:10;1,65135E+14
254;5;2;2167;3972;8;2;48;3;0;3;0;2;2022-04-30-20:31:11;1,65135E+15
255;4;2;1845;3436;0;0;0;0;0;1;0;1;2022-04-30-20:31:12;1,65135E+15
256;3;1;2070;3745;8;2;0;0;0;1;0;1;2022-04-30-20:31:13;1,65135E+15
257;4;2;1942;3484;1144;67;0;0;0;3;0;2;2022-04-30-20:31:14;1,65135E+15
258;5;2;2701;5323;8;1;284;11;0;1;0;1;2022-04-30-20:31:15;1,65135E+15
259;3;1;1788;3213;328;20;0;0;1;4;1;5;2022-04-30-20:31:16;1,65135E+15
260;4;2;2352;4489;8;2;0;0;0;2;0;1;2022-04-30-20:31:17;1,65135E+15
261;3;1;1919;3624;4;1;0;0;0;1;0;1;2022-04-30-20:31:18;1,65135E+15
262;2;1;2168;3899;16;4;24;5;0;1;0;1;2022-04-30-20:31:19;1,65135E+15
263;5;2;2274;4447;12;3;524;17;0;2;0;1;2022-04-30-20:31:20;1,65135E+14
264;7;2;2068;3744;20;4;8;2;0;1;0;1;2022-04-30-20:31:21;1,65135E+15
265;4;2;1844;3385;4;1;0;0;1;8;1;6;2022-04-30-20:31:22;1,65135E+15
266;7;3;3100;6330;56;14;288;24;2;11;2;10;2022-04-30-20:31:23;1,65135E+15
267;3;1;1694;3045;8;2;24;3;0;1;0;1;2022-04-30-20:31:24;1,65135E+15
268;5;2;2750;5088;108;2;212;9;0;1;0;1;2022-04-30-20:31:25;1,65135E+15
269;5;3;1911;3392;24;6;44;7;0;3;0;2;2022-04-30-20:31:26;1,65135E+15
270;5;3;2287;4268;4;1;0;0;0;1;0;1;2022-04-30-20:31:27;1,65135E+15
271;5;2;2080;3823;16;4;0;0;0;3;0;3;2022-04-30-20:31:28;1,65135E+15
272;4;2;2032;3772;12;3;0;0;0;2;0;1;2022-04-30-20:31:29;1,65135E+15
273;3;0;1667;3006;72;18;503;10;0;1;0;1;2022-04-30-20:31:30;1,65135E+14
274;4;2;1967;3518;0;0;60;11;0;1;0;1;2022-04-30-20:31:31;1,65135E+15
275;3;1;1780;3378;12;3;0;0;0;2;0;1;2022-04-30-20:31:32;1,65135E+15
276;3;2;2086;3928;4;1;0;0;0;3;0;3;2022-04-30-20:31:33;1,65135E+15
277;2;1;1612;3011;0;0;0;0;0;1;0;1;2022-04-30-20:31:34;1,65135E+15
278;5;2;2476;5024;16;4;288;11;0;2;0;1;2022-04-30-20:31:35;1,65135E+15
279;3;1;1664;2924;12;3;8;2;0;2;0;2;2022-04-30-20:31:36;1,65135E+15
280;5;2;2280;4328;108;15;0;0;0;1;0;1;2022-04-30-20:31:37;1,65135E+15
281;4;2;2052;3851;32;8;0;0;0;1;0;1;2022-04-30-20:31:38;1,65135E+15
282;4;1;1906;3692;0;0;0;0;0;1;0;1;2022-04-30-20:31:39;1,65135E+15
