ID;cpu;sys;inter;ctxsw;KBRead;Reads;KBWrit;Writes;KBIn;PktIn;KBOut;PktOut;Data_original;Unix_time
93;1;1;107;333;0;0;0;0;1;8;1;11;2022-04-30-19:55:6;1,65135E+15
94;1;0;111;322;0;0;0;0;0;7;1;11;2022-04-30-19:55:7;1,65135E+15
95;0;0;117;346;0;0;12;2;0;7;1;11;2022-04-30-19:55:8;1,65135E+15
96;1;0;119;346;0;0;0;0;1;8;1;11;2022-04-30-19:55:9;1,65135E+15
97;1;1;114;328;0;0;0;0;0;7;1;11;2022-04-30-19:55:10;1,65135E+14
98;1;0;118;341;0;0;0;0;0;7;1;11;2022-04-30-19:55:11;1,65135E+15
99;0;0;112;341;0;0;0;0;1;8;1;11;2022-04-30-19:55:12;1,65135E+15
100;1;1;115;350;0;0;36;2;0;7;1;11;2022-04-30-19:55:13;1,65135E+15
101;1;1;112;318;0;0;8;1;0;7;1;11;2022-04-30-19:55:14;1,65135E+15
102;1;1;122;352;0;0;0;0;1;8;1;11;2022-04-30-19:55:15;1,65135E+15
103;1;1;109;327;0;0;0;0;0;7;1;11;2022-04-30-19:55:16;1,65135E+15
104;0;0;109;317;0;0;0;0;0;7;1;11;2022-04-30-19:55:17;1,65135E+15
105;1;1;101;333;0;0;24;3;0;3;1;5;2022-04-30-19:55:18;1,65135E+15
106;1;0;95;308;0;0;0;0;0;1;0;3;2022-04-30-19:55:19;1,65135E+15
107;0;0;95;301;0;0;0;0;0;2;0;2;2022-04-30-19:55:20;1,65135E+14
108;1;0;87;300;0;0;0;0;0;2;0;2;2022-04-30-19:55:21;1,65135E+15
109;0;0;84;298;0;0;0;0;0;1;0;2;2022-04-30-19:55:22;1,65135E+15
110;0;0;93;299;0;0;16;2;0;1;0;2;2022-04-30-19:55:23;1,65135E+15
111;1;1;89;295;0;0;0;0;0;3;0;3;2022-04-30-19:55:24;1,65135E+15
112;1;0;84;293;0;0;0;0;0;2;0;3;2022-04-30-19:55:25;1,65135E+15
113;0;0;83;294;0;0;0;0;0;1;0;2;2022-04-30-19:55:26;1,65135E+15
114;0;0;87;289;0;0;0;0;0;2;0;2;2022-04-30-19:55:27;1,65135E+15
115;1;1;89;313;0;0;12;2;0;1;0;2;2022-04-30-19:55:28;1,65135E+15
116;0;0;88;295;0;0;0;0;0;1;0;2;2022-04-30-19:55:29;1,65135E+15
117;1;0;78;279;0;0;0;0;0;2;0;2;2022-04-30-19:55:30;1,65135E+14
118;0;0;92;307;0;0;0;0;0;1;0;2;2022-04-30-19:55:31;1,65135E+15
119;0;0;85;294;0;0;0;0;0;1;0;2;2022-04-30-19:55:32;1,65135E+15
120;1;0;92;312;0;0;12;2;0;2;0;2;2022-04-30-19:55:33;1,65135E+15
121;0;0;86;280;0;0;56;8;0;1;0;2;2022-04-30-19:55:34;1,65135E+15
122;1;0;100;315;0;0;0;0;0;1;0;2;2022-04-30-19:55:35;1,65135E+15
123;1;1;92;310;0;0;0;0;0;4;1;6;2022-04-30-19:55:36;1,65135E+15
124;1;0;94;297;0;0;0;0;0;3;0;3;2022-04-30-19:55:37;1,65135E+15
125;1;1;114;343;0;0;24;2;0;7;1;11;2022-04-30-19:55:38;1,65135E+15
126;1;0;121;343;0;0;0;0;1;8;1;11;2022-04-30-19:55:39;1,65135E+15
127;1;0;111;328;0;0;0;0;0;7;1;11;2022-04-30-19:55:40;1,65135E+14
128;1;0;114;333;0;0;0;0;0;7;1;11;2022-04-30-19:55:41;1,65135E+15
129;1;1;119;343;0;0;0;0;1;8;1;11;2022-04-30-19:55:42;1,65135E+15
