interface,rx_bytes,tx_bytes,TX_rx_packets,tx_packets
ens38,85474915,124857242,491216,524898
ens38,85474915,124857242,491216,524898
ens38,85474915,124857242,491216,524898
ens38,85474915,124857242,491216,524898
ens38,85475073,124857372,491218,524899
ens38,85475283,124857714,491221,524902
ens38,85475343,124857780,491222,524903
ens38,85475343,124857780,491222,524903
ens38,85475343,124857780,491222,524903
ens38,85475343,124857780,491222,524903
ens38,85475523,124857978,491225,524906
ens38,85475523,124857978,491225,524906
ens38,85475523,124857978,491225,524906
ens38,85475523,124857978,491225,524906
ens38,85475523,124857978,491225,524906
ens38,85475523,124857978,491225,524906
ens38,85475583,124858044,491226,524907
ens38,85475583,124858044,491226,524907
ens38,85475583,124858044,491226,524907
ens38,85475583,124858044,491226,524907
ens38,85475763,124858242,491229,524910
ens38,85475763,124858242,491229,524910
ens38,85475763,124858242,491229,524910
ens38,85475763,124858242,491229,524910
ens38,85476035,124858242,491230,524910
ens38,85477243,124859138,491234,524914
ens38,85477243,124859138,491234,524914
ens38,85477243,124859138,491234,524914
ens38,85477243,124859138,491234,524914
ens38,85477243,124859138,491234,524914
ens38,85477303,124859204,491235,524915
ens38,85477303,124859204,491235,524915
ens38,85477303,124859204,491235,524915
ens38,85477303,124859204,491235,524915
ens38,85477303,124859204,491235,524915
ens38,85477483,124859402,491238,524918
ens38,85477483,124859402,491238,524918
ens38,85477483,124859402,491238,524918
ens38,85477483,124859402,491238,524918
ens38,85477483,124859402,491238,524918
ens38,85477543,124859468,491239,524919
ens38,85477543,124859468,491239,524919
ens38,85477543,124859468,491239,524919
ens38,85477543,124859468,491239,524919
ens38,85478466,124859810,491246,524924
ens38,85480560,124862033,491258,524934
ens38,85481550,124863849,491260,524938
ens38,85481670,124863849,491262,524938
ens38,85481670,124863849,491262,524938
ens38,85481670,124863849,491262,524938
ens38,85482878,124864684,491266,524941
ens38,85482878,124864684,491266,524941
ens38,85482878,124864684,491266,524941
ens38,85482878,124864684,491266,524941
ens38,85482878,124864684,491266,524941
ens38,85482878,124864684,491266,524941
ens38,85482938,124864750,491267,524942
ens38,85482938,124864750,491267,524942
ens38,85482938,124864750,491267,524942
ens38,85482938,124864750,491267,524942
ens38,85483118,124864948,491270,524945
ens38,85483118,124864948,491270,524945
ens38,85483118,124864948,491270,524945
ens38,85483118,124864948,491270,524945
ens38,85483118,124864948,491270,524945
ens38,85483118,124864948,491270,524945
ens38,85483178,124865014,491271,524946
ens38,85483178,124865014,491271,524946
ens38,85483178,124865014,491271,524946
ens38,85483178,124865014,491271,524946
ens38,85483358,124865212,491274,524949
ens38,85483358,124865212,491274,524949
ens38,85483358,124865212,491274,524949
ens38,85483358,124865212,491274,524949
ens38,85483542,124865420,491276,524951
ens38,85484750,124866316,491280,524955
ens38,85484750,124866316,491280,524955
ens38,85484750,124866316,491280,524955
ens38,85484750,124866316,491280,524955
ens38,85484810,124872228,491281,524959
ens38,85484870,124872294,491282,524960
ens38,85484870,124872294,491282,524960
ens38,85484870,124872294,491282,524960
ens38,85484870,124872294,491282,524960
ens38,85484870,124872294,491282,524960
ens38,85485050,124872492,491285,524963
ens38,85485050,124872492,491285,524963
ens38,85485050,124872492,491285,524963
ens38,85485050,124872492,491285,524963
ens38,85485050,124872492,491285,524963
ens38,85485110,124872558,491286,524964
ens38,85485110,124872558,491286,524964
ens38,85485110,124872558,491286,524964
ens38,85485110,124872558,491286,524964
ens38,85485110,124872558,491286,524964
ens38,85485290,124872756,491289,524967
ens38,85485290,124872756,491289,524967
ens38,85485290,124872756,491289,524967
ens38,85485290,124872756,491289,524967
ens38,85485290,124872756,491289,524967
ens38,85486558,124873718,491294,524972
ens38,85486558,124873718,491294,524972
ens38,85486558,124873718,491294,524972
ens38,85486558,124873718,491294,524972
ens38,85487481,124874060,491301,524977
ens38,85488651,124875940,491306,524982
ens38,85489575,124876282,491313,524987
ens38,85490685,124878038,491317,524990
ens38,85490685,124878038,491317,524990
ens38,85490685,124878038,491317,524990
ens38,85490685,124878038,491317,524990
ens38,85490685,124878038,491317,524990
ens38,85490685,124878038,491317,524990
ens38,85490685,124878038,491317,524990
ens38,85490685,124878038,491317,524990
ens38,85490745,124878104,491318,524991
ens38,85490745,124878104,491318,524991
ens38,85490925,124878302,491321,524994
ens38,85490925,124878302,491321,524994
ens38,85490925,124878302,491321,524994
ens38,85490925,124878302,491321,524994
ens38,85490925,124878302,491321,524994
ens38,85490925,124878302,491321,524994
ens38,85490925,124878302,491321,524994
ens38,85490925,124878302,491321,524994
ens38,85492133,124879198,491325,524998
ens38,85492133,124879198,491325,524998
ens38,85492193,124879264,491326,524999
ens38,85492193,124879264,491326,524999
ens38,85492193,124879264,491326,524999
ens38,85492193,124879264,491326,524999
ens38,85492193,124879264,491326,524999
ens38,85492193,124879264,491326,524999
ens38,85492193,124879264,491326,524999
ens38,85492193,124879264,491326,524999
ens38,85492373,124879462,491329,525002
ens38,85492373,124879462,491329,525002
ens38,85492433,124879528,491330,525003
ens38,85492433,124879528,491330,525003
ens38,85492433,124879528,491330,525003
ens38,85492433,124879528,491330,525003
ens38,85492433,124879528,491330,525003
ens38,85492433,124879528,491330,525003
ens38,85492433,124879528,491330,525003
ens38,85492433,124879528,491330,525003
ens38,85492613,124879726,491333,525006
ens38,85492613,124879726,491333,525006
ens38,85492673,124879792,491334,525007
ens38,85492673,124879792,491334,525007
ens38,85492673,124879792,491334,525007
ens38,85493881,124880688,491338,525011
ens38,85493881,124880688,491338,525011
ens38,85493881,124880688,491338,525011
ens38,85493881,124880688,491338,525011
ens38,85493881,124880688,491338,525011
ens38,85493941,124880754,491339,525012
ens38,85493941,124880754,491339,525012
ens38,85493941,124880754,491339,525012
ens38,85493941,124880754,491339,525012
ens38,85493941,124880754,491339,525012
ens38,85494121,124880952,491342,525015
ens38,85494121,124880952,491342,525015
ens38,85494121,124880952,491342,525015
ens38,85494121,124880952,491342,525015
ens38,85494121,124880952,491342,525015
ens38,85495105,124881360,491350,525021
ens38,85496289,124883251,491355,525026
ens38,85497139,124883519,491361,525030
ens38,85498249,124885335,491365,525034
ens38,85498249,124885335,491365,525034
ens38,85498249,124885335,491365,525034
ens38,85498249,124885335,491365,525034
ens38,85498249,124885335,491365,525034
ens38,85498249,124885335,491365,525034
ens38,85498249,124885335,491365,525034
ens38,85499457,124886170,491369,525037
ens38,85499457,124886170,491369,525037
ens38,85499457,124886170,491369,525037
ens38,85499517,124886236,491370,525038
ens38,85499517,124886236,491370,525038
ens38,85499517,124886236,491370,525038
ens38,85499517,124886236,491370,525038
ens38,85499517,124886236,491370,525038
ens38,85499517,124886236,491370,525038
ens38,85499637,124892148,491372,525042
ens38,85499817,124892346,491375,525045
ens38,85499817,124892346,491375,525045
ens38,85499817,124892346,491375,525045
ens38,85499877,124892412,491376,525046
ens38,85499877,124892412,491376,525046
ens38,85499877,124892412,491376,525046
ens38,85499877,124892412,491376,525046
ens38,85499877,124892412,491376,525046
ens38,85499877,124892412,491376,525046
ens38,85499877,124892412,491376,525046
ens38,85500057,124892610,491379,525049
ens38,85500057,124892610,491379,525049
ens38,85500057,124892610,491379,525049
ens38,85500117,124892676,491380,525050
ens38,85500117,124892676,491380,525050
ens38,85501325,124893572,491384,525054
ens38,85501325,124893572,491384,525054
ens38,85501325,124893572,491384,525054
ens38,85501325,124893572,491384,525054
ens38,85501325,124893572,491384,525054
ens38,85501385,124893638,491385,525055
ens38,85501385,124893638,491385,525055
ens38,85501385,124893638,491385,525055
ens38,85501385,124893638,491385,525055
