interface,rx_bytes,tx_bytes,TX_rx_packets,tx_packets
ens38,75966629,114775723,436599,471828
ens38,75966629,114775723,436599,471828
ens38,75966629,114775723,436599,471828
ens38,75966629,114775723,436599,471828
ens38,75966629,114775723,436599,471828
ens38,75966749,114775855,436601,471830
ens38,75966749,114775855,436601,471830
ens38,75966749,114775855,436601,471830
ens38,75966749,114775855,436601,471830
ens38,75966749,114775855,436601,471830
ens38,75966929,114776053,436604,471833
ens38,75966929,114776053,436604,471833
ens38,75966929,114776053,436604,471833
ens38,75966929,114776053,436604,471833
ens38,75966929,114776053,436604,471833
ens38,75968257,114777081,436610,471839
ens38,75968257,114777081,436610,471839
ens38,75968257,114777081,436610,471839
ens38,75968257,114777081,436610,471839
ens38,75968257,114777081,436610,471839
ens38,75968377,114777213,436612,471841
ens38,75968527,114777303,436614,471842
ens38,75968527,114777303,436614,471842
ens38,75968527,114777303,436614,471842
ens38,75968527,114777303,436614,471842
ens38,75968707,114777501,436617,471845
ens38,75968707,114777501,436617,471845
ens38,75968707,114777501,436617,471845
ens38,75968827,114783413,436619,471849
ens38,75968827,114783413,436619,471849
ens38,75968947,114783545,436621,471851
ens38,75968947,114783545,436621,471851
ens38,75968947,114783545,436621,471851
ens38,75968947,114783545,436621,471851
ens38,75968947,114783545,436621,471851
ens38,75970018,114784151,436631,471860
ens38,75972019,114786147,436642,471869
ens38,75972877,114786489,436648,471874
ens38,75973866,114786909,436656,471880
ens38,75974976,114788621,436660,471884
ens38,75977108,114789858,436671,471893
ens38,75979142,114791909,436682,471902
ens38,75979142,114791909,436682,471902
ens38,75980139,114792325,436690,471908
ens38,75982099,114794304,436700,471916
ens38,75983023,114794646,436707,471921
ens38,75985057,114796703,436718,471930
ens38,75985149,114796807,436719,471931
ens38,75986073,114797149,436726,471936
ens38,75988107,114799203,436737,471945
ens38,75989032,114799623,436744,471951
ens38,75991066,114801679,436755,471960
ens38,75991066,114801679,436755,471960
ens38,75991990,114802021,436762,471965
ens38,75994024,114804074,436773,471974
ens38,75994952,114804416,436780,471979
ens38,75996990,114806419,436791,471987
ens38,75996990,114806479,436791,471988
ens38,75997914,114806821,436798,471993
ens38,75999947,114808876,436809,472002
ens38,76000870,114809218,436816,472007
ens38,76002349,114811214,436825,472015
ens38,76002904,114811274,436827,472016
ens38,76003828,114811616,436834,472021
ens38,76005862,114813671,436845,472030
ens38,76007312,114814776,436852,472037
ens38,76008917,114815250,436863,472044
ens38,76010027,114816961,436867,472048
ens38,76010952,114817303,436874,472053
ens38,76012988,114819364,436885,472062
ens38,76012988,114819364,436885,472062
ens38,76013911,114819706,436892,472067
ens38,76015945,114821764,436903,472076
ens38,76016869,114822106,436910,472081
ens38,76018903,114824159,436921,472090
ens38,76018903,114824159,436921,472090
ens38,76019826,114824501,436928,472095
ens38,76021860,114826558,436939,472104
ens38,76022784,114826900,436946,472109
ens38,76024818,114828952,436957,472118
ens38,76024818,114828952,436957,472118
ens38,76025742,114829294,436964,472123
ens38,76027776,114831352,436975,472132
ens38,76028700,114831694,436982,472137
ens38,76030733,114833746,436993,472146
ens38,76031097,114833850,436995,472147
ens38,76032020,114834192,437002,472152
ens38,76034054,114836248,437013,472161
ens38,76034978,114836590,437020,472166
ens38,76035901,114836932,437027,472171
ens38,76038219,114839539,437035,472179
ens38,76039143,114839881,437042,472184
ens38,76041176,114841937,437053,472193
ens38,76041250,114842011,437054,472194
ens38,76043024,114842621,437067,472203
ens38,76044134,114844334,437071,472207
ens38,76045058,114844676,437078,472212
ens38,76047092,114846732,437089,472221
ens38,76047092,114846732,437089,472221
ens38,76048016,114847074,437096,472226
ens38,76050050,114849125,437107,472235
ens38,76050974,114849467,437114,472240
ens38,76053008,114851522,437125,472249
ens38,76053008,114851522,437125,472249
ens38,76053931,114851864,437132,472254
ens38,76055965,114853921,437143,472263
ens38,76056887,114854263,437150,472268
ens38,76058921,114856318,437161,472277
ens38,76058921,114856318,437161,472277
ens38,76059845,114856660,437168,472282
ens38,76061879,114858716,437179,472291
ens38,76062803,114859058,437186,472296
ens38,76064837,114861112,437197,472305
ens38,76064837,114861112,437197,472305
ens38,76065761,114861454,437204,472310
ens38,76069003,114864402,437219,472323
ens38,76069927,114864744,437226,472328
ens38,76071346,114866742,437234,472336
ens38,76071961,114866802,437237,472337
ens38,76072885,114867144,437244,472342
ens38,76074918,114869199,437255,472351
ens38,76074918,114869199,437255,472351
ens38,76076699,114869883,437268,472361
ens38,76077875,114871596,437273,472365
ens38,76078799,114871938,437280,472370
ens38,76080833,114873994,437291,472379
ens38,76080833,114873994,437291,472379
ens38,76081757,114874336,437298,472384
ens38,76083790,114876394,437309,472393
ens38,76084714,114876736,437316,472398
ens38,76086748,114878787,437327,472407
ens38,76086748,114878787,437327,472407
ens38,76087672,114879129,437334,472412
ens38,76089766,114887100,437346,472425
ens38,76090690,114887442,437353,472430
ens38,76092723,114889494,437364,472439
ens38,76092723,114889494,437364,472439
ens38,76093647,114889836,437371,472444
ens38,76095681,114891889,437382,472453
ens38,76096605,114892231,437389,472458
ens38,76099847,114895181,437404,472471
ens38,76099847,114895181,437404,472471
ens38,76100771,114895523,437411,472476
ens38,76102805,114897577,437422,472485
ens38,76103729,114897919,437429,472490
ens38,76104653,114899112,437436,472496
ens38,76105763,114899976,437440,472499
ens38,76106686,114900318,437447,472504
ens38,76108720,114902369,437458,472513
ens38,76108720,114902369,437458,472513
ens38,76110501,114903053,437471,472523
ens38,76111677,114904767,437476,472527
ens38,76112601,114905109,437483,472532
ens38,76114635,114907168,437494,472541
ens38,76114635,114907168,437494,472541
ens38,76115559,114907510,437501,472546
ens38,76117593,114909564,437512,472555
ens38,76118517,114909906,437519,472560
ens38,76120551,114911962,437530,472569
ens38,76120551,114911962,437530,472569
ens38,76121475,114912304,437537,472574
ens38,76123508,114914360,437548,472583
ens38,76124432,114914702,437555,472588
ens38,76126466,114916760,437566,472597
ens38,76126466,114916760,437566,472597
ens38,76128598,114917997,437577,472606
ens38,76130632,114920047,437588,472615
ens38,76131556,114920389,437595,472620
ens38,76133530,114922385,437605,472628
ens38,76133590,114922445,437606,472629
ens38,76134514,114922787,437613,472634
ens38,76136548,114924843,437624,472643
ens38,76137406,114925053,437630,472646
ens38,76138396,114925527,437638,472653
ens38,76139506,114927239,437642,472657
ens38,76140430,114927581,437649,472662
ens38,76142463,114929635,437660,472671
ens38,76142463,114929635,437660,472671
ens38,76143386,114929977,437667,472676
ens38,76145419,114932027,437678,472685
ens38,76146342,114932369,437685,472690
ens38,76148375,114934420,437696,472699
ens38,76148375,114934420,437696,472699
ens38,76149299,114934762,437703,472704
ens38,76151425,114936811,437715,472713
ens38,76152441,114937153,437723,472718
ens38,76154567,114939212,437735,472727
ens38,76154567,114939212,437735,472727
ens38,76155559,114939566,437743,472732
ens38,76157593,114941621,437754,472741
ens38,76159659,114942859,437764,472750
ens38,76160649,114943201,437772,472755
ens38,76161759,114944913,437776,472759
ens38,76162682,114945255,437783,472764
ens38,76164715,114947308,437794,472773
ens38,76164715,114947308,437794,472773
ens38,76166561,114947992,437808,472783
ens38,76167671,114949700,437812,472787
ens38,76168595,114950042,437819,472792
ens38,76170629,114952096,437830,472801
ens38,76170629,114952096,437830,472801
ens38,76171552,114952438,437837,472806
ens38,76173586,114954495,437848,472815
ens38,76174509,114954837,437855,472820
ens38,76176543,114956894,437866,472829
ens38,76176543,114956894,437866,472829
ens38,76177467,114957236,437873,472834
ens38,76179500,114959394,437884,472843
ens38,76181533,114961549,437895,472852
ens38,76182457,114961891,437902,472857
ens38,76183567,114963604,437906,472861
ens38,76184491,114963946,437913,472866
ens38,76186525,114965998,437924,472875
ens38,76187383,114966340,437930,472880
ens38,76188372,114966682,437938,472885
ens38,76190690,114969290,437946,472893
ens38,76191614,114969632,437953,472898
ens38,76193648,114971790,437964,472907
ens38,76194758,114973605,437968,472911
ens38,76195682,114973947,437975,472916
ens38,76197715,114976006,437986,472925
ens38,76198639,114976348,437993,472930
ens38,76200672,114978506,438004,472939
ens38,76201782,114980319,438008,472943
ens38,76202706,114980661,438015,472948
ens38,76204740,114982716,438026,472957
ens38,76205664,114983058,438033,472962
ens38,76207697,114985216,438044,472971
ens38,76208252,114986125,438046,472973
ens38,76209730,114987372,438055,472980
ens38,76211764,114989528,438066,472989
ens38,76213798,114991685,438077,472998
ens38,76214656,114991961,438083,473002
ens38,76215832,114993843,438088,473007
ens38,76217866,114996000,438099,473016
ens38,76219900,114998158,438110,473025
ens38,76221084,115000047,438115,473030
ens38,76221934,115000315,438121,473034
ens38,76224088,115008385,438134,473047
ens38,76226121,115010542,438145,473056
ens38,76229363,115013531,438160,473068
ens38,76230473,115015346,438164,473072
ens38,76231397,115015688,438171,473077
ens38,76233431,115017687,438182,473085
ens38,76234355,115018029,438189,473090
ens38,76236389,115020187,438200,473099
ens38,76237439,115021943,438203,473102
ens38,76238423,115022345,438211,473108
ens38,76240457,115024503,438222,473117
ens38,76242491,115026660,438233,473126
ens38,76243415,115027002,438240,473131
ens38,76244525,115028818,438244,473135
