interface,rx_bytes,tx_bytes,TX_rx_packets,tx_packets
ens38,82574220,121808403,475221,506780
ens38,82575130,121808745,475228,506785
ens38,82576240,121810533,475232,506789
ens38,82576240,121810533,475232,506789
ens38,82577448,121811428,475236,506793
ens38,82577448,121811428,475236,506793
ens38,82577448,121811428,475236,506793
ens38,82577448,121811428,475236,506793
ens38,82577448,121811428,475236,506793
ens38,82577448,121811428,475236,506793
ens38,82577448,121811428,475236,506793
ens38,82577448,121811428,475236,506793
ens38,82577448,121811428,475236,506793
ens38,82577448,121811428,475236,506793
ens38,82577628,121811626,475239,506796
ens38,82577628,121811626,475239,506796
ens38,82577628,121811626,475239,506796
ens38,82577628,121811626,475239,506796
ens38,82577628,121811626,475239,506796
ens38,82577628,121811626,475239,506796
ens38,82577628,121811626,475239,506796
ens38,82577628,121811626,475239,506796
ens38,82577628,121811626,475239,506796
ens38,82577628,121811626,475239,506796
ens38,82577808,121811824,475242,506799
ens38,82577808,121811824,475242,506799
ens38,82577808,121811824,475242,506799
ens38,82577808,121811824,475242,506799
ens38,82577808,121811824,475242,506799
ens38,82579925,121813062,475253,506808
ens38,82579925,121813062,475253,506808
ens38,82581944,121815190,475264,506817
ens38,82581944,121815190,475264,506817
ens38,82583054,121816976,475268,506821
ens38,82583054,121816976,475268,506821
ens38,82583054,121816976,475268,506821
ens38,82583054,121816976,475268,506821
ens38,82583054,121816976,475268,506821
ens38,82583054,121816976,475268,506821
ens38,82583174,121817036,475270,506822
ens38,82586757,121819435,475278,506833
ens38,82586757,121819435,475278,506833
ens38,82586757,121819435,475278,506833
ens38,82586757,121819435,475278,506833
ens38,82586757,121819435,475278,506833
ens38,82586757,121819435,475278,506833
ens38,82586757,121819435,475278,506833
ens38,82586757,121819435,475278,506833
ens38,82586757,121819435,475278,506833
ens38,82586757,121819435,475278,506833
ens38,82586877,121819567,475280,506835
ens38,82586877,121819567,475280,506835
ens38,82586997,121819627,475282,506836
ens38,82590646,121822032,475291,506847
ens38,82590646,121822032,475291,506847
ens38,82590646,121822032,475291,506847
ens38,82590646,121822032,475291,506847
ens38,82590646,121822032,475291,506847
ens38,82590646,121822032,475291,506847
ens38,82590646,121822032,475291,506847
ens38,82591553,121822374,475298,506852
ens38,82592603,121824156,475301,506856
ens38,82593512,121824498,475308,506861
ens38,82594622,121826350,475312,506866
ens38,82594806,121826558,475314,506868
ens38,82594806,121826558,475314,506868
ens38,82594806,121826558,475314,506868
ens38,82594866,121832470,475315,506872
ens38,82594866,121832470,475315,506872
ens38,82594866,121832470,475315,506872
ens38,82594866,121832470,475315,506872
ens38,82594866,121832470,475315,506872
ens38,82594866,121832470,475315,506872
ens38,82594986,121832602,475317,506874
ens38,82595106,121832662,475319,506875
ens38,82598755,121835069,475328,506886
ens38,82598755,121835069,475328,506886
ens38,82598755,121835069,475328,506886
ens38,82598755,121835069,475328,506886
ens38,82598755,121835069,475328,506886
ens38,82598755,121835069,475328,506886
ens38,82598755,121835069,475328,506886
ens38,82598755,121835069,475328,506886
ens38,82598755,121835069,475328,506886
ens38,82598755,121835069,475328,506886
ens38,82598875,121835201,475330,506888
ens38,82598875,121835201,475330,506888
ens38,82598875,121835201,475330,506888
ens38,82598875,121835201,475330,506888
ens38,82598875,121835201,475330,506888
ens38,82599117,121835411,475333,506891
ens38,82599785,121835543,475337,506893
ens38,82600835,121837332,475340,506897
ens38,82601745,121837674,475347,506902
ens38,82602795,121839462,475350,506906
ens38,82602855,121839528,475351,506907
ens38,82602855,121839528,475351,506907
ens38,82602855,121839528,475351,506907
ens38,82602855,121839528,475351,506907
ens38,82602855,121839528,475351,506907
ens38,82604003,121840423,475354,506911
ens38,82604003,121840423,475354,506911
ens38,82604003,121840423,475354,506911
ens38,82604003,121840423,475354,506911
ens38,82604003,121840423,475354,506911
ens38,82604003,121840423,475354,506911
ens38,82604003,121840423,475354,506911
ens38,82604003,121840423,475354,506911
ens38,82604003,121840423,475354,506911
ens38,82604003,121840423,475354,506911
ens38,82604123,121840555,475356,506913
ens38,82604123,121840555,475356,506913
ens38,82604123,121840555,475356,506913
ens38,82604123,121840555,475356,506913
ens38,82604123,121840555,475356,506913
ens38,82604123,121840555,475356,506913
ens38,82604123,121840555,475356,506913
ens38,82604123,121840555,475356,506913
ens38,82604123,121840555,475356,506913
ens38,82604123,121840555,475356,506913
ens38,82604243,121840687,475358,506915
ens38,82605155,121841029,475365,506920
ens38,82606205,121842822,475368,506924
ens38,82607117,121843164,475375,506929
ens38,82608167,121844956,475378,506933
ens38,82609315,121845850,475381,506937
ens38,82609315,121845850,475381,506937
ens38,82609315,121845850,475381,506937
ens38,82609315,121845850,475381,506937
ens38,82609315,121845850,475381,506937
ens38,82609315,121845850,475381,506937
ens38,82609315,121845850,475381,506937
ens38,82609315,121845850,475381,506937
ens38,82609315,121845850,475381,506937
ens38,82609315,121845850,475381,506937
ens38,82609435,121845982,475383,506939
ens38,82609435,121845982,475383,506939
ens38,82609435,121845982,475383,506939
ens38,82609435,121845982,475383,506939
ens38,82609435,121845982,475383,506939
ens38,82609435,121845982,475383,506939
ens38,82609435,121845982,475383,506939
ens38,82609435,121845982,475383,506939
ens38,82609435,121845982,475383,506939
ens38,82609435,121845982,475383,506939
ens38,82609555,121846114,475385,506941
ens38,82609555,121846114,475385,506941
ens38,82609555,121846114,475385,506941
ens38,82609555,121846114,475385,506941
ens38,82609555,121846114,475385,506941
ens38,82610703,121847010,475388,506945
ens38,82610703,121847010,475388,506945
ens38,82611612,121847352,475395,506950
ens38,82612662,121849138,475398,506954
ens38,82613571,121849480,475405,506959
ens38,82614621,121851266,475408,506963
ens38,82614621,121851266,475408,506963
ens38,82614621,121851266,475408,506963
ens38,82614621,121851266,475408,506963
ens38,82614621,121851266,475408,506963
ens38,82614681,121851332,475409,506964
ens38,82614681,121851332,475409,506964
ens38,82614681,121851332,475409,506964
ens38,82614681,121851332,475409,506964
ens38,82614681,121851332,475409,506964
ens38,82614741,121851398,475410,506965
ens38,82614741,121851398,475410,506965
ens38,82614741,121851398,475410,506965
ens38,82614741,121851398,475410,506965
ens38,82614741,121851398,475410,506965
ens38,82614801,121851464,475411,506966
ens38,82614801,121851464,475411,506966
ens38,82614921,121857376,475413,506970
