cpu,sys,inter,ctxsw,KBRead,Reads,KBWrit,Writes,KBIn,PktIn,KBOut,PktOut,data,Time
0,0,73,277,0,0,0,0,0,1,0,2,2022-04-30,23:29:04
0,0,78,287,0,0,32,6,0,2,0,2,2022-04-30,23:29:05
1,0,72,274,0,0,0,0,0,1,0,2,2022-04-30,23:29:06
0,0,74,282,0,0,0,0,0,1,0,2,2022-04-30,23:29:07
0,0,78,293,0,0,0,0,0,2,0,2,2022-04-30,23:29:08
0,0,73,267,0,0,0,0,0,1,0,2,2022-04-30,23:29:09
0,0,75,289,0,0,12,2,0,1,0,2,2022-04-30,23:29:10
1,0,81,296,0,0,0,0,0,2,0,2,2022-04-30,23:29:11
1,0,73,283,0,0,0,0,0,1,0,2,2022-04-30,23:29:12
0,0,77,286,0,0,0,0,0,1,0,2,2022-04-30,23:29:13
0,0,72,278,0,0,0,0,0,2,0,2,2022-04-30,23:29:14
1,0,86,293,0,0,20,3,0,1,0,2,2022-04-30,23:29:15
0,0,74,278,0,0,0,0,0,1,0,2,2022-04-30,23:29:16
1,0,73,281,0,0,0,0,0,2,0,2,2022-04-30,23:29:17
0,0,76,286,0,0,0,0,0,1,0,2,2022-04-30,23:29:18
0,0,75,285,0,0,0,0,0,1,0,2,2022-04-30,23:29:19
1,0,84,303,0,0,24,3,0,2,0,2,2022-04-30,23:29:20
1,0,71,281,0,0,0,0,0,1,0,2,2022-04-30,23:29:21
0,0,71,274,0,0,0,0,0,1,0,2,2022-04-30,23:29:22
0,0,78,294,0,0,0,0,0,2,0,2,2022-04-30,23:29:23
1,0,74,279,0,0,0,0,0,1,0,2,2022-04-30,23:29:24
0,0,78,277,0,0,12,2,0,1,0,2,2022-04-30,23:29:25
0,0,80,296,0,0,0,0,0,2,0,2,2022-04-30,23:29:26
1,0,105,323,0,0,0,0,0,7,1,11,2022-04-30,23:29:27
0,0,82,295,0,0,0,0,0,2,0,3,2022-04-30,23:29:28
0,0,74,278,0,0,0,0,0,2,0,2,2022-04-30,23:29:29
1,0,79,291,0,0,16,2,0,1,0,2,2022-04-30,23:29:30
0,0,74,276,0,0,0,0,0,1,0,2,2022-04-30,23:29:31
1,1,77,291,0,0,0,0,0,2,0,2,2022-04-30,23:29:32
0,0,81,286,0,0,0,0,0,3,0,4,2022-04-30,23:29:33
0,0,70,284,0,0,0,0,0,1,0,2,2022-04-30,23:29:34
1,0,81,284,0,0,40,3,0,2,0,2,2022-04-30,23:29:35
1,0,73,266,0,0,0,0,0,1,0,2,2022-04-30,23:29:36
0,0,75,268,0,0,0,0,0,1,0,2,2022-04-30,23:29:37
0,0,70,278,0,0,0,0,0,2,0,2,2022-04-30,23:29:38
1,0,78,285,0,0,0,0,0,1,0,2,2022-04-30,23:29:39
0,0,82,296,0,0,24,2,0,1,0,2,2022-04-30,23:29:40
1,0,81,293,0,0,0,0,0,2,0,2,2022-04-30,23:29:41
0,0,71,270,0,0,0,0,0,1,0,2,2022-04-30,23:29:42
0,0,76,289,0,0,0,0,0,1,0,2,2022-04-30,23:29:43
0,0,69,277,0,0,0,0,0,2,0,2,2022-04-30,23:29:44
0,0,83,288,0,0,12,2,0,1,0,2,2022-04-30,23:29:45
1,0,70,275,0,0,0,0,0,1,0,2,2022-04-30,23:29:46
0,0,79,293,0,0,0,0,0,2,0,2,2022-04-30,23:29:47
0,0,73,277,0,0,0,0,0,1,0,2,2022-04-30,23:29:48
0,0,76,285,0,0,0,0,0,1,0,2,2022-04-30,23:29:49
0,0,77,292,0,0,32,6,0,2,0,2,2022-04-30,23:29:50
1,0,75,277,0,0,0,0,0,1,0,2,2022-04-30,23:29:51
0,0,73,284,0,0,0,0,0,1,0,2,2022-04-30,23:29:52
0,0,78,289,0,0,0,0,0,2,0,2,2022-04-30,23:29:53
1,0,67,261,0,0,0,0,0,1,0,2,2022-04-30,23:29:54
0,0,89,310,0,0,24,3,0,1,0,2,2022-04-30,23:29:55
1,0,111,347,0,0,0,0,1,8,2,11,2022-04-30,23:29:56
0,0,75,270,0,0,0,0,0,1,0,2,2022-04-30,23:29:57
0,0,77,290,0,0,0,0,0,1,0,2,2022-04-30,23:29:58
0,0,79,288,0,0,0,0,0,2,0,2,2022-04-30,23:29:59
1,0,83,286,0,0,12,2,0,1,0,2,2022-04-30,23:30:00
8,1,95,352,0,0,0,0,0,1,0,2,2022-04-30,23:30:01
1,0,75,290,0,0,0,0,0,2,0,2,2022-04-30,23:30:02
0,0,79,281,0,0,0,0,0,1,0,2,2022-04-30,23:30:03
0,0,71,276,0,0,0,0,0,1,0,2,2022-04-30,23:30:04
1,0,83,295,0,0,16,2,0,2,0,2,2022-04-30,23:30:05
0,0,68,275,0,0,0,0,0,1,0,2,2022-04-30,23:30:06
1,0,75,274,0,0,0,0,0,1,0,2,2022-04-30,23:30:07
0,0,76,288,0,0,0,0,0,2,0,2,2022-04-30,23:30:08
0,0,75,270,0,0,0,0,0,1,0,2,2022-04-30,23:30:09
1,0,74,286,0,0,12,2,0,1,0,2,2022-04-30,23:30:10
1,0,82,298,0,0,0,0,0,2,0,2,2022-04-30,23:30:11
0,0,72,284,0,0,0,0,0,1,0,2,2022-04-30,23:30:12
1,0,74,281,0,0,0,0,0,1,0,2,2022-04-30,23:30:13
0,0,69,279,0,0,0,0,0,2,0,2,2022-04-30,23:30:14
1,0,91,311,0,0,12,2,0,1,0,2,2022-04-30,23:30:15
0,0,70,264,0,0,0,0,0,1,0,2,2022-04-30,23:30:16
0,0,76,286,0,0,0,0,0,2,0,2,2022-04-30,23:30:17
1,0,75,297,0,0,0,0,0,1,0,2,2022-04-30,23:30:18
0,0,77,274,0,0,0,0,0,1,0,2,2022-04-30,23:30:19
1,0,81,295,0,0,12,2,0,2,0,2,2022-04-30,23:30:20
1,0,77,286,0,0,0,0,0,1,0,2,2022-04-30,23:30:21
0,0,72,283,0,0,0,0,0,1,0,2,2022-04-30,23:30:22
1,0,77,283,0,0,0,0,0,2,0,2,2022-04-30,23:30:23
0,0,70,276,0,0,0,0,0,1,0,2,2022-04-30,23:30:24
1,1,107,332,0,0,28,6,0,7,1,11,2022-04-30,23:30:25
1,0,81,288,0,0,0,0,0,2,0,2,2022-04-30,23:30:26
0,0,72,280,0,0,0,0,0,1,0,2,2022-04-30,23:30:27
1,0,79,292,0,0,0,0,0,1,0,2,2022-04-30,23:30:28
0,0,75,271,0,0,0,0,0,2,0,2,2022-04-30,23:30:29
0,0,80,289,0,0,12,2,0,1,0,2,2022-04-30,23:30:30
1,0,74,285,0,0,0,0,0,1,0,2,2022-04-30,23:30:31
1,0,75,292,0,0,0,0,0,2,0,2,2022-04-30,23:30:32
0,0,72,272,0,0,0,0,0,1,0,2,2022-04-30,23:30:33
0,0,71,279,0,0,0,0,0,1,0,2,2022-04-30,23:30:34
1,0,80,291,0,0,36,3,0,2,0,2,2022-04-30,23:30:35
0,0,75,271,0,0,0,0,0,1,0,2,2022-04-30,23:30:36
0,0,66,272,0,0,0,0,0,1,0,2,2022-04-30,23:30:37
0,0,85,310,0,0,0,0,1,4,0,2,2022-04-30,23:30:38
1,0,69,266,0,0,0,0,0,1,0,2,2022-04-30,23:30:39
0,0,87,309,0,0,24,2,0,1,0,2,2022-04-30,23:30:40
1,0,73,282,0,0,0,0,0,2,0,2,2022-04-30,23:30:41
0,0,76,282,0,0,0,0,0,1,0,2,2022-04-30,23:30:42
1,0,74,286,0,0,0,0,0,1,0,2,2022-04-30,23:30:43
0,0,78,284,0,0,0,0,0,2,0,2,2022-04-30,23:30:44
0,0,75,283,0,0,12,2,0,1,0,2,2022-04-30,23:30:45
1,0,76,281,0,0,0,0,0,1,0,2,2022-04-30,23:30:46
0,0,74,282,0,0,0,0,0,2,0,2,2022-04-30,23:30:47
1,0,110,348,0,0,0,0,0,1,0,2,2022-04-30,23:30:48
0,0,71,276,0,0,0,0,0,1,0,2,2022-04-30,23:30:49
0,0,83,297,0,0,12,2,0,2,0,2,2022-04-30,23:30:50
0,0,71,271,0,0,0,0,0,1,0,2,2022-04-30,23:30:51
0,0,76,288,0,0,0,0,0,1,0,2,2022-04-30,23:30:52
0,0,73,284,0,0,0,0,0,2,0,2,2022-04-30,23:30:53
1,0,103,320,0,0,0,0,0,7,1,11,2022-04-30,23:30:54
0,0,77,282,0,0,12,2,0,1,0,2,2022-04-30,23:30:55
0,0,81,296,0,0,0,0,0,2,0,2,2022-04-30,23:30:56
0,0,72,277,0,0,0,0,0,1,0,2,2022-04-30,23:30:57
0,0,84,290,0,0,0,0,0,1,0,2,2022-04-30,23:30:58
0,0,76,282,0,0,0,0,0,2,0,2,2022-04-30,23:30:59
0,0,90,302,0,0,28,5,0,1,0,2,2022-04-30,23:31:00
8,0,85,336,0,0,0,0,0,1,0,2,2022-04-30,23:31:01
0,0,78,300,0,0,0,0,0,2,0,2,2022-04-30,23:31:02
1,0,77,292,0,0,0,0,0,1,0,2,2022-04-30,23:31:03
0,0,73,279,0,0,0,0,0,1,0,2,2022-04-30,23:31:04
0,0,78,275,0,0,28,3,0,2,0,2,2022-04-30,23:31:05
0,0,76,285,0,0,0,0,0,1,0,2,2022-04-30,23:31:06
0,0,73,281,0,0,0,0,0,1,0,2,2022-04-30,23:31:07
1,0,83,294,0,0,0,0,0,2,0,2,2022-04-30,23:31:08
0,0,76,283,0,0,0,0,0,1,0,2,2022-04-30,23:31:09
1,0,73,284,0,0,12,2,0,1,0,2,2022-04-30,23:31:10
1,1,73,277,0,0,0,0,0,2,0,2,2022-04-30,23:31:11
0,0,81,295,0,0,0,0,0,1,0,2,2022-04-30,23:31:12
0,0,73,285,0,0,0,0,0,1,0,2,2022-04-30,23:31:13
1,0,71,266,0,0,0,0,0,2,0,2,2022-04-30,23:31:14
0,0,83,298,0,0,12,2,0,1,0,2,2022-04-30,23:31:15
1,0,76,280,0,0,0,0,0,1,0,2,2022-04-30,23:31:16
0,0,72,268,0,0,0,0,0,2,0,2,2022-04-30,23:31:17
0,0,80,298,0,0,0,0,0,1,0,2,2022-04-30,23:31:18
1,0,73,280,0,0,0,0,0,1,0,2,2022-04-30,23:31:19
0,0,83,296,0,0,12,2,0,2,0,2,2022-04-30,23:31:20
1,0,74,274,0,0,0,0,0,1,0,2,2022-04-30,23:31:21
0,0,76,289,0,0,0,0,0,1,0,2,2022-04-30,23:31:22
2,1,98,324,0,0,0,0,1,8,1,11,2022-04-30,23:31:23
1,0,70,271,0,0,0,0,0,1,0,2,2022-04-30,23:31:24
0,0,74,285,0,0,12,2,0,1,0,2,2022-04-30,23:31:25
0,0,80,300,0,0,0,0,0,2,0,2,2022-04-30,23:31:26
0,0,87,288,0,0,0,0,0,1,0,2,2022-04-30,23:31:27
0,0,101,317,0,0,0,0,0,3,0,4,2022-04-30,23:31:28
1,0,81,291,0,0,0,0,0,2,0,2,2022-04-30,23:31:29
0,0,91,294,0,0,12,2,0,1,0,2,2022-04-30,23:31:30
1,0,85,296,0,0,8,1,0,1,0,2,2022-04-30,23:31:31
0,0,87,302,0,0,0,0,0,2,0,2,2022-04-30,23:31:32
0,0,83,287,0,0,0,0,0,2,0,3,2022-04-30,23:31:33
1,0,81,284,0,0,0,0,0,1,0,2,2022-04-30,23:31:34
0,0,87,305,0,0,24,3,0,2,0,2,2022-04-30,23:31:35
1,0,86,268,0,0,32,2,0,1,0,2,2022-04-30,23:31:36
0,0,79,272,0,0,0,0,0,1,0,2,2022-04-30,23:31:37
0,0,87,301,0,0,0,0,0,1,0,2,2022-04-30,23:31:38
0,0,83,287,0,0,0,0,0,1,0,2,2022-04-30,23:31:39
1,0,94,307,0,0,24,2,0,1,0,2,2022-04-30,23:31:40
0,0,85,297,0,0,0,0,0,2,0,2,2022-04-30,23:31:41
1,0,86,290,0,0,0,0,0,1,0,2,2022-04-30,23:31:42
0,0,85,301,0,0,0,0,0,1,0,2,2022-04-30,23:31:43
1,0,85,292,0,0,0,0,0,2,0,2,2022-04-30,23:31:44
0,0,89,294,0,0,12,2,0,1,0,2,2022-04-30,23:31:45
0,0,85,300,0,0,0,0,0,1,0,2,2022-04-30,23:31:46
0,0,82,293,0,0,0,0,0,2,0,2,2022-04-30,23:31:47
1,0,88,296,0,0,0,0,0,1,0,2,2022-04-30,23:31:48
0,0,80,287,0,0,0,0,0,1,0,2,2022-04-30,23:31:49
1,0,87,305,0,0,12,2,0,2,0,2,2022-04-30,23:31:50
0,0,86,287,0,0,0,0,0,1,0,2,2022-04-30,23:31:51
2,1,114,341,0,0,0,0,0,7,1,11,2022-04-30,23:31:52
0,0,87,298,0,0,0,0,0,4,0,2,2022-04-30,23:31:53
0,0,84,277,0,0,0,0,0,1,0,2,2022-04-30,23:31:54
0,0,87,307,0,0,16,2,0,1,0,2,2022-04-30,23:31:55
0,0,92,307,0,0,0,0,0,2,0,2,2022-04-30,23:31:56
0,0,81,286,0,0,0,0,0,1,0,2,2022-04-30,23:31:57
1,0,91,302,0,0,0,0,0,1,0,2,2022-04-30,23:31:58
0,0,84,294,0,0,0,0,0,2,0,2,2022-04-30,23:31:59
0,0,94,307,0,0,12,2,0,1,0,2,2022-04-30,23:32:00
9,0,98,369,0,0,0,0,0,1,0,2,2022-04-30,23:32:01
0,0,91,310,0,0,0,0,0,2,0,2,2022-04-30,23:32:02
1,0,84,300,0,0,0,0,0,1,0,2,2022-04-30,23:32:03
0,0,87,283,0,0,0,0,0,1,0,2,2022-04-30,23:32:04
0,0,85,293,0,0,16,2,0,2,0,2,2022-04-30,23:32:05
0,0,90,293,0,0,8,1,0,1,0,2,2022-04-30,23:32:06
0,0,78,275,0,0,0,0,0,1,0,2,2022-04-30,23:32:07
1,0,91,310,0,0,0,0,0,1,0,2,2022-04-30,23:32:08
0,0,79,283,0,0,0,0,0,1,0,2,2022-04-30,23:32:09
0,0,89,288,0,0,24,3,0,1,0,2,2022-04-30,23:32:10
1,0,84,297,0,0,20,5,0,2,0,2,2022-04-30,23:32:11
0,0,90,306,0,0,0,0,0,1,0,2,2022-04-30,23:32:12
0,0,81,283,0,0,0,0,0,1,0,2,2022-04-30,23:32:13
0,0,81,286,0,0,0,0,0,2,0,2,2022-04-30,23:32:14
0,0,93,307,0,0,12,2,0,1,0,2,2022-04-30,23:32:15
0,0,86,292,0,0,0,0,0,1,0,2,2022-04-30,23:32:16
1,0,79,281,0,0,0,0,0,2,0,2,2022-04-30,23:32:17
0,0,91,309,0,0,0,0,0,1,0,2,2022-04-30,23:32:18
0,0,79,287,0,0,0,0,0,1,0,2,2022-04-30,23:32:19
1,0,95,300,0,0,12,2,0,2,0,2,2022-04-30,23:32:20
2,2,103,329,0,0,0,0,0,7,1,11,2022-04-30,23:32:21
1,0,90,305,0,0,0,0,0,1,0,2,2022-04-30,23:32:22
0,0,85,289,0,0,0,0,0,2,0,2,2022-04-30,23:32:23
0,0,84,291,0,0,0,0,0,1,0,2,2022-04-30,23:32:24
0,0,88,297,0,0,12,2,0,1,0,2,2022-04-30,23:32:25
1,0,91,293,0,0,4,1,0,2,0,2,2022-04-30,23:32:26
0,0,83,298,0,0,0,0,0,1,0,2,2022-04-30,23:32:27
0,0,87,303,0,0,0,0,0,1,0,2,2022-04-30,23:32:28
0,0,79,277,0,0,0,0,0,2,0,2,2022-04-30,23:32:29
0,0,86,301,0,0,12,2,0,1,0,2,2022-04-30,23:32:30
1,0,87,296,0,0,24,1,0,1,0,2,2022-04-30,23:32:31
1,0,87,300,0,0,0,0,0,2,0,2,2022-04-30,23:32:32
0,0,81,286,0,0,0,0,0,1,0,2,2022-04-30,23:32:33
0,0,85,292,0,0,0,0,0,1,0,2,2022-04-30,23:32:34
1,0,87,292,0,0,24,2,0,2,0,2,2022-04-30,23:32:35
0,0,80,283,0,0,0,0,0,1,0,2,2022-04-30,23:32:36
1,0,80,292,0,0,0,0,0,1,0,2,2022-04-30,23:32:37
0,0,88,293,0,0,0,0,0,2,0,2,2022-04-30,23:32:38
1,0,79,288,0,0,0,0,0,1,0,2,2022-04-30,23:32:39
1,1,96,307,0,0,12,2,0,1,0,2,2022-04-30,23:32:40
1,0,83,286,0,0,8,1,0,2,0,2,2022-04-30,23:32:41
0,0,90,304,0,0,0,0,0,1,0,2,2022-04-30,23:32:42
1,0,88,305,0,0,0,0,0,1,0,2,2022-04-30,23:32:43
0,0,83,277,0,0,0,0,0,2,0,2,2022-04-30,23:32:44
1,0,94,307,0,0,24,3,0,1,0,2,2022-04-30,23:32:45
0,0,87,296,0,0,16,4,0,1,0,2,2022-04-30,23:32:46
0,0,83,284,0,0,0,0,0,2,0,2,2022-04-30,23:32:47
1,0,87,300,0,0,0,0,0,1,0,2,2022-04-30,23:32:48
0,0,81,288,0,0,0,0,0,1,0,2,2022-04-30,23:32:49
2,1,114,329,0,0,12,2,1,8,1,11,2022-04-30,23:32:50
2,1,83,298,0,0,0,0,0,1,0,2,2022-04-30,23:32:51
1,0,91,318,0,0,0,0,0,1,0,2,2022-04-30,23:32:52
0,0,82,289,0,0,0,0,0,2,0,2,2022-04-30,23:32:53
0,0,87,297,0,0,0,0,0,1,0,2,2022-04-30,23:32:54
1,0,96,314,0,0,12,2,1,3,0,2,2022-04-30,23:32:55
0,0,92,298,0,0,0,0,0,2,0,2,2022-04-30,23:32:56
1,0,83,289,0,0,0,0,0,1,0,2,2022-04-30,23:32:57
1,0,131,392,0,0,0,0,0,1,0,2,2022-04-30,23:32:58
0,0,84,294,0,0,0,0,0,2,0,2,2022-04-30,23:32:59
0,0,90,292,0,0,12,2,0,1,0,2,2022-04-30,23:33:00
10,2,101,370,0,0,0,0,0,1,0,2,2022-04-30,23:33:01
0,0,84,289,0,0,0,0,0,2,0,2,2022-04-30,23:33:02
0,0,80,294,0,0,0,0,0,1,0,2,2022-04-30,23:33:03
0,0,88,299,0,0,0,0,0,1,0,2,2022-04-30,23:33:04
0,0,79,286,0,0,16,2,0,2,0,2,2022-04-30,23:33:05
0,0,82,290,0,0,0,0,0,1,0,2,2022-04-30,23:33:06
0,0,80,288,0,0,0,0,0,1,0,2,2022-04-30,23:33:07
0,0,86,292,0,0,0,0,0,2,0,2,2022-04-30,23:33:08
0,0,76,281,0,0,0,0,0,1,0,2,2022-04-30,23:33:09
0,0,89,298,0,0,12,2,0,1,0,2,2022-04-30,23:33:10
2,0,80,290,0,0,0,0,0,2,0,2,2022-04-30,23:33:11
0,0,94,309,0,0,0,0,0,1,0,2,2022-04-30,23:33:12
1,0,83,291,0,0,0,0,0,1,0,2,2022-04-30,23:33:13
