cpu,sys,inter,ctxsw,KBRead,Reads,KBWrit,Writes,KBIn,PktIn,KBOut,PktOut,data,Time
0,0,115,446,0,0,24,3,0,2,0,2,2022-04-30,00:00:13
1,0,124,502,0,0,0,0,0,1,0,2,2022-04-30,00:00:14
0,0,111,475,0,0,0,0,0,1,0,2,2022-04-30,00:00:15
0,0,116,478,0,0,0,0,0,2,0,2,2022-04-30,00:00:16
0,0,113,474,0,0,0,0,0,1,0,2,2022-04-30,00:00:17
0,0,116,476,0,0,12,2,0,1,0,2,2022-04-30,00:00:18
0,0,111,498,0,0,0,0,0,2,0,2,2022-04-30,00:00:19
0,0,112,468,0,0,0,0,0,1,0,2,2022-04-30,00:00:20
0,0,104,462,0,0,0,0,0,1,0,2,2022-04-30,00:00:21
0,0,114,473,0,0,0,0,0,2,0,2,2022-04-30,00:00:22
0,0,106,470,0,0,12,2,0,1,0,2,2022-04-30,00:00:23
0,0,108,464,0,0,0,0,0,1,0,2,2022-04-30,00:00:24
0,0,105,469,0,0,0,0,0,2,0,2,2022-04-30,00:00:25
0,0,120,481,0,0,0,0,0,1,0,2,2022-04-30,00:00:26
0,0,106,464,0,0,0,0,0,1,0,2,2022-04-30,00:00:27
1,0,117,482,0,0,12,2,0,2,0,2,2022-04-30,00:00:28
1,0,137,525,0,0,0,0,0,7,1,11,2022-04-30,00:00:29
0,0,114,480,0,0,0,0,0,1,0,2,2022-04-30,00:00:30
0,0,124,490,0,0,32,1,0,3,0,3,2022-04-30,00:00:31
0,0,118,477,0,0,0,0,0,1,0,2,2022-04-30,00:00:32
0,0,111,474,0,0,24,2,0,1,0,2,2022-04-30,00:00:33
0,0,121,492,0,0,0,0,0,2,0,2,2022-04-30,00:00:34
1,0,139,542,0,0,0,0,0,1,0,2,2022-04-30,00:00:35
0,0,115,477,0,0,0,0,0,1,0,2,2022-04-30,00:00:36
0,0,112,476,0,0,0,0,0,2,0,2,2022-04-30,00:00:37
0,0,117,478,0,0,12,2,0,1,0,2,2022-04-30,00:00:38
0,0,113,484,0,0,0,0,0,1,0,2,2022-04-30,00:00:39
1,0,119,488,0,0,0,0,0,2,0,2,2022-04-30,00:00:40
0,0,114,483,0,0,0,0,0,1,0,2,2022-04-30,00:00:41
0,0,115,470,0,0,0,0,0,1,0,2,2022-04-30,00:00:42
1,0,115,479,0,0,12,2,0,2,0,2,2022-04-30,00:00:43
0,0,118,492,0,0,0,0,0,1,0,2,2022-04-30,00:00:44
1,0,121,490,0,0,0,0,0,1,0,2,2022-04-30,00:00:45
0,0,116,482,0,0,16,3,0,2,0,2,2022-04-30,00:00:46
0,0,112,471,0,0,0,0,0,1,0,2,2022-04-30,00:00:47
0,0,116,481,0,0,24,3,0,1,0,2,2022-04-30,00:00:48
0,0,113,483,0,0,0,0,0,2,0,2,2022-04-30,00:00:49
0,0,108,463,0,0,0,0,0,1,0,2,2022-04-30,00:00:50
1,0,113,481,0,0,0,0,0,1,0,2,2022-04-30,00:00:51
0,0,113,476,0,0,0,0,0,2,0,2,2022-04-30,00:00:52
0,0,111,473,0,0,12,2,0,1,0,2,2022-04-30,00:00:53
0,0,112,474,0,0,0,0,0,1,0,2,2022-04-30,00:00:54
0,0,114,477,0,0,0,0,0,2,0,2,2022-04-30,00:00:55
0,0,117,483,0,0,0,0,0,1,0,2,2022-04-30,00:00:56
0,0,112,469,0,0,0,0,0,1,0,2,2022-04-30,00:00:57
0,0,114,480,0,0,12,2,0,2,0,2,2022-04-30,00:00:58
0,0,114,493,0,0,0,0,0,1,0,2,2022-04-30,00:00:59
0,0,111,472,0,0,0,0,0,1,0,2,2022-04-30,00:01:00
12,1,144,580,0,0,0,0,0,3,0,3,2022-04-30,00:01:01
0,0,117,487,0,0,0,0,0,1,0,2,2022-04-30,00:01:02
0,0,114,487,0,0,16,2,0,1,0,2,2022-04-30,00:01:03
0,0,113,479,0,0,0,0,0,2,0,2,2022-04-30,00:01:04
0,0,120,494,0,0,0,0,0,1,0,2,2022-04-30,00:01:05
0,0,113,473,0,0,0,0,0,1,0,2,2022-04-30,00:01:06
0,0,103,460,0,0,0,0,0,2,0,2,2022-04-30,00:01:07
0,0,109,475,0,0,12,2,0,1,0,2,2022-04-30,00:01:08
0,0,114,484,0,0,0,0,0,1,0,2,2022-04-30,00:01:09
1,0,111,476,0,0,0,0,0,2,0,2,2022-04-30,00:01:10
0,0,108,468,0,0,0,0,0,1,0,2,2022-04-30,00:01:11
1,0,110,475,0,0,0,0,0,1,0,2,2022-04-30,00:01:12
0,0,114,479,0,0,12,2,0,2,0,2,2022-04-30,00:01:13
0,0,118,495,0,0,0,0,0,1,0,2,2022-04-30,00:01:14
0,0,111,474,0,0,0,0,0,1,0,2,2022-04-30,00:01:15
0,0,113,473,0,0,0,0,0,2,0,2,2022-04-30,00:01:16
1,0,119,475,0,0,8,1,0,1,0,2,2022-04-30,00:01:17
0,0,121,492,0,0,20,2,0,1,0,2,2022-04-30,00:01:18
0,0,114,482,0,0,0,0,0,2,0,2,2022-04-30,00:01:19
0,0,109,465,0,0,0,0,0,1,0,2,2022-04-30,00:01:20
1,0,114,483,0,0,0,0,0,1,0,2,2022-04-30,00:01:21
0,0,115,470,0,0,12,3,0,2,0,2,2022-04-30,00:01:22
0,0,112,475,0,0,12,2,0,1,0,2,2022-04-30,00:01:23
0,0,117,490,0,0,0,0,0,1,0,2,2022-04-30,00:01:24
0,0,111,481,0,0,0,0,0,2,0,2,2022-04-30,00:01:25
1,0,111,474,0,0,0,0,0,1,0,2,2022-04-30,00:01:26
0,0,110,473,0,0,0,0,0,1,0,2,2022-04-30,00:01:27
0,0,156,547,0,0,12,2,1,8,1,11,2022-04-30,00:01:28
0,0,111,479,0,0,0,0,0,1,0,2,2022-04-30,00:01:29
0,0,119,486,0,0,0,0,0,1,0,2,2022-04-30,00:01:30
1,0,118,486,0,0,0,0,0,3,0,3,2022-04-30,00:01:31
0,0,120,478,0,0,28,1,0,1,0,2,2022-04-30,00:01:32
0,0,114,475,0,0,24,2,0,1,0,2,2022-04-30,00:01:33
0,0,115,478,0,0,0,0,0,2,0,2,2022-04-30,00:01:34
0,0,112,484,0,0,0,0,0,1,0,2,2022-04-30,00:01:35
0,0,111,470,0,0,0,0,0,1,0,2,2022-04-30,00:01:36
0,0,112,469,0,0,0,0,0,2,0,2,2022-04-30,00:01:37
0,0,116,477,0,0,12,2,0,1,0,2,2022-04-30,00:01:38
0,0,115,494,0,0,0,0,0,1,0,2,2022-04-30,00:01:39
0,0,116,474,0,0,0,0,0,2,0,2,2022-04-30,00:01:40
0,0,109,469,0,0,0,0,0,1,0,2,2022-04-30,00:01:41
1,0,115,471,0,0,0,0,0,1,0,2,2022-04-30,00:01:42
0,0,113,473,0,0,12,2,0,2,0,2,2022-04-30,00:01:43
0,0,117,475,0,0,0,0,0,1,0,2,2022-04-30,00:01:44
0,0,97,457,0,0,0,0,0,1,0,2,2022-04-30,00:01:45
0,0,111,462,0,0,0,0,0,2,0,2,2022-04-30,00:01:46
0,0,109,479,0,0,0,0,0,1,0,2,2022-04-30,00:01:47
0,0,111,477,0,0,12,2,0,1,0,2,2022-04-30,00:01:48
0,0,108,476,0,0,0,0,0,2,0,2,2022-04-30,00:01:49
0,0,112,468,0,0,0,0,0,1,0,2,2022-04-30,00:01:50
1,0,108,471,0,0,0,0,0,1,0,2,2022-04-30,00:01:51
0,0,118,477,0,0,4,1,0,2,0,2,2022-04-30,00:01:52
0,0,114,485,0,0,12,2,0,1,0,2,2022-04-30,00:01:53
0,0,118,480,0,0,0,0,0,1,0,2,2022-04-30,00:01:54
0,0,114,477,0,0,0,0,0,2,0,2,2022-04-30,00:01:55
0,0,126,489,0,0,0,0,1,5,0,2,2022-04-30,00:01:56
0,0,115,481,0,0,0,0,0,1,0,2,2022-04-30,00:01:57
0,0,117,483,0,0,12,2,0,2,0,2,2022-04-30,00:01:58
0,0,116,486,0,0,0,0,0,1,0,2,2022-04-30,00:01:59
0,0,113,472,0,0,0,0,0,1,0,2,2022-04-30,00:02:00
9,1,131,550,0,0,0,0,0,3,0,3,2022-04-30,00:02:01
0,0,120,488,0,0,8,2,0,1,0,2,2022-04-30,00:02:02
0,0,118,484,0,0,16,2,0,1,0,2,2022-04-30,00:02:03
0,0,119,484,0,0,0,0,0,2,0,2,2022-04-30,00:02:04
0,0,107,476,0,0,0,0,0,1,0,2,2022-04-30,00:02:05
0,0,111,473,0,0,0,0,0,1,0,2,2022-04-30,00:02:06
0,0,110,477,0,0,0,0,0,2,0,2,2022-04-30,00:02:07
0,0,118,481,0,0,12,2,0,1,0,2,2022-04-30,00:02:08
0,0,111,485,0,0,0,0,0,1,0,2,2022-04-30,00:02:09
0,0,111,468,0,0,0,0,0,2,0,2,2022-04-30,00:02:10
1,0,109,472,0,0,0,0,0,1,0,2,2022-04-30,00:02:11
0,0,113,470,0,0,0,0,0,1,0,2,2022-04-30,00:02:12
1,0,117,458,0,0,12,2,0,2,0,2,2022-04-30,00:02:13
0,0,118,487,0,0,0,0,0,1,0,2,2022-04-30,00:02:14
0,0,113,474,0,0,0,0,0,1,0,2,2022-04-30,00:02:15
0,0,113,473,0,0,0,0,0,2,0,2,2022-04-30,00:02:16
0,0,114,474,0,0,0,0,0,1,0,2,2022-04-30,00:02:17
0,0,115,478,0,0,12,2,0,1,0,2,2022-04-30,00:02:18
0,0,117,493,0,0,0,0,0,2,0,2,2022-04-30,00:02:19
0,0,111,469,0,0,0,0,0,1,0,2,2022-04-30,00:02:20
1,0,110,467,0,0,0,0,0,1,0,2,2022-04-30,00:02:21
1,0,110,467,0,0,0,0,0,2,0,2,2022-04-30,00:02:22
0,0,113,477,0,0,12,2,0,1,0,2,2022-04-30,00:02:23
0,0,114,487,0,0,0,0,0,1,0,2,2022-04-30,00:02:24
0,0,111,473,0,0,0,0,0,2,0,2,2022-04-30,00:02:25
0,0,129,493,0,0,0,0,0,1,0,2,2022-04-30,00:02:26
1,0,141,517,0,0,8,1,0,7,1,11,2022-04-30,00:02:27
0,0,120,491,0,0,20,2,0,2,0,2,2022-04-30,00:02:28
0,0,118,486,0,0,0,0,0,1,0,2,2022-04-30,00:02:29
0,0,109,467,0,0,0,0,0,1,0,2,2022-04-30,00:02:30
1,0,124,505,0,0,0,0,0,3,1,3,2022-04-30,00:02:31
0,0,117,480,0,0,28,1,0,1,0,2,2022-04-30,00:02:32
0,0,110,472,0,0,24,2,0,1,0,2,2022-04-30,00:02:33
1,0,117,488,0,0,0,0,0,2,0,2,2022-04-30,00:02:34
0,0,105,471,0,0,0,0,0,1,0,2,2022-04-30,00:02:35
0,0,111,471,0,0,0,0,0,1,0,2,2022-04-30,00:02:36
1,0,116,469,0,0,16,4,0,2,0,2,2022-04-30,00:02:37
1,1,118,493,0,0,12,2,0,1,0,2,2022-04-30,00:02:38
0,0,114,484,0,0,0,0,0,1,0,2,2022-04-30,00:02:39
0,0,112,471,0,0,0,0,0,2,0,2,2022-04-30,00:02:40
0,0,112,470,0,0,0,0,0,1,0,2,2022-04-30,00:02:41
0,0,110,477,0,0,0,0,0,1,0,2,2022-04-30,00:02:42
0,0,117,481,0,0,12,2,0,2,0,2,2022-04-30,00:02:43
1,0,119,489,0,0,0,0,0,1,0,2,2022-04-30,00:02:44
1,0,140,530,0,0,0,0,0,1,0,2,2022-04-30,00:02:45
0,0,124,490,0,0,0,0,0,2,0,2,2022-04-30,00:02:46
0,0,114,472,0,0,0,0,0,1,0,2,2022-04-30,00:02:47
0,0,113,487,0,0,12,2,0,1,0,2,2022-04-30,00:02:48
0,0,116,483,0,0,0,0,0,2,0,2,2022-04-30,00:02:49
1,0,115,470,0,0,0,0,0,1,0,2,2022-04-30,00:02:50
0,0,111,474,0,0,0,0,0,1,0,2,2022-04-30,00:02:51
0,0,123,491,0,0,0,0,0,3,0,3,2022-04-30,00:02:52
1,0,111,482,0,0,12,2,0,1,0,2,2022-04-30,00:02:53
0,0,116,478,0,0,0,0,0,1,0,2,2022-04-30,00:02:54
0,0,111,476,0,0,0,0,0,2,0,2,2022-04-30,00:02:55
0,0,116,483,0,0,0,0,0,1,0,2,2022-04-30,00:02:56
1,0,104,461,0,0,0,0,0,1,0,2,2022-04-30,00:02:57
0,0,112,478,0,0,12,2,0,2,0,2,2022-04-30,00:02:58
0,0,111,481,0,0,0,0,0,1,0,2,2022-04-30,00:02:59
0,0,112,472,0,0,0,0,0,1,0,2,2022-04-30,00:03:00
10,1,147,580,0,0,0,0,0,4,0,3,2022-04-30,00:03:01
0,0,119,482,0,0,8,1,0,2,0,2,2022-04-30,00:03:02
0,0,119,488,0,0,24,2,0,1,0,2,2022-04-30,00:03:03
0,0,116,482,0,0,0,0,0,2,0,2,2022-04-30,00:03:04
1,0,113,478,0,0,0,0,0,1,0,2,2022-04-30,00:03:05
1,1,118,487,0,0,0,0,0,1,0,2,2022-04-30,00:03:06
0,0,109,470,0,0,0,0,0,2,0,2,2022-04-30,00:03:07
0,0,117,481,0,0,12,2,0,1,0,2,2022-04-30,00:03:08
0,0,110,479,0,0,0,0,0,1,0,2,2022-04-30,00:03:09
0,0,113,471,0,0,0,0,0,2,0,2,2022-04-30,00:03:10
1,0,108,477,0,0,0,0,0,1,0,2,2022-04-30,00:03:11
0,0,107,465,0,0,0,0,0,1,0,2,2022-04-30,00:03:12
0,0,106,474,0,0,12,2,0,2,0,2,2022-04-30,00:03:13
0,0,109,477,0,0,0,0,0,1,0,2,2022-04-30,00:03:14
0,0,100,480,0,0,0,0,0,1,0,2,2022-04-30,00:03:15
0,0,104,467,0,0,0,0,0,2,0,2,2022-04-30,00:03:16
0,0,99,458,0,0,0,0,0,1,0,2,2022-04-30,00:03:17
1,0,110,476,0,0,12,2,0,1,0,2,2022-04-30,00:03:18
0,0,104,483,0,0,0,0,0,2,0,2,2022-04-30,00:03:19
0,0,106,464,0,0,0,0,0,1,0,2,2022-04-30,00:03:20
0,0,101,461,0,0,0,0,0,1,0,2,2022-04-30,00:03:21
0,0,109,466,0,0,0,0,0,2,0,2,2022-04-30,00:03:22
0,0,106,468,0,0,12,2,0,1,0,2,2022-04-30,00:03:23
0,0,111,483,0,0,0,0,0,1,0,2,2022-04-30,00:03:24
0,0,105,469,0,0,0,0,0,2,0,2,2022-04-30,00:03:25
1,0,128,509,0,0,0,0,0,7,1,11,2022-04-30,00:03:26
0,0,101,463,0,0,0,0,0,1,0,2,2022-04-30,00:03:27
0,0,112,485,0,0,12,2,0,2,0,1,2022-04-30,00:03:28
0,0,103,470,0,0,0,0,0,1,0,2,2022-04-30,00:03:29
0,0,106,462,0,0,0,0,0,1,0,2,2022-04-30,00:03:30
1,1,120,493,0,0,0,0,0,3,0,3,2022-04-30,00:03:31
0,0,107,465,0,0,32,1,0,1,0,2,2022-04-30,00:03:32
1,0,106,469,0,0,24,2,0,1,0,2,2022-04-30,00:03:33
0,0,109,483,0,0,0,0,0,2,0,2,2022-04-30,00:03:34
0,0,104,467,0,0,0,0,0,1,0,2,2022-04-30,00:03:35
0,0,107,469,0,0,0,0,0,1,0,2,2022-04-30,00:03:36
0,0,107,474,0,0,16,3,0,2,0,2,2022-04-30,00:03:37
0,0,98,469,0,0,20,2,0,1,0,2,2022-04-30,00:03:38
0,0,95,467,0,0,0,0,0,1,0,2,2022-04-30,00:03:39
0,0,92,442,0,0,0,0,0,2,0,2,2022-04-30,00:03:40
1,0,103,473,0,0,0,0,0,1,0,2,2022-04-30,00:03:41
0,0,106,479,0,0,0,0,0,1,0,2,2022-04-30,00:03:42
0,0,107,480,0,0,12,2,0,2,0,2,2022-04-30,00:03:43
0,0,112,479,0,0,0,0,0,1,0,2,2022-04-30,00:03:44
1,0,107,482,0,0,0,0,0,1,0,2,2022-04-30,00:03:45
0,0,121,479,0,0,0,0,0,4,0,4,2022-04-30,00:03:46
0,0,102,467,0,0,0,0,0,1,0,2,2022-04-30,00:03:47
0,0,113,493,0,0,12,2,0,1,0,2,2022-04-30,00:03:48
1,0,108,479,0,0,0,0,0,2,0,2,2022-04-30,00:03:49
0,0,106,470,0,0,0,0,0,1,0,2,2022-04-30,00:03:50
0,0,106,464,0,0,0,0,0,2,0,3,2022-04-30,00:03:51
1,0,106,466,0,0,0,0,0,2,0,2,2022-04-30,00:03:52
0,0,108,470,0,0,12,2,0,1,0,2,2022-04-30,00:03:53
1,0,102,465,0,0,0,0,0,1,0,2,2022-04-30,00:03:54
0,0,106,479,0,0,0,0,0,2,0,2,2022-04-30,00:03:55
0,0,103,461,0,0,0,0,0,1,0,2,2022-04-30,00:03:56
1,0,104,467,0,0,0,0,0,1,0,2,2022-04-30,00:03:57
0,0,109,482,0,0,12,2,0,2,0,2,2022-04-30,00:03:58
0,0,107,499,0,0,0,0,0,1,0,2,2022-04-30,00:03:59
0,0,103,466,0,0,0,0,0,1,0,2,2022-04-30,00:04:00
11,0,133,560,0,0,0,0,0,3,0,3,2022-04-30,00:04:01
0,0,100,448,0,0,0,0,0,1,0,2,2022-04-30,00:04:02
0,0,106,481,0,0,16,2,0,1,0,2,2022-04-30,00:04:03
0,0,104,457,0,0,0,0,0,2,0,2,2022-04-30,00:04:04
0,0,103,469,0,0,0,0,0,1,0,2,2022-04-30,00:04:05
0,0,104,453,0,0,0,0,0,1,0,2,2022-04-30,00:04:06
0,0,103,468,0,0,0,0,0,2,0,2,2022-04-30,00:04:07
0,0,109,477,0,0,24,4,0,1,0,2,2022-04-30,00:04:08
0,0,103,471,0,0,0,0,0,1,0,2,2022-04-30,00:04:09
0,0,103,462,0,0,0,0,0,2,0,2,2022-04-30,00:04:10
0,0,102,462,0,0,0,0,0,1,0,2,2022-04-30,00:04:11
0,0,111,477,0,0,0,0,0,1,0,2,2022-04-30,00:04:12
0,0,105,468,0,0,24,3,0,2,0,2,2022-04-30,00:04:13
0,0,108,472,0,0,0,0,0,1,0,2,2022-04-30,00:04:14
0,0,102,470,0,0,0,0,0,1,0,2,2022-04-30,00:04:15
1,0,106,464,0,0,0,0,0,2,0,2,2022-04-30,00:04:16
0,0,100,469,0,0,0,0,0,1,0,2,2022-04-30,00:04:17
0,0,111,477,0,0,12,2,0,1,0,2,2022-04-30,00:04:18
1,0,104,476,0,0,0,0,0,2,0,2,2022-04-30,00:04:19
0,0,109,483,0,0,0,0,0,1,0,2,2022-04-30,00:04:20
0,0,100,470,0,0,0,0,0,1,0,2,2022-04-30,00:04:21
0,0,108,479,0,0,0,0,0,2,0,2,2022-04-30,00:04:22
1,0,105,469,0,0,12,2,0,1,0,2,2022-04-30,00:04:23
0,0,99,454,0,0,0,0,0,1,0,2,2022-04-30,00:04:24
1,0,135,522,0,0,0,0,1,8,1,11,2022-04-30,00:04:25
1,0,113,469,0,0,0,0,0,1,0,2,2022-04-30,00:04:26
0,0,102,458,0,0,0,0,0,1,0,2,2022-04-30,00:04:27
0,0,110,480,0,0,12,2,0,2,0,2,2022-04-30,00:04:28
0,0,106,486,0,0,0,0,0,1,0,2,2022-04-30,00:04:29
0,0,106,467,0,0,0,0,0,1,0,2,2022-04-30,00:04:30
0,0,114,480,0,0,0,0,0,3,0,3,2022-04-30,00:04:31
1,0,109,467,0,0,0,0,0,1,0,2,2022-04-30,00:04:32
0,0,109,481,0,0,40,3,0,1,0,2,2022-04-30,00:04:33
1,1,113,481,0,0,0,0,0,2,0,2,2022-04-30,00:04:34
0,0,103,464,0,0,0,0,0,1,0,2,2022-04-30,00:04:35
0,0,108,475,0,0,0,0,0,1,0,2,2022-04-30,00:04:36
0,0,101,457,0,0,0,0,0,2,0,2,2022-04-30,00:04:37
0,0,109,473,0,0,44,2,0,1,0,2,2022-04-30,00:04:38
0,0,103,470,0,0,0,0,0,1,0,2,2022-04-30,00:04:39
0,0,104,463,0,0,0,0,0,2,0,2,2022-04-30,00:04:40
1,0,102,461,0,0,0,0,0,1,0,2,2022-04-30,00:04:41
0,0,106,460,0,0,0,0,0,1,0,2,2022-04-30,00:04:42
