cpu,sys,inter,ctxsw,KBRead,Reads,KBWrit,Writes,KBIn,PktIn,KBOut,PktOut,data,Time
4,2,1845,3436,0,0,0,0,0,1,0,1,2022-04-30,23:31:12
3,1,2070,3745,8,2,0,0,0,1,0,1,2022-04-30,23:31:13
4,2,1942,3484,1144,67,0,0,0,3,0,2,2022-04-30,23:31:14
5,2,2701,5323,8,1,284,11,0,1,0,1,2022-04-30,23:31:15
3,1,1788,3213,328,20,0,0,1,4,1,5,2022-04-30,23:31:16
4,2,2352,4489,8,2,0,0,0,2,0,1,2022-04-30,23:31:17
3,1,1919,3624,4,1,0,0,0,1,0,1,2022-04-30,23:31:18
2,1,2168,3899,16,4,24,5,0,1,0,1,2022-04-30,23:31:19
5,2,2274,4447,12,3,524,17,0,2,0,1,2022-04-30,23:31:20
7,2,2068,3744,20,4,8,2,0,1,0,1,2022-04-30,23:31:21
4,2,1844,3385,4,1,0,0,1,8,1,6,2022-04-30,23:31:22
7,3,3100,6330,56,14,288,24,2,11,2,10,2022-04-30,23:31:23
3,1,1694,3045,8,2,24,3,0,1,0,1,2022-04-30,23:31:24
5,2,2750,5088,108,2,212,9,0,1,0,1,2022-04-30,23:31:25
5,3,1911,3392,24,6,44,7,0,3,0,2,2022-04-30,23:31:26
5,3,2287,4268,4,1,0,0,0,1,0,1,2022-04-30,23:31:27
5,2,2080,3823,16,4,0,0,0,3,0,3,2022-04-30,23:31:28
4,2,2032,3772,12,3,0,0,0,2,0,1,2022-04-30,23:31:29
3,0,1667,3006,72,18,503,10,0,1,0,1,2022-04-30,23:31:30
4,2,1967,3518,0,0,60,11,0,1,0,1,2022-04-30,23:31:31
3,1,1780,3378,12,3,0,0,0,2,0,1,2022-04-30,23:31:32
3,2,2086,3928,4,1,0,0,0,3,0,3,2022-04-30,23:31:33
2,1,1612,3011,0,0,0,0,0,1,0,1,2022-04-30,23:31:34
5,2,2476,5024,16,4,288,11,0,2,0,1,2022-04-30,23:31:35
3,1,1664,2924,12,3,8,2,0,2,0,2,2022-04-30,23:31:36
5,2,2280,4328,108,15,0,0,0,1,0,1,2022-04-30,23:31:37
4,2,2052,3851,32,8,0,0,0,1,0,1,2022-04-30,23:31:38
4,1,1906,3692,0,0,0,0,0,1,0,1,2022-04-30,23:31:39
5,2,2197,4141,8,2,611,26,0,1,0,1,2022-04-30,23:31:40
3,1,2060,3731,20,5,352,83,1,5,1,5,2022-04-30,23:31:41
2,1,1681,3013,4,1,0,0,0,1,0,1,2022-04-30,23:31:42
3,1,1949,3684,8,2,0,0,0,1,0,1,2022-04-30,23:31:43
3,1,1686,3010,16,4,36,5,0,2,0,1,2022-04-30,23:31:44
6,4,2890,5562,32,8,404,16,0,1,0,1,2022-04-30,23:31:45
3,2,1797,3240,0,0,0,0,0,1,0,1,2022-04-30,23:31:46
6,3,2883,5280,1112,273,0,0,0,2,0,1,2022-04-30,23:31:47
4,2,2123,3803,24,6,2110,76,0,1,0,1,2022-04-30,23:31:48
19,11,3376,7005,0,0,10525,806,0,1,0,1,2022-04-30,23:31:49
4,2,2322,4453,72,16,572,21,0,2,0,1,2022-04-30,23:31:50
6,3,2519,4524,32,8,2130,81,1,10,1,8,2022-04-30,23:31:51
8,4,3029,5951,112,20,1822,90,2,10,2,10,2022-04-30,23:31:52
3,2,2223,3993,16,4,64,3,0,4,0,1,2022-04-30,23:31:53
3,1,1935,3381,4,1,44,5,0,1,0,1,2022-04-30,23:31:54
6,3,3452,6411,12,3,264,9,0,1,0,1,2022-04-30,23:31:55
2,2,1945,3343,0,0,8,1,0,2,0,1,2022-04-30,23:31:56
5,3,2749,5075,68,6,2780,99,0,1,0,1,2022-04-30,23:31:57
3,1,2128,3727,28,3,0,0,0,1,0,1,2022-04-30,23:31:58
4,2,2418,4296,4,1,2330,85,0,2,0,1,2022-04-30,23:31:59
4,2,1947,3382,4,1,460,10,0,1,0,1,2022-04-30,23:32:00
7,3,2248,4021,12,3,44,8,0,2,0,2,2022-04-30,23:32:01
4,2,1920,3550,0,0,0,0,0,3,0,2,2022-04-30,23:32:02
4,2,2154,3985,16,4,0,0,0,1,0,1,2022-04-30,23:32:03
3,1,1792,3279,20,5,0,0,0,1,0,1,2022-04-30,23:32:04
6,2,2879,5560,12,3,1818,77,0,2,0,1,2022-04-30,23:32:05
3,1,1941,3365,28,7,8,2,1,4,1,5,2022-04-30,23:32:06
5,2,2824,5212,60,10,2332,69,0,1,0,1,2022-04-30,23:32:07
3,2,2220,3907,12,3,0,0,0,1,0,1,2022-04-30,23:32:08
6,3,2284,4109,4,1,28,5,0,1,0,1,2022-04-30,23:32:09
5,2,2300,4329,8,2,523,17,0,1,0,1,2022-04-30,23:32:10
4,3,2120,4066,8,2,0,0,0,2,0,1,2022-04-30,23:32:11
3,1,2055,3677,24,6,0,0,0,1,0,1,2022-04-30,23:32:12
3,2,2206,4042,0,0,0,0,0,1,0,1,2022-04-30,23:32:13
3,2,1924,3368,16,4,0,0,0,2,0,1,2022-04-30,23:32:14
5,2,2874,5666,28,7,248,9,0,1,0,1,2022-04-30,23:32:15
4,2,1860,3152,4,1,484,92,0,3,0,3,2022-04-30,23:32:16
4,2,2438,4586,12,3,0,0,0,2,0,1,2022-04-30,23:32:17
3,1,2230,3833,8,2,0,0,0,1,0,1,2022-04-30,23:32:18
4,2,2313,4147,32,4,24,5,0,1,0,1,2022-04-30,23:32:19
10,4,3764,5838,4527,582,587,20,1,9,1,6,2022-04-30,23:32:20
13,5,2611,5075,20,4,240,19,1,9,1,8,2022-04-30,23:32:21
6,3,2490,5011,176,16,136,16,1,2,1,3,2022-04-30,23:32:22
8,4,3071,6334,68,17,76,19,0,2,0,1,2022-04-30,23:32:23
3,2,2098,3706,20,5,0,0,0,1,0,1,2022-04-30,23:32:24
4,2,2367,4106,1716,97,116,3,0,1,0,1,2022-04-30,23:32:25
7,3,2646,4861,4,1,680,104,0,3,0,2,2022-04-30,23:32:26
7,3,2555,4824,0,0,0,0,0,1,0,1,2022-04-30,23:32:27
6,3,2207,4061,12,3,0,0,0,1,0,1,2022-04-30,23:32:28
5,2,2216,4088,4,1,0,0,0,2,0,1,2022-04-30,23:32:29
6,2,1852,3158,92,11,536,10,0,1,0,1,2022-04-30,23:32:30
6,3,2252,3981,60,7,0,0,1,4,1,5,2022-04-30,23:32:31
4,2,2101,3607,0,0,0,0,0,2,0,1,2022-04-30,23:32:32
5,2,2354,4287,28,4,0,0,0,1,0,1,2022-04-30,23:32:33
5,2,1827,3187,12,2,0,0,0,1,0,1,2022-04-30,23:32:34
