ID,KBIn,PktIn,KBOut,PktOut,Data_original,Unix_time  
460,0,4,1,0,2022-04-26-3:29:19,1650968959000019
461,0,6,1,0,2022-04-26-3:29:20,165096896000002
462,0,5,1,0,2022-04-26-3:29:21,1650968961000021
463,0,3,1,0,2022-04-26-3:29:22,1650968962000022
464,0,4,1,0,2022-04-26-3:29:23,1650968963000023
465,0,3,1,0,2022-04-26-3:29:24,1650968964000024
466,1,6,2,1,2022-04-26-3:29:25,1650968965000025
467,0,4,3,0,2022-04-26-3:29:26,1650968966000026
468,0,1,1,0,2022-04-26-3:29:27,1650968967000027
469,0,1,1,0,2022-04-26-3:29:28,1650968968000028
470,0,2,1,0,2022-04-26-3:29:29,1650968969000029
471,0,2,2,0,2022-04-26-3:29:30,165096897000003
472,1,4,5,1,2022-04-26-3:29:31,1650968971000031
473,0,2,1,0,2022-04-26-3:29:32,1650968972000032
474,0,1,1,0,2022-04-26-3:29:33,1650968973000033
475,0,1,1,0,2022-04-26-3:29:34,1650968974000034
476,0,1,1,0,2022-04-26-3:29:35,1650968975000035
477,0,1,1,0,2022-04-26-3:29:36,1650968976000036
478,0,2,1,0,2022-04-26-3:29:37,1650968977000037
479,0,5,2,0,2022-04-26-3:29:38,1650968978000038
480,0,6,1,0,2022-04-26-3:29:39,1650968979000039
481,0,6,1,0,2022-04-26-3:29:40,165096898000004
482,0,6,3,0,2022-04-26-3:29:41,1650968981000041
483,0,3,1,0,2022-04-26-3:29:42,1650968982000042
484,0,3,1,0,2022-04-26-3:29:43,1650968983000043
485,0,3,1,0,2022-04-26-3:29:44,1650968984000044
486,0,5,1,0,2022-04-26-3:29:45,1650968985000045
487,1,10,6,1,2022-04-26-3:29:46,1650968986000046
488,2,12,10,2,2022-04-26-3:29:47,1650968987000047
489,1,3,5,2,2022-04-26-3:29:48,1650968988000048
490,0,1,1,0,2022-04-26-3:29:49,1650968989000049
491,0,2,1,0,2022-04-26-3:29:50,165096899000005
492,0,2,2,0,2022-04-26-3:29:51,1650968991000051
493,0,1,1,0,2022-04-26-3:29:52,1650968992000052
494,0,2,1,0,2022-04-26-3:29:53,1650968993000053
495,0,1,1,0,2022-04-26-3:29:54,1650968994000054
496,0,1,1,0,2022-04-26-3:29:55,1650968995000055
497,1,4,5,1,2022-04-26-3:29:56,1650968996000056
498,0,3,1,0,2022-04-26-3:29:57,1650968997000057
499,0,3,1,0,2022-04-26-3:29:58,1650968998000058
500,0,6,1,0,2022-04-26-3:29:59,1650968999000059
501,0,6,1,0,2022-04-26-3:30:0,16509690000
502,0,3,1,0,2022-04-26-3:30:1,1650969001000001
503,0,4,1,0,2022-04-26-3:30:2,1650969002000002
504,0,2,1,0,2022-04-26-3:30:3,1650969003000003
505,0,4,1,0,2022-04-26-3:30:4,1650969004000004
506,0,5,1,0,2022-04-26-3:30:5,1650969005000005
507,0,4,3,0,2022-04-26-3:30:6,1650969006000006
508,0,2,1,0,2022-04-26-3:30:7,1650969007000007
509,0,3,2,0,2022-04-26-3:30:8,1650969008000008
510,0,1,1,0,2022-04-26-3:30:9,1650969009000009
511,0,1,1,0,2022-04-26-3:30:10,165096901000001
512,0,2,1,0,2022-04-26-3:30:11,1650969011000011
513,0,1,1,0,2022-04-26-3:30:12,1650969012000012
514,0,1,1,0,2022-04-26-3:30:13,1650969013000013
515,0,2,1,0,2022-04-26-3:30:14,1650969014000014
516,0,1,1,0,2022-04-26-3:30:15,1650969015000015
517,0,3,3,0,2022-04-26-3:30:16,1650969016000016
518,1,8,1,0,2022-04-26-3:30:17,1650969017000017
519,0,3,1,0,2022-04-26-3:30:18,1650969018000018
520,0,6,1,0,2022-04-26-3:30:19,1650969019000019
521,1,7,1,0,2022-04-26-3:30:20,165096902000002
522,1,6,5,1,2022-04-26-3:30:21,1650969021000021
523,0,4,1,0,2022-04-26-3:30:22,1650969022000022
524,0,3,1,0,2022-04-26-3:30:23,1650969023000023
525,0,3,1,0,2022-04-26-3:30:24,1650969024000024
526,0,4,1,0,2022-04-26-3:30:25,1650969025000025
527,0,2,1,0,2022-04-26-3:30:26,1650969026000026
528,0,1,1,0,2022-04-26-3:30:27,1650969027000027
529,0,1,1,0,2022-04-26-3:30:28,1650969028000028
530,0,2,1,0,2022-04-26-3:30:29,1650969029000029
531,0,1,1,0,2022-04-26-3:30:30,165096903000003
532,0,3,3,0,2022-04-26-3:30:31,1650969031000031
533,0,2,1,0,2022-04-26-3:30:32,1650969032000032
534,0,1,1,0,2022-04-26-3:30:33,1650969033000033
535,0,1,1,0,2022-04-26-3:30:34,1650969034000034
536,0,2,1,0,2022-04-26-3:30:35,1650969035000035
537,0,1,1,0,2022-04-26-3:30:36,1650969036000036
538,0,3,2,0,2022-04-26-3:30:37,1650969037000037
539,0,5,2,0,2022-04-26-3:30:38,1650969038000038
540,0,5,1,0,2022-04-26-3:30:39,1650969039000039
541,0,6,1,0,2022-04-26-3:30:40,165096904000004
542,0,6,3,0,2022-04-26-3:30:41,1650969041000041
543,0,1,1,0,2022-04-26-3:30:42,1650969042000042
544,0,4,1,0,2022-04-26-3:30:43,1650969043000043
545,0,2,1,0,2022-04-26-3:30:44,1650969044000044
546,0,4,1,0,2022-04-26-3:30:45,1650969045000045
547,1,4,5,1,2022-04-26-3:30:46,1650969046000046
548,0,2,1,0,2022-04-26-3:30:47,1650969047000047
549,0,1,1,0,2022-04-26-3:30:48,1650969048000048
550,0,1,1,0,2022-04-26-3:30:49,1650969049000049
551,0,2,1,0,2022-04-26-3:30:50,165096905000005
552,0,1,1,0,2022-04-26-3:30:51,1650969051000051
553,0,1,1,0,2022-04-26-3:30:52,1650969052000052
554,0,2,1,0,2022-04-26-3:30:53,1650969053000053
555,0,1,1,0,2022-04-26-3:30:54,1650969054000054
556,0,1,1,0,2022-04-26-3:30:55,1650969055000055
557,0,3,3,0,2022-04-26-3:30:56,1650969056000056
558,0,1,1,0,2022-04-26-3:30:57,1650969057000057
559,0,2,1,0,2022-04-26-3:30:58,1650969058000058
560,0,6,1,0,2022-04-26-3:30:59,1650969059000059
561,0,3,1,0,2022-04-26-3:31:0,16509690600
562,0,3,1,0,2022-04-26-3:31:1,1650969061000001
563,0,2,1,0,2022-04-26-3:31:2,1650969062000002
564,0,4,1,0,2022-04-26-3:31:3,1650969063000003
565,0,2,1,0,2022-04-26-3:31:4,1650969064000004
566,0,3,1,0,2022-04-26-3:31:5,1650969065000005
567,0,3,3,0,2022-04-26-3:31:6,1650969066000006
568,0,1,1,0,2022-04-26-3:31:7,1650969067000007
569,0,4,2,0,2022-04-26-3:31:8,1650969068000008
570,0,6,1,0,2022-04-26-3:31:9,1650969069000009
571,0,5,1,0,2022-04-26-3:31:10,165096907000001
572,2,10,5,1,2022-04-26-3:31:11,1650969071000011
573,0,2,2,0,2022-04-26-3:31:12,1650969072000012
574,0,1,1,0,2022-04-26-3:31:13,1650969073000013
575,0,1,1,0,2022-04-26-3:31:14,1650969074000014
576,0,1,1,0,2022-04-26-3:31:15,1650969075000015
577,0,1,1,0,2022-04-26-3:31:16,1650969076000016
578,0,3,1,0,2022-04-26-3:31:17,1650969077000017
579,0,3,2,0,2022-04-26-3:31:18,1650969078000018
580,0,3,1,0,2022-04-26-3:31:19,1650969079000019
581,0,4,1,0,2022-04-26-3:31:20,165096908000002
582,0,7,4,0,2022-04-26-3:31:21,1650969081000021
583,0,1,1,0,2022-04-26-3:31:22,1650969082000022
584,1,7,1,0,2022-04-26-3:31:23,1650969083000023
585,0,5,2,0,2022-04-26-3:31:24,1650969084000024
586,0,3,1,0,2022-04-26-3:31:25,1650969085000025
587,0,1,1,0,2022-04-26-3:31:26,1650969086000026
588,0,2,1,0,2022-04-26-3:31:27,1650969087000027
589,0,1,1,0,2022-04-26-3:31:28,1650969088000028
590,0,3,1,0,2022-04-26-3:31:29,1650969089000029
591,0,4,1,0,2022-04-26-3:31:30,165096909000003
592,0,5,3,0,2022-04-26-3:31:31,1650969091000031
593,0,4,1,0,2022-04-26-3:31:32,1650969092000032
594,0,3,1,0,2022-04-26-3:31:33,1650969093000033
595,0,3,1,0,2022-04-26-3:31:34,1650969094000034
596,0,1,1,0,2022-04-26-3:31:35,1650969095000035
597,1,4,5,1,2022-04-26-3:31:36,1650969096000036
598,0,5,4,0,2022-04-26-3:31:37,1650969097000037
599,1,7,2,0,2022-04-26-3:31:38,1650969098000038
600,0,4,1,0,2022-04-26-3:31:39,1650969099000039
601,0,6,1,0,2022-04-26-3:31:40,165096910000004
602,0,3,1,0,2022-04-26-3:31:41,1650969101000041
603,0,4,4,0,2022-04-26-3:31:42,1650969102000042
604,0,2,1,0,2022-04-26-3:31:43,1650969103000043
605,0,2,1,0,2022-04-26-3:31:44,1650969104000044
606,0,3,1,0,2022-04-26-3:31:45,1650969105000045
607,1,10,8,1,2022-04-26-3:31:46,1650969106000046
608,1,3,5,2,2022-04-26-3:31:47,1650969107000047
609,1,9,6,1,2022-04-26-3:31:48,1650969108000048
610,1,3,5,2,2022-04-26-3:31:49,1650969109000049
611,1,5,1,0,2022-04-26-3:31:50,165096911000005
612,0,3,1,0,2022-04-26-3:31:51,1650969111000051
613,0,6,1,0,2022-04-26-3:31:52,1650969112000052
614,0,6,1,0,2022-04-26-3:31:53,1650969113000053
615,0,5,1,0,2022-04-26-3:31:54,1650969114000054
616,0,3,1,0,2022-04-26-3:31:55,1650969115000055
617,0,2,2,0,2022-04-26-3:31:56,1650969116000056
618,0,2,3,1,2022-04-26-3:31:57,1650969117000057
619,0,3,1,0,2022-04-26-3:31:58,1650969118000058
620,0,6,2,0,2022-04-26-3:31:59,1650969119000059
621,0,4,2,0,2022-04-26-3:32:0,16509691200
622,1,5,5,1,2022-04-26-3:32:1,1650969121000001
623,0,2,1,0,2022-04-26-3:32:2,1650969122000002
624,0,5,1,0,2022-04-26-3:32:3,1650969123000003
625,0,7,1,0,2022-04-26-3:32:4,1650969124000004
626,0,6,1,0,2022-04-26-3:32:5,1650969125000005
627,0,3,1,0,2022-04-26-3:32:6,1650969126000006
628,0,3,1,0,2022-04-26-3:32:7,1650969127000007
629,0,3,2,0,2022-04-26-3:32:8,1650969128000008
630,0,1,1,0,2022-04-26-3:32:9,1650969129000009
631,0,1,1,0,2022-04-26-3:32:10,165096913000001
632,0,4,3,0,2022-04-26-3:32:11,1650969131000011
633,0,1,1,0,2022-04-26-3:32:12,1650969132000012
634,0,3,1,0,2022-04-26-3:32:13,1650969133000013
635,0,3,1,0,2022-04-26-3:32:14,1650969134000014
636,0,2,1,0,2022-04-26-3:32:15,1650969135000015
637,0,1,1,0,2022-04-26-3:32:16,1650969136000016
638,0,5,1,0,2022-04-26-3:32:17,1650969137000017
639,0,3,1,0,2022-04-26-3:32:18,1650969138000018
640,0,6,2,0,2022-04-26-3:32:19,1650969139000019
641,0,5,2,0,2022-04-26-3:32:20,165096914000002
642,0,7,4,0,2022-04-26-3:32:21,1650969141000021
643,0,1,2,0,2022-04-26-3:32:22,1650969142000022
644,0,3,2,0,2022-04-26-3:32:23,1650969143000023
645,0,6,1,0,2022-04-26-3:32:24,1650969144000024
646,0,4,1,0,2022-04-26-3:32:25,1650969145000025
647,1,6,5,1,2022-04-26-3:32:26,1650969146000026
648,0,3,1,0,2022-04-26-3:32:27,1650969147000027
649,0,1,1,0,2022-04-26-3:32:28,1650969148000028
650,0,2,1,0,2022-04-26-3:32:29,1650969149000029
651,0,2,1,0,2022-04-26-3:32:30,165096915000003
652,0,2,1,0,2022-04-26-3:32:31,1650969151000031
653,0,3,1,0,2022-04-26-3:32:32,1650969152000032
654,0,2,1,0,2022-04-26-3:32:33,1650969153000033
655,0,2,1,0,2022-04-26-3:32:34,1650969154000034
656,0,2,1,0,2022-04-26-3:32:35,1650969155000035
657,0,3,3,0,2022-04-26-3:32:36,1650969156000036
658,0,1,1,0,2022-04-26-3:32:37,1650969157000037
659,0,4,2,0,2022-04-26-3:32:38,1650969158000038
660,0,5,1,0,2022-04-26-3:32:39,1650969159000039
661,0,4,1,0,2022-04-26-3:32:40,165096916000004
662,0,3,1,0,2022-04-26-3:32:41,1650969161000041
663,0,2,1,0,2022-04-26-3:32:42,1650969162000042
664,0,3,1,0,2022-04-26-3:32:43,1650969163000043
665,1,7,1,0,2022-04-26-3:32:44,1650969164000044
666,0,3,1,0,2022-04-26-3:32:45,1650969165000045
667,0,3,3,0,2022-04-26-3:32:46,1650969166000046
668,0,2,1,0,2022-04-26-3:32:47,1650969167000047
669,0,1,1,0,2022-04-26-3:32:48,1650969168000048
670,0,1,1,0,2022-04-26-3:32:49,1650969169000049
671,0,2,1,0,2022-04-26-3:32:50,165096917000005
672,1,4,5,1,2022-04-26-3:32:51,1650969171000051
673,0,1,2,0,2022-04-26-3:32:52,1650969172000052
674,0,2,1,0,2022-04-26-3:32:53,1650969173000053
675,0,1,1,0,2022-04-26-3:32:54,1650969174000054
676,0,1,1,0,2022-04-26-3:32:55,1650969175000055
677,0,1,1,0,2022-04-26-3:32:56,1650969176000056
678,0,1,1,0,2022-04-26-3:32:57,1650969177000057
679,0,3,1,0,2022-04-26-3:32:58,1650969178000058
680,0,4,1,0,2022-04-26-3:32:59,1650969179000059
681,0,5,1,0,2022-04-26-3:33:0,16509691800
682,0,4,3,0,2022-04-26-3:33:1,1650969181000001
683,0,2,1,0,2022-04-26-3:33:2,1650969182000002
684,0,1,1,0,2022-04-26-3:33:3,1650969183000003
685,0,2,1,0,2022-04-26-3:33:4,1650969184000004
686,0,4,1,0,2022-04-26-3:33:5,1650969185000005
687,0,3,1,0,2022-04-26-3:33:6,1650969186000006
688,0,5,1,0,2022-04-26-3:33:7,1650969187000007
689,1,7,2,0,2022-04-26-3:33:8,1650969188000008
690,0,4,2,0,2022-04-26-3:33:9,1650969189000009
691,0,1,1,0,2022-04-26-3:33:10,165096919000001
692,0,4,3,0,2022-04-26-3:33:11,1650969191000011
693,0,2,1,0,2022-04-26-3:33:12,1650969192000012
694,0,2,1,0,2022-04-26-3:33:13,1650969193000013
695,0,4,1,0,2022-04-26-3:33:14,1650969194000014
696,0,2,1,0,2022-04-26-3:33:15,1650969195000015
697,1,4,5,1,2022-04-26-3:33:16,1650969196000016
698,0,2,1,0,2022-04-26-3:33:17,1650969197000017
699,0,3,1,0,2022-04-26-3:33:18,1650969198000018
700,0,5,1,0,2022-04-26-3:33:19,1650969199000019
701,0,5,1,0,2022-04-26-3:33:20,165096920000002
702,0,2,2,0,2022-04-26-3:33:21,1650969201000021
703,0,1,1,0,2022-04-26-3:33:22,1650969202000022
704,0,3,1,0,2022-04-26-3:33:23,1650969203000023
705,0,4,1,0,2022-04-26-3:33:24,1650969204000024
706,0,4,1,0,2022-04-26-3:33:25,1650969205000025
707,0,5,4,0,2022-04-26-3:33:26,1650969206000026
708,0,1,2,0,2022-04-26-3:33:27,1650969207000027
709,0,1,2,0,2022-04-26-3:33:28,1650969208000028
710,0,2,1,0,2022-04-26-3:33:29,1650969209000029
711,0,1,1,0,2022-04-26-3:33:30,165096921000003
712,0,1,1,0,2022-04-26-3:33:31,1650969211000031
713,0,2,1,0,2022-04-26-3:33:32,1650969212000032
714,0,1,1,0,2022-04-26-3:33:33,1650969213000033
715,0,1,1,0,2022-04-26-3:33:34,1650969214000034
716,0,2,1,0,2022-04-26-3:33:35,1650969215000035
717,0,4,3,0,2022-04-26-3:33:36,1650969216000036
718,0,4,1,0,2022-04-26-3:33:37,1650969217000037
719,1,7,2,0,2022-04-26-3:33:38,1650969218000038
720,0,4,1,0,2022-04-26-3:33:39,1650969219000039
721,0,2,1,0,2022-04-26-3:33:40,165096922000004
722,1,5,5,1,2022-04-26-3:33:41,1650969221000041
723,0,1,1,0,2022-04-26-3:33:42,1650969222000042
724,0,4,1,0,2022-04-26-3:33:43,1650969223000043
725,0,6,1,0,2022-04-26-3:33:44,1650969224000044
726,0,4,1,0,2022-04-26-3:33:45,1650969225000045
727,0,1,1,0,2022-04-26-3:33:46,1650969226000046
728,1,10,6,1,2022-04-26-3:33:47,1650969227000047
729,2,10,11,2,2022-04-26-3:33:48,1650969228000048
730,1,3,5,2,2022-04-26-3:33:49,1650969229000049
731,0,2,1,0,2022-04-26-3:33:50,165096923000005
732,0,2,2,0,2022-04-26-3:33:51,1650969231000051
733,1,4,1,0,2022-04-26-3:33:52,1650969232000052
734,0,3,1,0,2022-04-26-3:33:53,1650969233000053
735,0,2,1,0,2022-04-26-3:33:54,1650969234000054
736,0,3,1,0,2022-04-26-3:33:55,1650969235000055
737,0,3,1,0,2022-04-26-3:33:56,1650969236000056
738,0,2,1,0,2022-04-26-3:33:57,1650969237000057
739,0,4,1,0,2022-04-26-3:33:58,1650969238000058
740,0,5,2,0,2022-04-26-3:33:59,1650969239000059
741,0,4,1,0,2022-04-26-3:34:0,16509692400
742,0,4,2,0,2022-04-26-3:34:1,1650969241000001
743,0,2,1,0,2022-04-26-3:34:2,1650969242000002
744,0,3,1,0,2022-04-26-3:34:3,1650969243000003
745,0,4,2,0,2022-04-26-3:34:4,1650969244000004
746,0,4,1,0,2022-04-26-3:34:5,1650969245000005
747,1,4,5,1,2022-04-26-3:34:6,1650969246000006
748,0,2,1,0,2022-04-26-3:34:7,1650969247000007
749,0,2,2,0,2022-04-26-3:34:8,1650969248000008
750,0,1,1,0,2022-04-26-3:34:9,1650969249000009
751,0,1,1,0,2022-04-26-3:34:10,165096925000001
752,0,2,1,0,2022-04-26-3:34:11,1650969251000011
753,0,1,1,0,2022-04-26-3:34:12,1650969252000012
754,0,1,1,0,2022-04-26-3:34:13,1650969253000013
755,0,1,1,0,2022-04-26-3:34:14,1650969254000014
756,0,1,1,0,2022-04-26-3:34:15,1650969255000015
757,0,3,3,0,2022-04-26-3:34:16,1650969256000016
758,0,2,1,0,2022-04-26-3:34:17,1650969257000017
759,0,3,2,0,2022-04-26-3:34:18,1650969258000018
760,0,3,1,0,2022-04-26-3:34:19,1650969259000019
761,0,5,1,0,2022-04-26-3:34:20,165096926000002
762,0,3,1,0,2022-04-26-3:34:21,1650969261000021
763,0,1,1,0,2022-04-26-3:34:22,1650969262000022
764,0,4,1,0,2022-04-26-3:34:23,1650969263000023
765,0,4,1,0,2022-04-26-3:34:24,1650969264000024
766,0,3,1,0,2022-04-26-3:34:25,1650969265000025
767,0,5,3,0,2022-04-26-3:34:26,1650969266000026
768,0,1,1,0,2022-04-26-3:34:27,1650969267000027
769,0,1,1,0,2022-04-26-3:34:28,1650969268000028
770,0,2,1,0,2022-04-26-3:34:29,1650969269000029
771,0,2,1,0,2022-04-26-3:34:30,165096927000003
772,1,4,5,1,2022-04-26-3:34:31,1650969271000031
773,0,2,1,0,2022-04-26-3:34:32,1650969272000032
774,0,1,1,0,2022-04-26-3:34:33,1650969273000033
775,0,1,1,0,2022-04-26-3:34:34,1650969274000034
776,0,2,1,0,2022-04-26-3:34:35,1650969275000035
777,0,1,1,0,2022-04-26-3:34:36,1650969276000036
778,0,1,1,0,2022-04-26-3:34:37,1650969277000037
779,0,2,2,0,2022-04-26-3:34:38,1650969278000038
780,0,2,1,0,2022-04-26-3:34:39,1650969279000039
781,0,2,1,0,2022-04-26-3:34:40,165096928000004
782,0,6,4,0,2022-04-26-3:34:41,1650969281000041
783,0,1,1,0,2022-04-26-3:34:42,1650969282000042
784,0,2,1,0,2022-04-26-3:34:43,1650969283000043
785,0,2,1,0,2022-04-26-3:34:44,1650969284000044
786,0,2,1,0,2022-04-26-3:34:45,1650969285000045
787,0,1,1,0,2022-04-26-3:34:46,1650969286000046
788,0,2,1,0,2022-04-26-3:34:47,1650969287000047
789,0,1,1,0,2022-04-26-3:34:48,1650969288000048
790,0,1,1,0,2022-04-26-3:34:49,1650969289000049
791,0,2,1,0,2022-04-26-3:34:50,165096929000005
792,0,3,3,0,2022-04-26-3:34:51,1650969291000051
793,0,1,1,0,2022-04-26-3:34:52,1650969292000052
794,0,2,1,0,2022-04-26-3:34:53,1650969293000053
795,0,1,1,0,2022-04-26-3:34:54,1650969294000054
796,0,1,1,0,2022-04-26-3:34:55,1650969295000055
797,1,5,5,1,2022-04-26-3:34:56,1650969296000056
798,0,1,1,0,2022-04-26-3:34:57,1650969297000057
799,0,2,1,0,2022-04-26-3:34:58,1650969298000058
800,0,5,1,0,2022-04-26-3:34:59,1650969299000059
801,0,4,1,0,2022-04-26-3:35:0,16509693000
802,0,2,1,0,2022-04-26-3:35:1,1650969301000001
803,0,2,1,0,2022-04-26-3:35:2,1650969302000002
804,0,1,1,0,2022-04-26-3:35:3,1650969303000003
805,0,1,2,0,2022-04-26-3:35:4,1650969304000004
806,0,2,1,0,2022-04-26-3:35:5,1650969305000005
807,0,3,3,0,2022-04-26-3:35:6,1650969306000006
808,0,1,1,0,2022-04-26-3:35:7,1650969307000007
809,0,2,2,0,2022-04-26-3:35:8,1650969308000008
810,0,1,1,0,2022-04-26-3:35:9,1650969309000009
811,0,1,2,0,2022-04-26-3:35:10,165096931000001
812,0,2,2,0,2022-04-26-3:35:11,1650969311000011
813,0,1,1,0,2022-04-26-3:35:12,1650969312000012
814,0,1,1,0,2022-04-26-3:35:13,1650969313000013
815,0,1,1,0,2022-04-26-3:35:14,1650969314000014
816,0,1,1,0,2022-04-26-3:35:15,1650969315000015
817,0,4,3,0,2022-04-26-3:35:16,1650969316000016
818,0,2,1,0,2022-04-26-3:35:17,1650969317000017
819,0,4,1,0,2022-04-26-3:35:18,1650969318000018
820,0,2,1,0,2022-04-26-3:35:19,1650969319000019
821,0,3,1,0,2022-04-26-3:35:20,165096932000002
822,1,7,5,1,2022-04-26-3:35:21,1650969321000021
823,0,2,1,0,2022-04-26-3:35:22,1650969322000022
824,0,3,1,0,2022-04-26-3:35:23,1650969323000023
825,0,3,1,0,2022-04-26-3:35:24,1650969324000024
826,0,2,1,0,2022-04-26-3:35:25,1650969325000025
827,0,2,1,0,2022-04-26-3:35:26,1650969326000026
828,0,1,1,0,2022-04-26-3:35:27,1650969327000027
829,0,1,1,0,2022-04-26-3:35:28,1650969328000028
830,0,2,1,0,2022-04-26-3:35:29,1650969329000029
831,0,2,1,0,2022-04-26-3:35:30,165096933000003
832,0,4,3,0,2022-04-26-3:35:31,1650969331000031
833,0,3,1,0,2022-04-26-3:35:32,1650969332000032
834,0,1,1,0,2022-04-26-3:35:33,1650969333000033
835,0,1,2,0,2022-04-26-3:35:34,1650969334000034
836,0,3,1,0,2022-04-26-3:35:35,1650969335000035
837,0,2,1,0,2022-04-26-3:35:36,1650969336000036
838,0,4,1,0,2022-04-26-3:35:37,1650969337000037
839,0,5,2,0,2022-04-26-3:35:38,1650969338000038
840,0,5,1,0,2022-04-26-3:35:39,1650969339000039
841,0,3,1,0,2022-04-26-3:35:40,165096934000004
842,0,6,3,0,2022-04-26-3:35:41,1650969341000041
843,0,3,1,0,2022-04-26-3:35:42,1650969342000042
844,0,1,1,0,2022-04-26-3:35:43,1650969343000043
845,0,6,1,0,2022-04-26-3:35:44,1650969344000044
846,0,4,1,0,2022-04-26-3:35:45,1650969345000045
847,1,8,5,1,2022-04-26-3:35:46,1650969346000046
848,1,7,3,0,2022-04-26-3:35:47,1650969347000047
849,0,2,1,0,2022-04-26-3:35:48,1650969348000048
850,0,6,3,0,2022-04-26-3:35:49,1650969349000049
851,0,3,1,0,2022-04-26-3:35:50,165096935000005
852,0,2,1,0,2022-04-26-3:35:51,1650969351000051
853,0,2,2,0,2022-04-26-3:35:52,1650969352000052
854,0,2,1,0,2022-04-26-3:35:53,1650969353000053
855,0,1,1,0,2022-04-26-3:35:54,1650969354000054
856,0,1,1,0,2022-04-26-3:35:55,1650969355000055
857,0,3,3,0,2022-04-26-3:35:56,1650969356000056
858,0,3,1,0,2022-04-26-3:35:57,1650969357000057
859,2,13,7,1,2022-04-26-3:35:58,1650969358000058
860,1,8,5,2,2022-04-26-3:35:59,1650969359000059
861,0,8,1,0,2022-04-26-3:36:0,16509693600
862,0,3,1,0,2022-04-26-3:36:1,1650969361000001
863,0,2,1,0,2022-04-26-3:36:2,1650969362000002
864,0,5,1,0,2022-04-26-3:36:3,1650969363000003
865,0,7,2,0,2022-04-26-3:36:4,1650969364000004
866,0,4,2,0,2022-04-26-3:36:5,1650969365000005
867,0,2,2,0,2022-04-26-3:36:6,1650969366000006
868,0,3,1,0,2022-04-26-3:36:7,1650969367000007
869,0,3,2,0,2022-04-26-3:36:8,1650969368000008
870,0,3,2,0,2022-04-26-3:36:9,1650969369000009
871,0,2,1,0,2022-04-26-3:36:10,165096937000001
872,2,10,6,1,2022-04-26-3:36:11,1650969371000011
873,0,5,1,0,2022-04-26-3:36:12,1650969372000012
874,0,3,1,0,2022-04-26-3:36:13,1650969373000013
875,0,4,1,0,2022-04-26-3:36:14,1650969374000014
876,0,2,1,0,2022-04-26-3:36:15,1650969375000015
877,0,2,1,0,2022-04-26-3:36:16,1650969376000016
878,0,2,1,0,2022-04-26-3:36:17,1650969377000017
879,0,3,1,0,2022-04-26-3:36:18,1650969378000018
880,0,4,1,0,2022-04-26-3:36:19,1650969379000019
881,0,4,1,0,2022-04-26-3:36:20,165096938000002
882,0,5,3,0,2022-04-26-3:36:21,1650969381000021
883,0,3,1,0,2022-04-26-3:36:22,1650969382000022
884,0,5,1,0,2022-04-26-3:36:23,1650969383000023
885,0,3,1,0,2022-04-26-3:36:24,1650969384000024
886,0,2,1,0,2022-04-26-3:36:25,1650969385000025
887,0,4,1,0,2022-04-26-3:36:26,1650969386000026
888,0,3,1,0,2022-04-26-3:36:27,1650969387000027
889,0,1,1,0,2022-04-26-3:36:28,1650969388000028
890,0,2,1,0,2022-04-26-3:36:29,1650969389000029
891,0,1,1,0,2022-04-26-3:36:30,165096939000003
892,0,3,3,0,2022-04-26-3:36:31,1650969391000031
893,0,6,1,0,2022-04-26-3:36:32,1650969392000032
894,0,4,1,0,2022-04-26-3:36:33,1650969393000033
895,0,5,1,0,2022-04-26-3:36:34,1650969394000034
896,0,3,1,0,2022-04-26-3:36:35,1650969395000035
897,1,6,5,1,2022-04-26-3:36:36,1650969396000036
898,0,1,1,0,2022-04-26-3:36:37,1650969397000037
899,0,6,2,0,2022-04-26-3:36:38,1650969398000038
900,0,6,1,0,2022-04-26-3:36:39,1650969399000039
901,0,6,3,0,2022-04-26-3:36:40,165096940000004
902,0,5,1,0,2022-04-26-3:36:41,1650969401000041
903,0,3,1,0,2022-04-26-3:36:42,1650969402000042
904,0,4,1,0,2022-04-26-3:36:43,1650969403000043
905,0,4,1,0,2022-04-26-3:36:44,1650969404000044
906,0,4,2,0,2022-04-26-3:36:45,1650969405000045
907,0,4,3,0,2022-04-26-3:36:46,1650969406000046
908,0,3,1,0,2022-04-26-3:36:47,1650969407000047
909,0,1,1,0,2022-04-26-3:36:48,1650969408000048
910,0,1,1,0,2022-04-26-3:36:49,1650969409000049
911,0,4,2,0,2022-04-26-3:36:50,165096941000005
912,0,2,1,0,2022-04-26-3:36:51,1650969411000051
913,0,4,1,0,2022-04-26-3:36:52,1650969412000052
914,0,4,2,0,2022-04-26-3:36:53,1650969413000053
915,0,2,1,0,2022-04-26-3:36:54,1650969414000054
916,0,3,2,0,2022-04-26-3:36:55,1650969415000055
917,0,4,3,0,2022-04-26-3:36:56,1650969416000056
918,0,2,1,0,2022-04-26-3:36:57,1650969417000057
919,0,4,1,0,2022-04-26-3:36:58,1650969418000058
920,0,5,2,0,2022-04-26-3:36:59,1650969419000059
921,0,4,1,0,2022-04-26-3:37:0,16509694200
922,1,5,5,1,2022-04-26-3:37:1,1650969421000001
923,0,2,1,0,2022-04-26-3:37:2,1650969422000002
924,0,4,1,0,2022-04-26-3:37:3,1650969423000003
925,0,3,1,0,2022-04-26-3:37:4,1650969424000004
926,0,2,1,0,2022-04-26-3:37:5,1650969425000005
