ID,KBIn,PktIn,KBOut,PktOut,Data_original,Unix_time  
96,0,1,1,0,2022-04-25-16:40:9,1650930009000009
97,0,1,2,0,2022-04-25-16:40:10,165093001000001
98,0,1,2,0,2022-04-25-16:40:11,1650930011000011
99,0,5,5,0,2022-04-25-16:40:12,1650930012000012
100,0,1,1,0,2022-04-25-16:40:13,1650930013000013
101,0,2,2,0,2022-04-25-16:40:14,1650930014000014
102,0,2,1,0,2022-04-25-16:40:15,1650930015000015
103,0,2,2,0,2022-04-25-16:40:16,1650930016000016
104,0,2,2,0,2022-04-25-16:40:17,1650930017000017
105,0,1,1,0,2022-04-25-16:40:18,1650930018000018
106,0,1,2,0,2022-04-25-16:40:19,1650930019000019
107,0,1,2,0,2022-04-25-16:40:20,165093002000002
108,0,2,3,1,2022-04-25-16:40:21,1650930021000021
109,0,5,5,0,2022-04-25-16:40:22,1650930022000022
110,0,2,1,0,2022-04-25-16:40:23,1650930023000023
111,0,1,2,0,2022-04-25-16:40:24,1650930024000024
112,0,1,3,0,2022-04-25-16:40:25,1650930025000025
113,0,1,2,0,2022-04-25-16:40:26,1650930026000026
114,2,8,8,1,2022-04-25-16:40:27,1650930027000027
115,0,1,1,0,2022-04-25-16:40:28,1650930028000028
116,0,1,2,1,2022-04-25-16:40:29,1650930029000029
117,0,1,1,0,2022-04-25-16:40:30,165093003000003
118,0,1,1,0,2022-04-25-16:40:31,1650930031000031
119,0,1,1,0,2022-04-25-16:40:32,1650930032000032
120,0,2,1,0,2022-04-25-16:40:33,1650930033000033
121,0,1,1,0,2022-04-25-16:40:34,1650930034000034
122,0,1,1,0,2022-04-25-16:40:35,1650930035000035
123,0,1,1,0,2022-04-25-16:40:36,1650930036000036
124,1,6,4,0,2022-04-25-16:40:37,1650930037000037
125,1,8,7,1,2022-04-25-16:40:38,1650930038000038
126,1,5,6,2,2022-04-25-16:40:39,1650930039000039
127,1,8,7,1,2022-04-25-16:40:40,165093004000004
128,1,5,6,2,2022-04-25-16:40:41,1650930041000041
129,0,2,1,0,2022-04-25-16:40:42,1650930042000042
130,0,1,1,0,2022-04-25-16:40:43,1650930043000043
131,0,1,1,0,2022-04-25-16:40:44,1650930044000044
132,1,4,2,1,2022-04-25-16:40:45,1650930045000045
133,0,2,2,0,2022-04-25-16:40:46,1650930046000046
134,0,1,1,0,2022-04-25-16:40:47,1650930047000047
135,0,1,1,0,2022-04-25-16:40:48,1650930048000048
136,0,1,1,0,2022-04-25-16:40:49,1650930049000049
137,0,2,3,1,2022-04-25-16:40:50,165093005000005
138,0,4,4,0,2022-04-25-16:40:51,1650930051000051
139,1,5,5,1,2022-04-25-16:40:52,1650930052000052
140,0,1,1,0,2022-04-25-16:40:53,1650930053000053
141,0,1,1,0,2022-04-25-16:40:54,1650930054000054
142,0,1,2,0,2022-04-25-16:40:55,1650930055000055
143,1,3,2,0,2022-04-25-16:40:56,1650930056000056
144,0,1,2,0,2022-04-25-16:40:57,1650930057000057
145,0,1,1,0,2022-04-25-16:40:58,1650930058000058
146,0,1,3,1,2022-04-25-16:40:59,1650930059000059
147,0,1,1,0,2022-04-25-16:41:0,16509300600
148,0,2,1,0,2022-04-25-16:41:1,1650930061000001
149,0,4,4,0,2022-04-25-16:41:2,1650930062000002
150,0,1,1,0,2022-04-25-16:41:3,1650930063000003
151,0,1,1,0,2022-04-25-16:41:4,1650930064000004
152,0,1,1,0,2022-04-25-16:41:5,1650930065000005
153,0,1,1,0,2022-04-25-16:41:6,1650930066000006
154,0,1,1,0,2022-04-25-16:41:7,1650930067000007
155,0,1,1,0,2022-04-25-16:41:8,1650930068000008
156,0,2,1,0,2022-04-25-16:41:9,1650930069000009
157,0,1,2,0,2022-04-25-16:41:10,165093007000001
158,0,1,2,0,2022-04-25-16:41:11,1650930071000011
159,0,4,5,0,2022-04-25-16:41:12,1650930072000012
160,0,2,3,1,2022-04-25-16:41:13,1650930073000013
161,0,1,1,0,2022-04-25-16:41:14,1650930074000014
162,0,2,1,0,2022-04-25-16:41:15,1650930075000015
163,0,2,2,0,2022-04-25-16:41:16,1650930076000016
164,1,6,5,1,2022-04-25-16:41:17,1650930077000017
165,0,1,1,0,2022-04-25-16:41:18,1650930078000018
166,0,1,1,0,2022-04-25-16:41:19,1650930079000019
167,0,1,1,0,2022-04-25-16:41:20,165093008000002
168,0,1,2,0,2022-04-25-16:41:21,1650930081000021
169,0,1,2,0,2022-04-25-16:41:22,1650930082000022
170,0,1,1,0,2022-04-25-16:41:23,1650930083000023
171,0,2,1,0,2022-04-25-16:41:24,1650930084000024
172,0,1,2,0,2022-04-25-16:41:25,1650930085000025
173,0,2,2,0,2022-04-25-16:41:26,1650930086000026
174,0,4,5,0,2022-04-25-16:41:27,1650930087000027
175,0,1,2,1,2022-04-25-16:41:28,1650930088000028
176,0,1,2,0,2022-04-25-16:41:29,1650930089000029
177,0,1,2,0,2022-04-25-16:41:30,165093009000003
178,0,1,1,0,2022-04-25-16:41:31,1650930091000031
179,0,2,2,0,2022-04-25-16:41:32,1650930092000032
180,0,1,1,0,2022-04-25-16:41:33,1650930093000033
181,0,1,1,0,2022-04-25-16:41:34,1650930094000034
182,0,2,2,0,2022-04-25-16:41:35,1650930095000035
183,0,1,1,0,2022-04-25-16:41:36,1650930096000036
184,0,4,4,0,2022-04-25-16:41:37,1650930097000037
185,0,1,1,0,2022-04-25-16:41:38,1650930098000038
186,1,8,6,1,2022-04-25-16:41:39,1650930099000039
187,1,5,6,2,2022-04-25-16:41:40,165093010000004
188,1,9,7,1,2022-04-25-16:41:41,1650930101000041
189,2,9,10,3,2022-04-25-16:41:42,1650930102000042
190,0,1,3,1,2022-04-25-16:41:43,1650930103000043
191,0,1,1,0,2022-04-25-16:41:44,1650930104000044
192,0,2,1,0,2022-04-25-16:41:45,1650930105000045
193,0,3,2,0,2022-04-25-16:41:46,1650930106000046
194,0,1,1,0,2022-04-25-16:41:47,1650930107000047
195,0,1,1,0,2022-04-25-16:41:48,1650930108000048
196,0,2,1,0,2022-04-25-16:41:49,1650930109000049
197,0,1,1,0,2022-04-25-16:41:50,165093011000005
198,0,1,1,0,2022-04-25-16:41:51,1650930111000051
199,0,4,5,0,2022-04-25-16:41:52,1650930112000052
200,0,1,2,0,2022-04-25-16:41:53,1650930113000053
201,0,2,2,0,2022-04-25-16:41:54,1650930114000054
202,0,1,1,0,2022-04-25-16:41:55,1650930115000055
203,0,1,1,0,2022-04-25-16:41:56,1650930116000056
204,0,3,1,0,2022-04-25-16:41:57,1650930117000057
205,0,2,1,0,2022-04-25-16:41:58,1650930118000058
206,0,1,3,1,2022-04-25-16:41:59,1650930119000059
207,0,1,1,0,2022-04-25-16:42:0,16509301200
208,0,1,1,0,2022-04-25-16:42:1,1650930121000001
209,0,4,4,0,2022-04-25-16:42:2,1650930122000002
210,0,1,1,0,2022-04-25-16:42:3,1650930123000003
211,0,1,1,0,2022-04-25-16:42:4,1650930124000004
212,0,1,1,0,2022-04-25-16:42:5,1650930125000005
213,0,1,1,0,2022-04-25-16:42:6,1650930126000006
214,1,5,5,1,2022-04-25-16:42:7,1650930127000007
215,0,1,1,0,2022-04-25-16:42:8,1650930128000008
216,0,1,1,0,2022-04-25-16:42:9,1650930129000009
217,0,1,3,1,2022-04-25-16:42:10,165093013000001
218,0,1,2,0,2022-04-25-16:42:11,1650930131000011
219,0,1,2,0,2022-04-25-16:42:12,1650930132000012
220,0,1,1,0,2022-04-25-16:42:13,1650930133000013
221,0,1,1,0,2022-04-25-16:42:14,1650930134000014
222,0,2,1,0,2022-04-25-16:42:15,1650930135000015
223,0,3,2,0,2022-04-25-16:42:16,1650930136000016
224,0,4,4,0,2022-04-25-16:42:17,1650930137000017
225,0,1,1,0,2022-04-25-16:42:18,1650930138000018
226,0,1,1,0,2022-04-25-16:42:19,1650930139000019
227,0,1,1,0,2022-04-25-16:42:20,165093014000002
228,0,2,1,0,2022-04-25-16:42:21,1650930141000021
229,0,1,1,0,2022-04-25-16:42:22,1650930142000022
230,0,1,1,0,2022-04-25-16:42:23,1650930143000023
231,0,1,1,0,2022-04-25-16:42:24,1650930144000024
232,0,1,1,0,2022-04-25-16:42:25,1650930145000025
233,0,1,2,0,2022-04-25-16:42:26,1650930146000026
234,0,4,5,0,2022-04-25-16:42:27,1650930147000027
235,0,1,1,0,2022-04-25-16:42:28,1650930148000028
236,0,2,3,1,2022-04-25-16:42:29,1650930149000029
237,0,1,2,0,2022-04-25-16:42:30,165093015000003
238,0,1,3,0,2022-04-25-16:42:31,1650930151000031
239,2,6,5,1,2022-04-25-16:42:32,1650930152000032
240,0,1,2,0,2022-04-25-16:42:33,1650930153000033
241,0,2,1,0,2022-04-25-16:42:34,1650930154000034
242,0,1,1,0,2022-04-25-16:42:35,1650930155000035
243,0,1,1,0,2022-04-25-16:42:36,1650930156000036
244,0,3,1,0,2022-04-25-16:42:37,1650930157000037
245,0,1,1,0,2022-04-25-16:42:38,1650930158000038
246,1,8,6,1,2022-04-25-16:42:39,1650930159000039
247,1,5,5,2,2022-04-25-16:42:40,165093016000004
248,1,8,6,1,2022-04-25-16:42:41,1650930161000041
249,1,5,5,2,2022-04-25-16:42:42,1650930162000042
250,0,1,1,0,2022-04-25-16:42:43,1650930163000043
251,0,1,2,0,2022-04-25-16:42:44,1650930164000044
252,0,2,2,0,2022-04-25-16:42:45,1650930165000045
253,0,3,3,0,2022-04-25-16:42:46,1650930166000046
254,0,1,2,1,2022-04-25-16:42:47,1650930167000047
255,0,2,1,0,2022-04-25-16:42:48,1650930168000048
256,0,1,1,0,2022-04-25-16:42:49,1650930169000049
257,0,1,1,0,2022-04-25-16:42:50,165093017000005
258,0,1,1,0,2022-04-25-16:42:51,1650930171000051
259,0,4,4,0,2022-04-25-16:42:52,1650930172000052
260,0,1,1,0,2022-04-25-16:42:53,1650930173000053
261,0,1,1,0,2022-04-25-16:42:54,1650930174000054
262,0,2,3,0,2022-04-25-16:42:55,1650930175000055
263,0,1,2,0,2022-04-25-16:42:56,1650930176000056
264,1,5,6,1,2022-04-25-16:42:57,1650930177000057
265,0,1,1,0,2022-04-25-16:42:58,1650930178000058
266,0,1,1,0,2022-04-25-16:42:59,1650930179000059
267,0,1,2,1,2022-04-25-16:43:0,16509301800
268,0,2,2,0,2022-04-25-16:43:1,1650930181000001
269,0,2,1,0,2022-04-25-16:43:2,1650930182000002
270,0,1,2,0,2022-04-25-16:43:3,1650930183000003
271,0,1,1,0,2022-04-25-16:43:4,1650930184000004
272,0,1,1,0,2022-04-25-16:43:5,1650930185000005
273,0,1,1,0,2022-04-25-16:43:6,1650930186000006
274,1,5,4,0,2022-04-25-16:43:7,1650930187000007
275,0,1,2,0,2022-04-25-16:43:8,1650930188000008
276,0,2,3,0,2022-04-25-16:43:9,1650930189000009
277,0,1,3,0,2022-04-25-16:43:10,165093019000001
278,0,1,1,0,2022-04-25-16:43:11,1650930191000011
279,0,1,1,0,2022-04-25-16:43:12,1650930192000012
280,0,1,1,0,2022-04-25-16:43:13,1650930193000013
281,0,1,2,1,2022-04-25-16:43:14,1650930194000014
282,0,2,1,0,2022-04-25-16:43:15,1650930195000015
283,0,2,3,0,2022-04-25-16:43:16,1650930196000016
284,1,7,4,0,2022-04-25-16:43:17,1650930197000017
285,0,1,1,0,2022-04-25-16:43:18,1650930198000018
286,0,1,2,0,2022-04-25-16:43:19,1650930199000019
287,0,1,1,0,2022-04-25-16:43:20,165093020000002
288,0,1,1,0,2022-04-25-16:43:21,1650930201000021
289,1,5,5,1,2022-04-25-16:43:22,1650930202000022
290,0,2,4,1,2022-04-25-16:43:23,1650930203000023
291,0,1,1,0,2022-04-25-16:43:24,1650930204000024
292,0,1,1,0,2022-04-25-16:43:25,1650930205000025
293,0,1,1,0,2022-04-25-16:43:26,1650930206000026
294,0,1,1,0,2022-04-25-16:43:27,1650930207000027
295,0,1,1,0,2022-04-25-16:43:28,1650930208000028
296,0,1,2,0,2022-04-25-16:43:29,1650930209000029
297,0,1,2,0,2022-04-25-16:43:30,165093021000003
298,0,1,2,0,2022-04-25-16:43:31,1650930211000031
299,0,4,4,0,2022-04-25-16:43:32,1650930212000032
300,0,2,1,0,2022-04-25-16:43:33,1650930213000033
301,0,1,2,1,2022-04-25-16:43:34,1650930214000034
302,0,1,1,0,2022-04-25-16:43:35,1650930215000035
303,0,1,1,0,2022-04-25-16:43:36,1650930216000036
304,0,1,1,0,2022-04-25-16:43:37,1650930217000037
305,0,1,1,0,2022-04-25-16:43:38,1650930218000038
306,0,1,1,0,2022-04-25-16:43:39,1650930219000039
307,1,9,6,1,2022-04-25-16:43:40,165093022000004
308,2,7,5,2,2022-04-25-16:43:41,1650930221000041
309,1,8,6,1,2022-04-25-16:43:42,1650930222000042
310,1,5,5,2,2022-04-25-16:43:43,1650930223000043
311,0,2,2,0,2022-04-25-16:43:44,1650930224000044
312,0,1,1,0,2022-04-25-16:43:45,1650930225000045
313,0,2,2,0,2022-04-25-16:43:46,1650930226000046
314,1,5,6,1,2022-04-25-16:43:47,1650930227000047
315,0,1,2,0,2022-04-25-16:43:48,1650930228000048
316,0,2,2,0,2022-04-25-16:43:49,1650930229000049
317,0,1,1,0,2022-04-25-16:43:50,165093023000005
318,0,1,2,0,2022-04-25-16:43:51,1650930231000051
319,0,1,1,0,2022-04-25-16:43:52,1650930232000052
320,0,2,1,0,2022-04-25-16:43:53,1650930233000053
321,0,1,2,1,2022-04-25-16:43:54,1650930234000054
322,0,1,1,0,2022-04-25-16:43:55,1650930235000055
323,0,1,1,0,2022-04-25-16:43:56,1650930236000056
324,0,5,5,0,2022-04-25-16:43:57,1650930237000057
325,0,1,2,0,2022-04-25-16:43:58,1650930238000058
326,0,2,2,0,2022-04-25-16:43:59,1650930239000059
327,0,1,1,0,2022-04-25-16:44:0,16509302400
328,0,1,1,0,2022-04-25-16:44:1,1650930241000001
329,0,1,2,1,2022-04-25-16:44:2,1650930242000002
330,0,2,2,0,2022-04-25-16:44:3,1650930243000003
331,0,1,1,0,2022-04-25-16:44:4,1650930244000004
332,0,1,1,0,2022-04-25-16:44:5,1650930245000005
333,0,1,1,0,2022-04-25-16:44:6,1650930246000006
334,0,4,4,0,2022-04-25-16:44:7,1650930247000007
335,0,2,2,0,2022-04-25-16:44:8,1650930248000008
336,0,1,1,0,2022-04-25-16:44:9,1650930249000009
337,0,2,1,0,2022-04-25-16:44:10,165093025000001
338,0,1,1,0,2022-04-25-16:44:11,1650930251000011
339,1,5,5,1,2022-04-25-16:44:12,1650930252000012
340,0,1,2,0,2022-04-25-16:44:13,1650930253000013
341,0,1,2,0,2022-04-25-16:44:14,1650930254000014
342,0,1,2,0,2022-04-25-16:44:15,1650930255000015
343,0,2,2,0,2022-04-25-16:44:16,1650930256000016
344,0,2,1,0,2022-04-25-16:44:17,1650930257000017
345,0,1,1,0,2022-04-25-16:44:18,1650930258000018
346,0,1,1,0,2022-04-25-16:44:19,1650930259000019
347,0,1,2,0,2022-04-25-16:44:20,165093026000002
348,0,1,1,0,2022-04-25-16:44:21,1650930261000021
349,0,4,4,0,2022-04-25-16:44:22,1650930262000022
350,0,3,4,1,2022-04-25-16:44:23,1650930263000023
351,0,1,1,0,2022-04-25-16:44:24,1650930264000024
352,0,1,1,0,2022-04-25-16:44:25,1650930265000025
353,0,1,1,0,2022-04-25-16:44:26,1650930266000026
354,0,1,1,0,2022-04-25-16:44:27,1650930267000027
355,0,3,3,0,2022-04-25-16:44:28,1650930268000028
356,0,2,1,0,2022-04-25-16:44:29,1650930269000029
357,0,2,1,0,2022-04-25-16:44:30,165093027000003
358,0,2,1,0,2022-04-25-16:44:31,1650930271000031
359,0,4,4,0,2022-04-25-16:44:32,1650930272000032
360,0,1,2,0,2022-04-25-16:44:33,1650930273000033
361,0,1,2,0,2022-04-25-16:44:34,1650930274000034
362,0,1,2,0,2022-04-25-16:44:35,1650930275000035
363,0,1,2,1,2022-04-25-16:44:36,1650930276000036
364,1,5,5,1,2022-04-25-16:44:37,1650930277000037
365,0,1,1,0,2022-04-25-16:44:38,1650930278000038
366,0,1,1,0,2022-04-25-16:44:39,1650930279000039
367,1,8,6,1,2022-04-25-16:44:40,165093028000004
368,0,2,1,0,2022-04-25-16:44:41,1650930281000041
369,2,12,10,2,2022-04-25-16:44:42,1650930282000042
370,1,6,7,2,2022-04-25-16:44:43,1650930283000043
371,0,1,2,0,2022-04-25-16:44:44,1650930284000044
372,0,2,2,0,2022-04-25-16:44:45,1650930285000045
373,0,2,2,0,2022-04-25-16:44:46,1650930286000046
374,0,1,1,0,2022-04-25-16:44:47,1650930287000047
375,0,2,2,0,2022-04-25-16:44:48,1650930288000048
376,0,1,1,0,2022-04-25-16:44:49,1650930289000049
377,0,1,1,0,2022-04-25-16:44:50,165093029000005
378,0,1,2,1,2022-04-25-16:44:51,1650930291000051
379,0,1,1,0,2022-04-25-16:44:52,1650930292000052
380,0,4,5,0,2022-04-25-16:44:53,1650930293000053
381,0,1,2,0,2022-04-25-16:44:54,1650930294000054
382,0,1,2,0,2022-04-25-16:44:55,1650930295000055
383,0,1,1,0,2022-04-25-16:44:56,1650930296000056
384,0,1,1,0,2022-04-25-16:44:57,1650930297000057
385,0,1,1,0,2022-04-25-16:44:58,1650930298000058
386,0,1,1,0,2022-04-25-16:44:59,1650930299000059
387,1,3,1,0,2022-04-25-16:45:0,16509303000
388,0,2,1,0,2022-04-25-16:45:1,1650930301000001
389,1,5,6,1,2022-04-25-16:45:2,1650930302000002
390,0,1,1,0,2022-04-25-16:45:3,1650930303000003
391,0,1,1,0,2022-04-25-16:45:4,1650930304000004
392,0,1,1,0,2022-04-25-16:45:5,1650930305000005
393,0,1,1,0,2022-04-25-16:45:6,1650930306000006
394,0,1,1,0,2022-04-25-16:45:7,1650930307000007
395,0,1,2,0,2022-04-25-16:45:8,1650930308000008
396,0,2,2,0,2022-04-25-16:45:9,1650930309000009
397,0,1,3,1,2022-04-25-16:45:10,165093031000001
398,0,1,2,0,2022-04-25-16:45:11,1650930311000011
399,0,4,5,0,2022-04-25-16:45:12,1650930312000012
400,0,2,1,0,2022-04-25-16:45:13,1650930313000013
401,0,1,1,0,2022-04-25-16:45:14,1650930314000014
402,0,2,1,0,2022-04-25-16:45:15,1650930315000015
403,0,2,2,0,2022-04-25-16:45:16,1650930316000016
404,0,1,1,0,2022-04-25-16:45:17,1650930317000017
405,1,3,1,0,2022-04-25-16:45:18,1650930318000018
406,0,1,2,1,2022-04-25-16:45:19,1650930319000019
407,0,1,1,0,2022-04-25-16:45:20,165093032000002
408,0,2,1,0,2022-04-25-16:45:21,1650930321000021
409,0,4,4,0,2022-04-25-16:45:22,1650930322000022
410,0,1,1,0,2022-04-25-16:45:23,1650930323000023
411,0,2,3,0,2022-04-25-16:45:24,1650930324000024
412,0,2,3,0,2022-04-25-16:45:25,1650930325000025
413,0,2,3,0,2022-04-25-16:45:26,1650930326000026
414,1,5,6,1,2022-04-25-16:45:27,1650930327000027
415,0,1,2,0,2022-04-25-16:45:28,1650930328000028
416,0,1,1,0,2022-04-25-16:45:29,1650930329000029
417,0,1,2,0,2022-04-25-16:45:30,165093033000003
418,0,1,1,0,2022-04-25-16:45:31,1650930331000031
419,0,1,1,0,2022-04-25-16:45:32,1650930332000032
420,0,1,1,0,2022-04-25-16:45:33,1650930333000033
421,1,3,1,0,2022-04-25-16:45:34,1650930334000034
422,0,1,2,0,2022-04-25-16:45:35,1650930335000035
423,0,1,3,1,2022-04-25-16:45:36,1650930336000036
424,0,4,5,0,2022-04-25-16:45:37,1650930337000037
425,0,1,1,0,2022-04-25-16:45:38,1650930338000038
426,0,1,2,0,2022-04-25-16:45:39,1650930339000039
427,0,2,1,0,2022-04-25-16:45:40,165093034000004
428,1,9,6,1,2022-04-25-16:45:41,1650930341000041
429,1,5,5,2,2022-04-25-16:45:42,1650930342000042
430,1,8,7,1,2022-04-25-16:45:43,1650930343000043
431,1,5,5,2,2022-04-25-16:45:44,1650930344000044
432,0,1,1,0,2022-04-25-16:45:45,1650930345000045
433,0,2,2,0,2022-04-25-16:45:46,1650930346000046
434,0,1,1,0,2022-04-25-16:45:47,1650930347000047
435,0,1,1,0,2022-04-25-16:45:48,1650930348000048
436,1,4,1,0,2022-04-25-16:45:49,1650930349000049
437,0,1,2,0,2022-04-25-16:45:50,165093035000005
438,0,2,2,0,2022-04-25-16:45:51,1650930351000051
439,1,5,6,1,2022-04-25-16:45:52,1650930352000052
440,0,1,2,0,2022-04-25-16:45:53,1650930353000053
441,0,1,1,0,2022-04-25-16:45:54,1650930354000054
442,0,1,3,1,2022-04-25-16:45:55,1650930355000055
443,0,1,1,0,2022-04-25-16:45:56,1650930356000056
444,0,2,2,1,2022-04-25-16:45:57,1650930357000057
445,0,1,1,0,2022-04-25-16:45:58,1650930358000058
446,0,2,1,0,2022-04-25-16:45:59,1650930359000059
447,0,1,1,0,2022-04-25-16:46:0,16509303600
448,0,2,1,0,2022-04-25-16:46:1,1650930361000001
449,0,4,4,0,2022-04-25-16:46:2,1650930362000002
450,0,1,2,1,2022-04-25-16:46:3,1650930363000003
451,0,1,1,0,2022-04-25-16:46:4,1650930364000004
452,0,1,1,0,2022-04-25-16:46:5,1650930365000005
453,0,1,1,0,2022-04-25-16:46:6,1650930366000006
454,0,1,2,1,2022-04-25-16:46:7,1650930367000007
455,0,2,1,0,2022-04-25-16:46:8,1650930368000008
456,0,1,1,0,2022-04-25-16:46:9,1650930369000009
457,0,1,1,0,2022-04-25-16:46:10,165093037000001
458,0,1,1,0,2022-04-25-16:46:11,1650930371000011
459,0,4,4,0,2022-04-25-16:46:12,1650930372000012
460,0,1,1,0,2022-04-25-16:46:13,1650930373000013
461,0,2,1,0,2022-04-25-16:46:14,1650930374000014
462,0,2,1,0,2022-04-25-16:46:15,1650930375000015
463,0,2,4,1,2022-04-25-16:46:16,1650930376000016
464,1,5,7,2,2022-04-25-16:46:17,1650930377000017
465,0,1,2,0,2022-04-25-16:46:18,1650930378000018
466,0,1,3,0,2022-04-25-16:46:19,1650930379000019
