2;15;1;12;2022-04-25;17:57:19
2;10;2;10;2022-04-25;17:57:20
1;8;1;6;2022-04-25;17:57:21
3;16;3;14;2022-04-25;17:57:22
1;4;2;6;2022-04-25;17:57:23
2;15;1;11;2022-04-25;17:57:24
2;10;2;10;2022-04-25;17:57:25
2;10;2;10;2022-04-25;17:57:26
3;19;2;16;2022-04-25;17:57:27
2;10;2;10;2022-04-25;17:57:28
2;10;2;11;2022-04-25;17:57:29
2;15;1;12;2022-04-25;17:57:30
2;10;2;11;2022-04-25;17:57:31
2;11;2;10;2022-04-25;17:57:32
2;15;1;11;2022-04-25;17:57:33
2;10;2;10;2022-04-25;17:57:34
2;12;2;11;2022-04-25;17:57:35
2;15;1;11;2022-04-25;17:57:36
2;10;3;10;2022-04-25;17:57:37
1;8;1;7;2022-04-25;17:57:38
3;17;2;14;2022-04-25;17:57:39
2;9;2;8;2022-04-25;17:57:40
1;9;1;8;2022-04-25;17:57:41
2;10;2;10;2022-04-25;17:57:42
2;10;2;10;2022-04-25;17:57:43
2;15;1;11;2022-04-25;17:57:44
2;10;2;10;2022-04-25;17:57:45
2;10;2;10;2022-04-25;17:57:46
2;16;1;11;2022-04-25;17:57:47
2;10;2;10;2022-04-25;17:57:48
2;10;2;10;2022-04-25;17:57:49
2;15;1;12;2022-04-25;17:57:50
2;10;2;11;2022-04-25;17:57:51
3;15;3;16;2022-04-25;17:57:52
2;15;1;11;2022-04-25;17:57:53
2;10;2;10;2022-04-25;17:57:54
1;8;1;6;2022-04-25;17:57:55
3;17;3;15;2022-04-25;17:57:56
2;9;2;9;2022-04-25;17:57:57
1;9;1;7;2022-04-25;17:57:58
2;11;3;12;2022-04-25;17:57:59
2;9;2;9;2022-04-25;17:58:00
2;15;1;11;2022-04-25;17:58:01
2;12;2;11;2022-04-25;17:58:02
2;10;2;10;2022-04-25;17:58:03
2;15;1;11;2022-04-25;17:58:04
2;10;2;10;2022-04-25;17:58:05
2;10;2;10;2022-04-25;17:58:06
2;15;1;11;2022-04-25;17:58:07
2;10;2;10;2022-04-25;17:58:08
2;10;2;10;2022-04-25;17:58:09
2;15;1;11;2022-04-25;17:58:10
2;10;2;11;2022-04-25;17:58:11
2;11;2;11;2022-04-25;17:58:12
2;15;1;13;2022-04-25;17:58:13
2;11;2;10;2022-04-25;17:58:14
1;8;1;6;2022-04-25;17:58:15
3;17;3;15;2022-04-25;17:58:16
2;8;2;10;2022-04-25;17:58:17
2;12;1;8;2022-04-25;17:58:18
2;10;2;10;2022-04-25;17:58:19
2;10;2;10;2022-04-25;17:58:20
2;15;1;11;2022-04-25;17:58:21
2;10;2;10;2022-04-25;17:58:22
2;10;2;10;2022-04-25;17:58:23
2;15;1;11;2022-04-25;17:58:24
2;13;3;13;2022-04-25;17:58:25
2;10;2;11;2022-04-25;17:58:26
2;16;1;13;2022-04-25;17:58:27
2;11;2;11;2022-04-25;17:58:28
2;10;2;10;2022-04-25;17:58:29
2;16;1;13;2022-04-25;17:58:30
2;10;2;11;2022-04-25;17:58:31
1;9;1;9;2022-04-25;17:58:32
2;16;2;13;2022-04-25;17:58:33
2;10;2;11;2022-04-25;17:58:34
1;8;1;7;2022-04-25;17:58:35
2;11;2;12;2022-04-25;17:58:36
2;10;2;10;2022-04-25;17:58:37
2;16;1;12;2022-04-25;17:58:38
2;10;2;11;2022-04-25;17:58:39
2;10;2;10;2022-04-25;17:58:40
2;15;1;11;2022-04-25;17:58:41
3;13;3;14;2022-04-25;17:58:42
2;10;3;11;2022-04-25;17:58:43
2;15;1;12;2022-04-25;17:58:44
2;10;2;11;2022-04-25;17:58:45
2;10;2;10;2022-04-25;17:58:46
2;15;1;11;2022-04-25;17:58:47
2;10;2;10;2022-04-25;17:58:48
2;12;2;12;2022-04-25;17:58:49
2;15;1;11;2022-04-25;17:58:50
2;10;2;10;2022-04-25;17:58:51
1;8;1;8;2022-04-25;17:58:52
2;13;2;13;2022-04-25;17:58:53
3;15;3;13;2022-04-25;17:58:54
1;8;1;6;2022-04-25;17:58:55
2;10;2;10;2022-04-25;17:58:56
2;10;2;11;2022-04-25;17:58:57
2;15;1;12;2022-04-25;17:58:58
2;10;2;11;2022-04-25;17:58:59
2;10;2;10;2022-04-25;17:59:00
2;15;1;11;2022-04-25;17:59:01
2;10;2;10;2022-04-25;17:59:02
2;10;2;10;2022-04-25;17:59:03
2;15;1;11;2022-04-25;17:59:04
2;10;3;10;2022-04-25;17:59:05
2;10;2;11;2022-04-25;17:59:06
3;20;2;17;2022-04-25;17:59:07
2;10;2;11;2022-04-25;17:59:08
2;10;2;9;2022-04-25;17:59:09
2;15;1;12;2022-04-25;17:59:10
2;11;2;10;2022-04-25;17:59:11
1;8;1;6;2022-04-25;17:59:12
2;10;2;11;2022-04-25;17:59:13
2;13;3;13;2022-04-25;17:59:14
2;12;1;10;2022-04-25;17:59:15
2;10;2;10;2022-04-25;17:59:16
2;11;2;11;2022-04-25;17:59:17
2;15;1;11;2022-04-25;17:59:18
2;10;2;10;2022-04-25;17:59:19
2;10;2;10;2022-04-25;17:59:20
2;15;1;11;2022-04-25;17:59:21
2;10;2;10;2022-04-25;17:59:22
2;10;2;11;2022-04-25;17:59:23
2;15;1;12;2022-04-25;17:59:24
2;10;2;11;2022-04-25;17:59:25
1;8;1;8;2022-04-25;17:59:26
3;18;2;16;2022-04-25;17:59:27
1;6;2;8;2022-04-25;17:59:28
1;5;0;3;2022-04-25;17:59:29
0;1;0;1;2022-04-25;17:59:30
0;1;0;1;2022-04-25;17:59:31
3;12;1;11;2022-04-25;17:59:32
1;3;2;6;2022-04-25;17:59:33
2;15;1;12;2022-04-25;17:59:34
3;17;3;16;2022-04-25;17:59:35
1;3;2;5;2022-04-25;17:59:36
2;15;1;11;2022-04-25;17:59:37
3;17;3;15;2022-04-25;17:59:38
1;3;2;6;2022-04-25;17:59:39
2;15;1;12;2022-04-25;17:59:40
3;17;3;16;2022-04-25;17:59:41
1;5;2;6;2022-04-25;17:59:42
2;16;1;11;2022-04-25;17:59:43
3;17;3;15;2022-04-25;17:59:44
1;4;2;4;2022-04-25;17:59:45
2;15;1;12;2022-04-25;17:59:46
3;17;3;15;2022-04-25;17:59:47
0;1;0;2;2022-04-25;17:59:48
3;17;3;16;2022-04-25;17:59:49
1;9;3;12;2022-04-25;17:59:50
2;10;1;7;2022-04-25;17:59:51
3;19;3;16;2022-04-25;17:59:52
1;3;2;5;2022-04-25;17:59:53
2;15;1;11;2022-04-25;17:59:54
3;17;3;16;2022-04-25;17:59:55
1;3;2;6;2022-04-25;17:59:56
3;18;2;16;2022-04-25;17:59:57
3;17;3;15;2022-04-25;17:59:58
1;3;2;5;2022-04-25;17:59:59
2;15;1;11;2022-04-25;18:00:00
3;17;3;15;2022-04-25;18:00:01
1;4;2;5;2022-04-25;18:00:02
2;16;1;13;2022-04-25;18:00:03
3;17;3;17;2022-04-25;18:00:04
0;1;0;3;2022-04-25;18:00:05
3;19;3;17;2022-04-25;18:00:06
3;16;3;14;2022-04-25;18:00:07
0;2;0;5;2022-04-25;18:00:08
3;17;3;16;2022-04-25;18:00:09
1;3;2;5;2022-04-25;18:00:10
2;15;1;11;2022-04-25;18:00:11
3;17;3;15;2022-04-25;18:00:12
1;3;2;5;2022-04-25;18:00:13
2;15;1;11;2022-04-25;18:00:14
3;17;3;15;2022-04-25;18:00:15
1;4;2;5;2022-04-25;18:00:16
2;16;1;12;2022-04-25;18:00:17
3;17;3;16;2022-04-25;18:00:18
1;3;2;6;2022-04-25;18:00:19
2;15;1;11;2022-04-25;18:00:20
3;17;3;15;2022-04-25;18:00:21
2;8;3;9;2022-04-25;18:00:22
2;15;1;12;2022-04-25;18:00:23
3;17;3;16;2022-04-25;18:00:24
0;1;1;4;2022-04-25;18:00:25
3;17;3;16;2022-04-25;18:00:26
1;6;2;7;2022-04-25;18:00:27
2;13;1;10;2022-04-25;18:00:28
3;17;3;16;2022-04-25;18:00:29
1;3;2;7;2022-04-25;18:00:30
2;15;1;11;2022-04-25;18:00:31
3;18;3;16;2022-04-25;18:00:32
1;3;2;5;2022-04-25;18:00:33
2;16;1;11;2022-04-25;18:00:34
3;17;3;15;2022-04-25;18:00:35
1;3;2;5;2022-04-25;18:00:36
2;15;1;11;2022-04-25;18:00:37
3;17;3;15;2022-04-25;18:00:38
1;3;2;6;2022-04-25;18:00:39
2;15;1;11;2022-04-25;18:00:40
3;17;3;16;2022-04-25;18:00:41
1;4;1;4;2022-04-25;18:00:42
3;17;2;15;2022-04-25;18:00:43
3;16;3;13;2022-04-25;18:00:44
0;2;0;4;2022-04-25;18:00:45
3;17;3;15;2022-04-25;18:00:46
2;6;3;8;2022-04-25;18:00:47
2;15;1;12;2022-04-25;18:00:48
3;17;3;15;2022-04-25;18:00:49
1;3;2;5;2022-04-25;18:00:50
2;15;1;11;2022-04-25;18:00:51
3;17;3;15;2022-04-25;18:00:52
1;3;2;5;2022-04-25;18:00:53
2;16;1;11;2022-04-25;18:00:54
3;18;3;15;2022-04-25;18:00:55
1;3;2;5;2022-04-25;18:00:56
2;16;1;12;2022-04-25;18:00:57
3;17;3;16;2022-04-25;18:00:58
1;3;2;5;2022-04-25;18:00:59
2;15;1;13;2022-04-25;18:01:00
3;17;3;16;2022-04-25;18:01:01
0;1;0;1;2022-04-25;18:01:02
3;18;3;15;2022-04-25;18:01:03
2;9;2;8;2022-04-25;18:01:04
1;9;1;8;2022-04-25;18:01:05
3;17;3;16;2022-04-25;18:01:06
1;4;2;7;2022-04-25;18:01:07
2;15;1;12;2022-04-25;18:01:08
3;17;3;15;2022-04-25;18:01:09
1;3;2;5;2022-04-25;18:01:10
2;15;1;12;2022-04-25;18:01:11
4;21;4;20;2022-04-25;18:01:12
1;3;2;7;2022-04-25;18:01:13
2;15;1;13;2022-04-25;18:01:14
3;17;3;15;2022-04-25;18:01:15
1;3;2;5;2022-04-25;18:01:16
2;15;1;11;2022-04-25;18:01:17
3;19;3;17;2022-04-25;18:01:18
1;4;2;4;2022-04-25;18:01:19
2;15;1;13;2022-04-25;18:01:20
3;17;3;16;2022-04-25;18:01:21
0;1;0;2;2022-04-25;18:01:22
3;17;3;15;2022-04-25;18:01:23
2;6;2;7;2022-04-25;18:01:24
2;14;1;11;2022-04-25;18:01:25
3;17;3;16;2022-04-25;18:01:26
1;4;2;5;2022-04-25;18:01:27
2;15;1;13;2022-04-25;18:01:28
3;17;3;15;2022-04-25;18:01:29
1;4;2;5;2022-04-25;18:01:30
2;15;1;11;2022-04-25;18:01:31
3;18;3;15;2022-04-25;18:01:32
1;3;2;6;2022-04-25;18:01:33
2;15;1;12;2022-04-25;18:01:34
3;18;3;16;2022-04-25;18:01:35
1;4;2;5;2022-04-25;18:01:36
3;20;2;16;2022-04-25;18:01:37
3;18;3;16;2022-04-25;18:01:38
1;2;2;5;2022-04-25;18:01:39
2;16;1;13;2022-04-25;18:01:40
2;11;2;11;2022-04-25;18:01:41
1;7;1;7;2022-04-25;18:01:42
3;17;3;15;2022-04-25;18:01:43
1;4;2;5;2022-04-25;18:01:44
2;15;1;11;2022-04-25;18:01:45
3;17;3;15;2022-04-25;18:01:46
1;4;2;6;2022-04-25;18:01:47
2;16;1;12;2022-04-25;18:01:48
3;17;3;16;2022-04-25;18:01:49
1;4;2;6;2022-04-25;18:01:50
2;15;1;11;2022-04-25;18:01:51
3;17;3;15;2022-04-25;18:01:52
1;3;2;6;2022-04-25;18:01:53
2;15;1;12;2022-04-25;18:01:54
3;18;3;16;2022-04-25;18:01:55
1;3;2;6;2022-04-25;18:01:56
2;16;1;14;2022-04-25;18:01:57
3;18;3;15;2022-04-25;18:01:58
0;1;0;2;2022-04-25;18:01:59
3;17;3;16;2022-04-25;18:02:00
1;4;2;7;2022-04-25;18:02:01
3;17;2;14;2022-04-25;18:02:02
3;17;3;16;2022-04-25;18:02:03
1;4;2;6;2022-04-25;18:02:04
2;15;1;12;2022-04-25;18:02:05
3;17;3;15;2022-04-25;18:02:06
1;3;2;5;2022-04-25;18:02:07
2;15;1;11;2022-04-25;18:02:08
3;18;3;15;2022-04-25;18:02:09
1;3;2;5;2022-04-25;18:02:10
2;16;1;12;2022-04-25;18:02:11
3;18;3;17;2022-04-25;18:02:12
1;3;2;6;2022-04-25;18:02:13
2;15;1;11;2022-04-25;18:02:14
3;17;3;16;2022-04-25;18:02:15
0;1;0;2;2022-04-25;18:02:16
3;17;3;16;2022-04-25;18:02:17
1;6;2;8;2022-04-25;18:02:18
2;12;1;11;2022-04-25;18:02:19
3;18;3;16;2022-04-25;18:02:20
1;3;2;6;2022-04-25;18:02:21
2;16;1;12;2022-04-25;18:02:22
3;17;3;17;2022-04-25;18:02:23
1;3;2;6;2022-04-25;18:02:24
3;17;1;13;2022-04-25;18:02:25
3;17;3;16;2022-04-25;18:02:26
2;6;3;11;2022-04-25;18:02:27
2;15;1;12;2022-04-25;18:02:28
3;17;3;17;2022-04-25;18:02:29
1;5;2;7;2022-04-25;18:02:30
2;15;1;13;2022-04-25;18:02:31
3;17;3;16;2022-04-25;18:02:32
0;1;1;4;2022-04-25;18:02:33
3;18;2;15;2022-04-25;18:02:34
3;14;3;14;2022-04-25;18:02:35
1;5;0;5;2022-04-25;18:02:36
3;17;3;17;2022-04-25;18:02:37
1;3;2;5;2022-04-25;18:02:38
2;16;1;13;2022-04-25;18:02:39
3;17;3;16;2022-04-25;18:02:40
1;3;2;7;2022-04-25;18:02:41
2;15;1;11;2022-04-25;18:02:42
3;17;3;17;2022-04-25;18:02:43
1;3;2;6;2022-04-25;18:02:44
2;15;1;13;2022-04-25;18:02:45
3;17;3;16;2022-04-25;18:02:46
2;5;2;7;2022-04-25;18:02:47
2;15;1;12;2022-04-25;18:02:48
3;17;3;16;2022-04-25;18:02:49
0;1;1;2;2022-04-25;18:02:50
3;17;2;16;2022-04-25;18:02:51
4;21;4;21;2022-04-25;18:02:52
0;2;0;3;2022-04-25;18:02:53
3;18;3;15;2022-04-25;18:02:54
1;4;2;7;2022-04-25;18:02:55
2;15;1;12;2022-04-25;18:02:56
3;17;3;17;2022-04-25;18:02:57
1;3;2;5;2022-04-25;18:02:58
2;15;1;13;2022-04-25;18:02:59
3;18;3;16;2022-04-25;18:03:00
1;4;2;7;2022-04-25;18:03:01
2;17;1;12;2022-04-25;18:03:02
3;17;3;17;2022-04-25;18:03:03
1;3;2;6;2022-04-25;18:03:04
2;15;1;13;2022-04-25;18:03:05
3;17;3;16;2022-04-25;18:03:06
1;3;2;7;2022-04-25;18:03:07
2;15;1;12;2022-04-25;18:03:08
3;18;3;16;2022-04-25;18:03:09
0;1;0;1;2022-04-25;18:03:10
3;17;3;17;2022-04-25;18:03:11
1;6;2;9;2022-04-25;18:03:12
2;14;1;11;2022-04-25;18:03:13
3;17;3;15;2022-04-25;18:03:14
1;4;2;7;2022-04-25;18:03:15
2;15;1;12;2022-04-25;18:03:16
4;20;4;21;2022-04-25;18:03:17
1;3;2;5;2022-04-25;18:03:18
2;15;1;13;2022-04-25;18:03:19
3;18;3;16;2022-04-25;18:03:20
1;3;2;7;2022-04-25;18:03:21
2;16;1;11;2022-04-25;18:03:22
3;17;3;17;2022-04-25;18:03:23
1;3;2;6;2022-04-25;18:03:24
2;16;1;14;2022-04-25;18:03:25
3;17;3;15;2022-04-25;18:03:26
0;2;1;5;2022-04-25;18:03:27
3;17;2;15;2022-04-25;18:03:28
3;16;3;17;2022-04-25;18:03:29
0;2;0;2;2022-04-25;18:03:30
3;18;3;17;2022-04-25;18:03:31
1;3;2;6;2022-04-25;18:03:32
2;15;1;12;2022-04-25;18:03:33
3;18;3;15;2022-04-25;18:03:34
2;6;2;9;2022-04-25;18:03:35
2;16;1;13;2022-04-25;18:03:36
3;18;3;18;2022-04-25;18:03:37
1;4;2;5;2022-04-25;18:03:38
2;15;1;13;2022-04-25;18:03:39
3;18;3;17;2022-04-25;18:03:40
1;3;2;7;2022-04-25;18:03:41
3;18;2;16;2022-04-25;18:03:42
3;19;3;19;2022-04-25;18:03:43
1;4;2;5;2022-04-25;18:03:44
2;15;1;13;2022-04-25;18:03:45
3;18;3;15;2022-04-25;18:03:46
0;1;0;3;2022-04-25;18:03:47
3;18;3;17;2022-04-25;18:03:48
2;9;3;13;2022-04-25;18:03:49
2;10;0;5;2022-04-25;18:03:50
3;17;3;17;2022-04-25;18:03:51
1;3;2;6;2022-04-25;18:03:52
2;16;1;13;2022-04-25;18:03:53
3;17;3;15;2022-04-25;18:03:54
1;3;2;7;2022-04-25;18:03:55
2;15;1;12;2022-04-25;18:03:56
3;17;3;17;2022-04-25;18:03:57
1;4;2;5;2022-04-25;18:03:58
2;15;1;13;2022-04-25;18:03:59
3;17;3;16;2022-04-25;18:04:00
