ID,cpu,sys,inter,ctxsw,KBRead,Reads,KBWrit,Writes,KBIn,PktIn,KBOut,PktOut,Data_original,Unix_time  
1,3,1,2099,3660,60,12,44,0,1,0,0,2022-04-30-2:11:17,1651284677000017
2,3,1,2301,4207,104,6,0,0,2,1,0,2022-04-30-2:11:18,1651284678000018
3,4,2,2055,3545,36,5,0,1,6,6,1,2022-04-30-2:11:19,1651284679000019
4,20,14,6970,8794,17359,1847,9650,2,17,10,1,2022-04-30-2:11:20,165128468000002
5,16,7,4223,7624,7028,950,264,1,5,5,2,2022-04-30-2:11:21,1651284681000021
6,10,7,4128,5713,1448,39,12120,0,2,1,0,2022-04-30-2:11:22,1651284682000022
7,4,1,2247,3944,56,10,0,0,1,1,0,2022-04-30-2:11:23,1651284683000023
8,4,2,2323,4057,32,5,0,0,2,1,0,2022-04-30-2:11:24,1651284684000024
9,2,0,1951,3365,16,2,96,0,1,1,0,2022-04-30-2:11:25,1651284685000025
10,3,2,2227,4101,16,4,0,0,1,1,0,2022-04-30-2:11:26,1651284686000026
11,4,1,2094,3875,32,6,276,0,2,1,0,2022-04-30-2:11:27,1651284687000027
12,4,1,2274,4094,24,2,0,0,1,1,0,2022-04-30-2:11:28,1651284688000028
13,3,1,2001,3394,24,6,0,0,2,2,0,2022-04-30-2:11:29,1651284689000029
14,5,2,2224,3844,176,31,500,0,2,1,0,2022-04-30-2:11:30,165128469000003
15,3,1,2265,4094,20,4,0,0,2,2,0,2022-04-30-2:11:31,1651284691000031
16,5,3,3440,6630,633,27,541,0,1,1,0,2022-04-30-2:11:32,1651284692000032
17,3,1,2181,3996,8,2,0,0,2,1,0,2022-04-30-2:11:33,1651284693000033
18,4,2,2265,4007,36,5,0,0,1,1,0,2022-04-30-2:11:34,1651284694000034
19,3,1,2059,3412,48,12,88,0,1,1,0,2022-04-30-2:11:35,1651284695000035
20,4,2,2379,4201,8,2,0,0,2,1,0,2022-04-30-2:11:36,1651284696000036
21,4,2,2277,3856,16,4,0,0,1,1,0,2022-04-30-2:11:37,1651284697000037
22,3,1,2411,4283,56,9,0,0,1,1,0,2022-04-30-2:11:38,1651284698000038
23,5,2,2431,3940,1211,284,0,0,5,2,0,2022-04-30-2:11:39,1651284699000039
24,4,2,2439,4830,20,5,580,0,3,1,0,2022-04-30-2:11:40,165128470000004
25,28,17,3426,6681,968,34,17280,0,3,2,0,2022-04-30-2:11:41,1651284701000041
26,6,3,3094,5839,681,37,228,0,3,1,0,2022-04-30-2:11:42,1651284702000042
27,3,2,2190,3935,20,4,0,0,1,1,0,2022-04-30-2:11:43,1651284703000043
28,6,4,3008,4998,2761,411,36,1,4,5,1,2022-04-30-2:11:44,1651284704000044
29,3,1,2030,3615,0,0,216,1,4,1,0,2022-04-30-2:11:45,1651284705000045
30,3,1,2013,3652,12,3,0,0,1,1,0,2022-04-30-2:11:46,1651284706000046
