ID,cpu,sys,inter,ctxsw,KBRead,Reads,KBWrit,Writes,KBIn,PktIn,KBOut,PktOut,Data_original,Unix_time  
1,4,1,2255,3981,16,4,1634,0,1,1,0,2022-04-30-20:26:58,1651350418000058
2,6,3,2608,4740,76,3,0,0,2,1,0,2022-04-30-20:26:59,1651350419000059
3,11,6,3047,5511,2100,523,602,0,1,1,0,2022-04-30-20:27:0,16513504200
4,4,2,2234,3884,68,17,0,1,10,8,1,2022-04-30-20:27:1,1651350421000001
5,10,4,3672,7502,532,103,356,2,11,10,2,2022-04-30-20:27:2,1651350422000002
6,2,1,2079,3664,12,3,0,0,1,1,0,2022-04-30-20:27:3,1651350423000003
7,3,2,1855,3207,12,3,0,0,1,1,0,2022-04-30-20:27:4,1651350424000004
8,5,3,2405,4222,0,0,1748,0,2,1,0,2022-04-30-20:27:5,1651350425000005
9,4,2,2165,3575,60,15,2448,1,4,5,1,2022-04-30-20:27:6,1651350426000006
10,5,2,2659,4962,8,2,0,0,1,1,0,2022-04-30-20:27:7,1651350427000007
11,4,2,2148,3908,12,3,0,0,2,1,0,2022-04-30-20:27:8,1651350428000008
12,4,2,2067,3750,4,1,28,0,1,1,0,2022-04-30-20:27:9,1651350429000009
13,5,1,2032,3594,12,3,548,0,1,1,0,2022-04-30-20:27:10,165135043000001
14,4,2,2248,4135,24,6,0,0,2,1,0,2022-04-30-20:27:11,1651350431000011
15,4,2,2246,4258,0,0,0,0,1,1,0,2022-04-30-20:27:12,1651350432000012
16,5,3,2642,5114,336,26,168,0,1,1,0,2022-04-30-20:27:13,1651350433000013
17,4,1,1901,3375,0,0,0,0,2,1,0,2022-04-30-20:27:14,1651350434000014
18,4,2,1925,3545,8,2,148,0,1,1,0,2022-04-30-20:27:15,1651350435000015
19,2,1,1787,3273,72,18,0,0,3,3,0,2022-04-30-20:27:16,1651350436000016
20,5,2,2467,4726,20,4,0,0,2,1,0,2022-04-30-20:27:17,1651350437000017
21,4,2,2085,3676,12,3,0,0,1,1,0,2022-04-30-20:27:18,1651350438000018
22,3,2,2125,3808,32,8,24,0,1,1,0,2022-04-30-20:27:19,1651350439000019
23,6,3,2512,4653,0,0,1191,0,2,1,0,2022-04-30-20:27:20,165135044000002
24,8,3,2144,3746,68,17,0,0,1,1,0,2022-04-30-20:27:21,1651350441000021
25,3,1,1873,3226,0,0,0,0,1,1,0,2022-04-30-20:27:22,1651350442000022
26,8,6,4167,8433,7952,309,1416,0,2,1,0,2022-04-30-20:27:23,1651350443000023
27,4,2,1967,3323,4,1,0,0,1,1,0,2022-04-30-20:27:24,1651350444000024
28,3,1,2156,3801,20,5,344,0,1,1,0,2022-04-30-20:27:25,1651350445000025
29,3,2,1998,3517,104,25,0,0,4,3,0,2022-04-30-20:27:26,1651350446000026
30,5,2,2591,4826,224,38,0,0,1,1,0,2022-04-30-20:27:27,1651350447000027
31,2,1,2202,4038,12,3,0,0,1,1,0,2022-04-30-20:27:28,1651350448000028
32,3,1,2101,3955,24,6,0,0,2,1,0,2022-04-30-20:27:29,1651350449000029
33,6,2,2040,3488,4,1,598,1,8,6,1,2022-04-30-20:27:30,165135045000003
34,8,3,3227,6476,124,31,289,3,13,14,3,2022-04-30-20:27:31,1651350451000031
35,2,1,2088,3712,48,2,0,0,2,1,0,2022-04-30-20:27:32,1651350452000032
36,8,5,3559,5679,284,18,6703,0,1,1,0,2022-04-30-20:27:33,1651350453000033
37,3,1,1943,3373,0,0,0,0,1,1,0,2022-04-30-20:27:34,1651350454000034
38,2,1,2047,3749,12,3,96,0,2,1,0,2022-04-30-20:27:35,1651350455000035
39,7,4,2642,4539,1244,306,0,0,1,1,0,2022-04-30-20:27:36,1651350456000036
40,5,2,2659,4995,20,5,0,0,1,1,0,2022-04-30-20:27:37,1651350457000037
41,4,2,2323,4072,40,10,0,0,2,1,0,2022-04-30-20:27:38,1651350458000038
42,4,3,2375,4244,12,3,0,0,1,1,0,2022-04-30-20:27:39,1651350459000039
43,6,2,2040,3537,4,1,643,0,1,1,0,2022-04-30-20:27:40,165135046000004
44,4,2,2365,4440,64,15,0,0,4,3,0,2022-04-30-20:27:41,1651350461000041
45,4,2,1936,3527,4,1,0,0,1,1,0,2022-04-30-20:27:42,1651350462000042
46,7,4,3242,5788,276,12,7279,0,1,1,0,2022-04-30-20:27:43,1651350463000043
47,3,1,1935,3490,92,23,36,0,2,1,0,2022-04-30-20:27:44,1651350464000044
48,3,1,2163,3934,12,3,224,0,1,1,0,2022-04-30-20:27:45,1651350465000045
49,2,0,2133,3923,48,12,0,0,1,1,0,2022-04-30-20:27:46,1651350466000046
50,3,2,2616,4840,44,11,0,0,2,1,0,2022-04-30-20:27:47,1651350467000047
51,4,2,2364,4036,40,10,2250,0,1,1,0,2022-04-30-20:27:48,1651350468000048
52,13,7,2781,6265,104,3,13750,0,1,1,0,2022-04-30-20:27:49,1651350469000049
53,18,11,2717,5376,180,16,12380,0,2,1,0,2022-04-30-20:27:50,165135047000005
54,5,3,2360,4136,196,36,3548,0,3,3,0,2022-04-30-20:27:51,1651350471000051
55,4,3,2258,3797,1063,107,683,0,1,1,0,2022-04-30-20:27:52,1651350472000052
56,6,3,2816,5385,288,20,172,0,2,1,0,2022-04-30-20:27:53,1651350473000053
57,2,1,1877,3423,4,1,44,0,1,1,0,2022-04-30-20:27:54,1651350474000054
58,4,2,2119,3886,8,2,128,0,1,1,0,2022-04-30-20:27:55,1651350475000055
59,3,1,2000,3459,132,29,52,1,5,5,1,2022-04-30-20:27:56,1651350476000056
60,4,2,2767,5029,164,37,2955,0,1,1,0,2022-04-30-20:27:57,1651350477000057
61,4,2,2295,3934,40,9,2454,0,1,1,0,2022-04-30-20:27:58,1651350478000058
62,4,2,2363,4323,4,1,0,1,9,6,1,2022-04-30-20:27:59,1651350479000059
63,11,6,3492,7391,40,10,856,2,10,10,2,2022-04-30-20:28:0,16513504800
64,5,3,2317,3991,112,28,564,0,1,1,0,2022-04-30-20:28:1,1651350481000001
65,3,2,2010,3477,8,2,0,0,2,1,0,2022-04-30-20:28:2,1651350482000002
66,6,3,3352,6257,84,11,192,0,1,1,0,2022-04-30-20:28:3,1651350483000003
67,4,2,1873,3236,8,2,0,0,1,1,0,2022-04-30-20:28:4,1651350484000004
68,5,2,2379,4304,24,5,1776,0,2,1,0,2022-04-30-20:28:5,1651350485000005
